subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BMS_048_TS1 1 1 1 1 2.022927e+00 Cupcakes.bmp Goldfish.bmp 12 14 1 y 1 1 843.60 1.54 1.53 
BMS_048_TS1 1 1 1 2 1.102286e+01 FigNewton_small.bmp 3Musketeers.bmp 19 45 1 y 3 1 612.68 1.51 0.79 
BMS_048_TS1 1 1 1 3 1.401163e+01 FigNewton_small.bmp Hersheymilk_several.bmp 19 42 1 b 3 0 697.86 1.51 0.82 
BMS_048_TS1 1 1 1 4 1.902095e+01 PopTartsCinnamon.bmp Goldfish.bmp 15 14 1 y 1 1 537.57 1.53 1.53 
BMS_048_TS1 1 1 1 5 2.802091e+01 Ghiradelli_milk_Almonds.bmp SourSkittles.bmp 20 41 1 y 3 1 643.63 1.51 0.83 
BMS_048_TS1 1 1 1 6 3.401523e+01 Goldfish.bmp FamousAmos_small.bmp 14 8 0 b 1 1 597.22 1.53 1.77 
BMS_048_TS1 1 1 1 7 3.702084e+01 Ghiradelli_milk_Almonds.bmp 3Musketeers.bmp 20 45 1 b 3 0 891.69 1.51 0.79 
BMS_048_TS1 1 1 1 8 5.001146e+01 Whatchamacallit.bmp Chocolate_mm.bmp 52 53 0 y 2 0 801.08 0.77 0.77 
BMS_048_TS1 1 1 1 9 6.001318e+01 Toberlorone.bmp SourSkittles.bmp 16 41 1 y 3 1 614.32 1.53 0.83 
BMS_048_TS1 1 1 1 10 6.502242e+01 3Musketeers.bmp Toberlorone.bmp 45 16 0 y 3 0 922.04 0.79 1.53 
BMS_048_TS1 1 1 1 11 6.801131e+01 Butterfinger.bmp HoHo.bmp 44 21 0 y 4 0 942.19 0.80 1.50 
BMS_048_TS1 1 1 1 12 7.101715e+01 MilkyWay.bmp Chocolate_mm.bmp 51 53 0 y 2 0 781.38 0.77 0.77 
BMS_048_TS1 1 1 1 13 7.402235e+01 FamousAmos_small.bmp Granolabar.bmp 8 13 1 b 1 0 1295.11 1.77 1.54 
BMS_048_TS1 1 1 1 14 8.402412e+01 PayDay.bmp FrootLoops.bmp 39 17 0 b 4 1 1054.32 0.83 1.51 
BMS_048_TS1 1 1 1 15 8.701299e+01 SnoBall.bmp PayDay.bmp 18 39 1 y 4 1 870.54 1.51 0.83 
BMS_048_TS1 1 1 1 16 9.701485e+01 FamousAmos_small.bmp PopTartsStrawberry.bmp 8 9 1 b 1 0 916.67 1.77 1.56 
BMS_048_TS1 1 1 1 17 1.000203e+02 SnoBall.bmp KitKat_small.bmp 18 43 1 y 4 1 808.17 1.51 0.81 
BMS_048_TS1 1 1 1 18 1.030259e+02 Butterfinger.bmp Jollyranchergreen.bmp 44 22 0 y 4 0 788.64 0.80 1.50 
BMS_048_TS1 1 1 1 19 1.070171e+02 Hersheymilk_several.bmp Lollipopred.bmp 42 23 0 y 3 0 914.43 0.82 1.50 
BMS_048_TS1 1 1 1 20 1.110240e+02 Reeses.bmp FrootLoops.bmp 40 17 0 b 4 1 796.50 0.83 1.51 
BMS_048_TS1 1 1 1 21 1.150147e+02 Streusel.bmp FamousAmos_small.bmp 10 8 0 y 1 0 658.84 1.56 1.77 
BMS_048_TS1 1 1 1 22 1.210258e+02 Slimjim.bmp Laffytaffyred_one.bmp 46 48 1 y 2 1 910.66 0.79 0.78 
BMS_048_TS1 1 1 1 23 1.250164e+02 KitKat_small.bmp Jollyranchergreen.bmp 43 22 0 b 4 1 1033.06 0.81 1.50 
BMS_048_TS1 1 1 1 24 1.340164e+02 Snickers.bmp 100grand_small.bmp 47 50 0 y 2 0 709.13 0.79 0.77 
BMS_048_TS1 1 1 1 25 1.420145e+02 Reeses.bmp Jollyranchergreen.bmp 40 22 0 b 4 1 804.97 0.83 1.50 
BMS_048_TS1 1 1 1 26 1.460218e+02 Hersheykisses.bmp Granolabar.bmp 11 13 1 y 1 1 1122.65 1.55 1.54 
BMS_048_TS1 1 1 1 27 1.490274e+02 Toberlorone.bmp Hersheymilk_several.bmp 16 42 1 b 3 0 978.11 1.53 0.82 
BMS_048_TS1 1 1 1 28 1.530181e+02 MrGoodbar.bmp Ghiradelli_milk_Almonds.bmp 38 20 0 b 3 1 680.43 0.83 1.51 
BMS_048_TS1 1 1 1 29 1.560237e+02 Hersheymilk_several.bmp Ghiradelli_milk_Almonds.bmp 42 20 0 y 3 0 822.73 0.82 1.51 
BMS_048_TS1 1 1 1 30 1.600143e+02 FrootLoops.bmp Butterfinger.bmp 17 44 1 y 4 1 902.14 1.51 0.80 
BMS_048_TS1 1 1 1 31 1.630199e+02 Whatchamacallit.bmp Sourpatch.bmp 52 49 0 y 2 0 805.61 0.77 0.78 
BMS_048_TS1 1 1 1 32 1.690143e+02 HoHo.bmp PayDay.bmp 21 39 1 y 4 1 713.21 1.50 0.83 
BMS_048_TS1 1 1 1 33 1.720198e+02 Lollipopred.bmp MrGoodbar.bmp 23 38 1 y 3 1 967.66 1.50 0.83 
BMS_048_TS1 1 1 1 34 1.760272e+02 Granolabar.bmp PopTartsCinnamon.bmp 13 15 0 b 1 1 958.34 1.54 1.53 
BMS_048_TS1 1 1 1 35 1.810197e+02 Granolabar.bmp Cupcakes.bmp 13 12 0 b 1 1 774.76 1.54 1.54 
BMS_048_TS1 1 1 1 36 1.840253e+02 PopTartsCinnamon.bmp Streusel.bmp 15 10 1 b 1 0 1022.22 1.53 1.56 
BMS_048_TS1 1 1 1 37 1.870141e+02 PopTartsStrawberry.bmp Hersheykisses.bmp 9 11 0 b 1 1 1174.38 1.56 1.55 
BMS_048_TS1 1 1 1 38 1.900197e+02 PopTartsCinnamon.bmp PopTartsStrawberry.bmp 15 9 1 y 1 1 1282.78 1.53 1.56 
BMS_048_TS1 1 1 1 39 1.930252e+02 Toberlorone.bmp MrGoodbar.bmp 16 38 1 y 3 1 713.23 1.53 0.83 
BMS_048_TS1 1 1 1 40 1.970160e+02 Laffytaffyred_one.bmp 100grand_small.bmp 48 50 0 y 2 0 965.48 0.78 0.77 
BMS_048_TS1 1 1 1 41 2.020251e+02 PopTartsStrawberry.bmp Cupcakes.bmp 9 12 0 b 1 1 696.32 1.56 1.54 
BMS_048_TS1 1 1 1 42 2.060158e+02 SnoBall.bmp Reeses.bmp 18 40 1 y 4 1 815.69 1.51 0.83 
BMS_048_TS1 1 1 1 43 2.100233e+02 Butterfinger.bmp SnoBall.bmp 44 18 0 b 4 1 1131.20 0.80 1.51 
BMS_048_TS1 1 1 1 44 2.140140e+02 100grand_small.bmp MilkyWay.bmp 50 51 1 b 2 0 890.49 0.77 0.77 
BMS_048_TS1 1 1 1 45 2.200250e+02 Chocolate_mm.bmp Snickers.bmp 53 47 1 b 2 0 690.50 0.77 0.79 
BMS_048_TS1 1 1 1 46 2.260195e+02 Slimjim.bmp MilkyWay.bmp 46 51 1 y 2 1 817.06 0.79 0.77 
BMS_048_TS1 1 1 1 47 2.310120e+02 3Musketeers.bmp Lollipopred.bmp 45 23 0 y 3 0 812.50 0.79 1.50 
BMS_048_TS1 1 1 1 48 2.380249e+02 MilkyWay.bmp Sourpatch.bmp 51 49 0 y 2 0 698.59 0.77 0.78 
BMS_048_TS1 1 1 1 49 2.420156e+02 Hersheykisses.bmp Streusel.bmp 11 10 1 b 1 0 776.93 1.55 1.56 
BMS_048_TS1 1 1 1 50 2.520176e+02 Sourpatch.bmp Snickers.bmp 49 47 1 y 2 1 793.91 0.78 0.79 
BMS_048_TS1 1 1 1 51 2.620192e+02 SourSkittles.bmp Lollipopred.bmp 41 23 0 b 3 1 852.36 0.83 1.50 
BMS_048_TS1 1 1 1 52 2.660266e+02 KitKat_small.bmp FrootLoops.bmp 43 17 0 b 4 1 690.98 0.81 1.51 
