Subject	StimName	StimNum	Rank	Wins	Loses	Total
N217	1000.jpg	1	2.096946e-01	0	10	10
N217	1001.jpg	2	1.461941e-01	0	10	10
N217	1002.jpg	3	3.768614e-01	3	7	10
N217	1019.jpg	4	6.912848e-01	8	2	10
N217	1111.jpg	5	2.465534e-01	1	9	10
N217	1271.jpg	6	4.578782e-01	3	7	10
N217	1274.jpg	7	4.091497e-01	4	6	10
N217	1304.jpg	8	5.187917e-01	5	5	10
N217	2039.jpg	9	2.231640e-01	1	9	10
N217	2205.jpg	10	4.755351e-01	5	5	10
N217	2455.jpg	11	7.017258e-01	7	3	10
N217	2456.jpg	12	5.820811e-01	6	4	10
N217	2457.jpg	13	5.129992e-01	5	5	10
N217	2683.jpg	14	4.595186e-01	4	5	9
N217	2691.jpg	15	6.561602e-01	7	3	10
N217	2799.jpg	16	6.647585e-01	7	3	10
N217	3103.jpg	17	2.731700e-01	1	9	10
N217	3160.jpg	18	5.721809e-01	5	5	10
N217	6210.jpg	19	6.645628e-01	8	2	10
N217	6242.jpg	20	5.597354e-01	6	4	10
N217	6312.jpg	21	5.573453e-01	5	5	10
N217	6370.jpg	22	6.974060e-01	7	3	10
N217	6560.JPG	23	6.821940e-01	8	2	10
N217	6562.jpg	24	3.349433e-01	4	6	10
N217	6570.JPG	25	6.900528e-01	8	2	10
N217	6571.jpg	26	7.383819e-01	8	2	10
N217	6821.jpg	27	9.610693e-01	10	0	10
N217	6836.jpg	28	5.708212e-01	6	3	9
N217	6838.jpg	29	5.627200e-01	7	3	10
N217	7078.jpg	30	5.864970e-01	6	4	10
N217	7359.jpg	31	4.062025e-01	5	5	10
N217	8480.jpg	32	3.528779e-01	3	7	10
N217	8485.jpg	33	5.707397e-01	6	4	10
N217	9008.jpg	34	2.570532e-01	1	9	10
N217	9042.jpg	35	2.254947e-01	2	8	10
N217	9050.jpg	36	7.261689e-01	9	1	10
N217	9120.jpg	37	4.959872e-01	5	5	10
N217	9290.jpg	38	6.642100e-01	8	2	10
N217	9291.jpg	39	4.598526e-01	4	6	10
N217	9300.jpg	40	1.536471e-01	0	10	10
N217	9301.jpg	41	1.462128e-01	0	10	10
N217	9321.jpg	42	3.960838e-01	3	7	10
N217	9322.jpg	43	4.271308e-01	4	6	10
N217	9325.jpg	44	2.322696e-01	2	8	10
N217	9340.jpg	45	6.041070e-01	7	3	10
N217	9341.jpg	46	3.180513e-01	3	6	9
N217	9342.jpg	47	5.482336e-01	6	4	10
N217	9373.jpg	48	2.348185e-01	1	9	10
N217	9390.jpg	49	4.937985e-01	5	5	10
N217	9395.jpg	50	3.246927e-01	3	7	10
N217	9425.jpg	51	6.579217e-01	6	3	9
N217	9427.jpg	52	8.208913e-01	10	0	10
N217	9490.jpg	53	6.839849e-01	8	2	10
N217	9495.jpg	54	6.510861e-01	6	4	10
N217	9561.jpg	55	3.291393e-01	3	7	10
N217	9600.jpg	56	7.024372e-01	8	2	10
N217	9622.jpg	57	3.173901e-01	4	6	10
N217	9903.jpg	58	6.974264e-01	7	3	10
N217	9909.jpg	59	5.485017e-01	6	4	10
N217	9930.jpg	60	7.701586e-01	8	2	10
