subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
N_226	1	3.262426e+00	2691.jpg	6821.jpg	15	27	u	0	1.848937e+03
N_226	2	6.762488e+00	6836.jpg	9909.jpg	28	59	i	0	1.364841e+03
N_226	3	1.026236e+01	1111.jpg	9290.jpg	5	38	i	0	1.240979e+03
N_226	4	1.376262e+01	6312.jpg	9300.jpg	21	40	u	0	1.124649e+03
N_226	5	1.726269e+01	2456.jpg	9373.jpg	12	48	u	0	1.904528e+03
N_226	6	2.076276e+01	9042.jpg	1000.jpg	35	1	x	999	999000
N_226	7	2.426276e+01	2205.jpg	2799.jpg	10	16	u	0	9.603930e+02
N_226	8	2.776282e+01	9301.jpg	2039.jpg	41	9	i	0	6.843103e+02
N_226	9	3.126295e+01	2683.jpg	9490.jpg	14	53	u	0	8.241731e+02
N_226	10	3.476302e+01	1002.jpg	9903.jpg	3	58	i	0	9.720670e+02
N_226	11	3.826308e+01	1001.jpg	1274.jpg	2	7	u	0	6.799816e+02
N_226	12	4.176309e+01	9321.jpg	9342.jpg	42	47	i	0	9.079476e+02
N_226	13	4.526315e+01	9395.jpg	6242.jpg	50	20	i	0	9.118372e+02
N_226	14	4.876328e+01	9341.jpg	9120.jpg	46	37	i	0	1.051633e+03
N_226	15	5.226329e+01	9425.jpg	1304.jpg	51	8	i	0	9.916270e+02
N_226	16	5.576342e+01	9622.jpg	9325.jpg	57	44	u	0	7.074358e+02
N_226	17	5.926342e+01	2455.jpg	9322.jpg	11	43	u	0	7.994242e+02
N_226	18	6.311336e+01	8480.jpg	9600.jpg	32	56	i	0	1.357417e+03
N_226	19	6.626355e+01	8485.jpg	3103.jpg	33	17	u	0	1.087226e+03
N_226	20	6.976360e+01	6562.jpg	3160.jpg	24	18	u	0	8.991510e+02
N_226	21	7.326375e+01	2457.jpg	6560.JPG	13	23	u	0	9.029692e+02
N_226	22	7.676375e+01	7359.jpg	9930.jpg	31	60	u	0	1.186897e+03
N_226	23	8.026388e+01	6570.JPG	6571.jpg	25	26	i	0	8.707322e+02
N_226	24	8.376389e+01	9427.jpg	9495.jpg	52	54	i	0	9.387306e+02
N_226	25	8.726395e+01	6210.jpg	9008.jpg	19	34	u	0	7.586230e+02
N_226	26	9.076400e+01	9050.jpg	9390.jpg	36	49	i	0	8.345102e+02
N_226	27	9.426418e+01	9561.jpg	9340.jpg	55	45	i	0	9.963762e+02
N_226	28	9.776415e+01	7078.jpg	1019.jpg	30	4	u	0	1.418280e+03
N_226	29	1.012642e+02	6838.jpg	9291.jpg	29	39	i	0	1.022223e+03
N_226	30	1.047643e+02	6370.jpg	1271.jpg	22	6	u	0	1.002128e+03
N_226	31	1.082643e+02	2039.jpg	1000.jpg	9	1	u	0	7.260196e+02
N_226	32	1.117645e+02	9340.jpg	2205.jpg	45	10	i	0	8.818597e+02
