subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
n_220	2	6838.jpg	14	48	1	1	1	1	1	3.898232e-02	i	1.112956e+00
n_220	2	9622.jpg	28	56	2	1	1	0	1	2.238983e+00	i	1.040931e+00
n_220	2	9495.jpg	26	49	3	1	1	1	1	9.322455e+00	i	1.333400e+00
n_220	2	8485.jpg	17	44	4	1	1	0	0	1.173882e+01	u	8.849652e-01
n_220	2	2691.jpg	6	53	5	1	1	0	1	1.370549e+01	i	1.014313e+00
n_220	2	6312.jpg	10	50	6	1	1	0	0	1.580545e+01	u	9.783271e-01
n_220	2	9291.jpg	21	17	7	1	1	1	1	1.785539e+01	i	8.483248e-01
n_220	2	2039.jpg	4	7	8	1	1	0	0	1.978872e+01	u	9.629589e-01
n_220	2	6210.jpg	8	55	9	1	1	0	1	2.182199e+01	i	1.137700e+00
n_220	2	1274.jpg	3	16	10	1	1	1	1	2.403863e+01	i	9.530308e-01
n_220	2	9120.jpg	19	51	11	1	1	1	1	2.905528e+01	i	1.168319e+00
n_220	2	9342.jpg	22	15	12	1	1	0	0	3.130521e+01	u	1.046359e+00
n_220	2	2455.jpg	5	5	13	1	1	0	0	3.342188e+01	u	8.656215e-01
n_220	2	6821.jpg	12	52	14	1	1	0	0	3.735540e+01	u	1.060086e+00
n_220	2	1111.jpg	1	14	15	1	1	1	1	3.948841e+01	i	8.630089e-01
n_220	2	9395.jpg	24	9	16	1	1	1	1	4.142177e+01	i	8.656732e-01
n_220	2	9390.jpg	23	10	17	1	1	0	0	4.337173e+01	u	1.587634e+00
n_220	2	6571.jpg	11	54	18	1	1	1	0	4.603837e+01	u	9.530044e-01
n_220	2	6242.jpg	9	46	19	1	1	1	0	4.807167e+01	u	9.996756e-01
n_220	2	7078.jpg	15	13	20	1	1	0	0	5.015498e+01	u	9.803076e-01
n_220	2	6836.jpg	13	47	21	1	1	0	0	5.222163e+01	u	2.097650e+00
n_220	2	9427.jpg	25	43	22	1	1	1	1	5.540491e+01	i	1.282328e+00
n_220	2	9561.jpg	27	11	23	1	1	1	1	5.777154e+01	i	8.516409e-01
n_220	2	7359.jpg	16	8	24	1	1	1	0	5.970480e+01	u	1.142395e+00
n_220	2	9042.jpg	18	45	25	1	1	0	0	6.192164e+01	u	9.254818e-01
n_220	2	9290.jpg	20	6	26	1	0	0	0	6.392146e+01	u	1.661620e+00
n_220	2	3160.jpg	7	12	27	1	1	0	0	6.665474e+01	u	9.283254e-01
n_220	2	1271.jpg	2	18	28	1	1	0	1	6.865471e+01	i	1.888338e+00
