subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
N_216	 2	 30	 1	 0	 0	 3.261860e-02	 1004.jpg	 u	 2.931409e+00	 0	 0	 
N_216	 2	 23	 2	 1	 1	 4.049413e+00	 9373.jpg	 i	 8.585975e-01	 53	 0	 
N_216	 2	 22	 3	 1	 1	 5.982732e+00	 9340.jpg	 i	 6.212234e-01	 13	 0	 
N_216	 2	 9	 4	 1	 1	 7.682769e+00	 6570.JPG	 i	 4.811787e-01	 48	 1	 
N_216	 2	 29	 5	 0	 0	 9.249514e+00	 1003.jpg	 u	 4.984660e-01	 0	 0	 
N_216	 2	 44	 6	 0	 0	 1.083284e+01	 9031.jpg	 u	 5.951186e-01	 0	 0	 
N_216	 2	 39	 7	 0	 0	 1.249959e+01	 3230.jpg	 u	 4.243750e-01	 0	 0	 
N_216	 2	 24	 8	 1	 1	 1.698298e+01	 9390.jpg	 i	 6.369424e-01	 5	 0	 
N_216	 2	 42	 9	 0	 0	 1.869968e+01	 6313.jpg	 u	 5.762330e-01	 0	 0	 
N_216	 2	 41	 10	 0	 0	 2.034978e+01	 6211.jpg	 u	 4.700840e-01	 0	 0	 
N_216	 2	 56	 11	 0	 0	 2.488344e+01	 9941.jpg	 u	 5.284395e-01	 0	 0	 
N_216	 2	 14	 12	 1	 1	 2.946688e+01	 8480.jpg	 i	 5.609708e-01	 54	 1	 
N_216	 2	 4	 13	 1	 1	 3.110011e+01	 2457.jpg	 i	 3.916949e-01	 7	 0	 
N_216	 2	 46	 14	 0	 1	 3.256670e+01	 9090.jpg	 i	 3.731227e-01	 0	 0	 
N_216	 2	 25	 15	 1	 1	 3.401674e+01	 9395.jpg	 i	 5.950854e-01	 9	 1	 
N_216	 2	 17	 16	 1	 1	 3.568345e+01	 9120.jpg	 i	 4.803650e-01	 8	 1	 
N_216	 2	 53	 17	 0	 0	 3.725014e+01	 9423.jpg	 u	 4.496140e-01	 0	 0	 
N_216	 2	 36	 18	 0	 0	 3.878350e+01	 2700.jpg	 u	 4.362441e-01	 0	 0	 
N_216	 2	 3	 19	 1	 0	 4.030016e+01	 2455.jpg	 u	 3.516221e-01	 6	 0	 
N_216	 2	 55	 20	 0	 0	 4.173357e+01	 9905.jpg	 u	 4.142032e-01	 0	 0	 
N_216	 2	 10	 21	 1	 1	 4.323356e+01	 6571.jpg	 i	 4.982100e-01	 11	 1	 
N_216	 2	 27	 22	 1	 1	 4.481698e+01	 9600.jpg	 i	 4.747261e-01	 16	 1	 
N_216	 2	 20	 23	 1	 1	 4.636697e+01	 9301.jpg	 i	 5.247329e-01	 43	 1	 
N_216	 2	 37	 24	 0	 0	 4.796705e+01	 2900.jpg	 u	 5.966427e-01	 0	 0	 
N_216	 2	 43	 25	 0	 0	 4.963370e+01	 7380.jpg	 u	 5.300115e-01	 0	 0	 
N_216	 2	 13	 26	 1	 0	 5.125041e+01	 7078.jpg	 u	 3.773104e-01	 10	 0	 
N_216	 2	 26	 27	 1	 1	 5.270048e+01	 9490.jpg	 i	 4.712266e-01	 55	 0	 
N_216	 2	 38	 28	 0	 0	 5.425048e+01	 3180.jpg	 u	 4.892208e-01	 0	 0	 
N_216	 2	 40	 29	 0	 0	 5.581721e+01	 3500.jpg	 u	 6.264626e-01	 0	 0	 
N_216	 2	 49	 30	 0	 0	 5.751726e+01	 9295.jpg	 u	 5.903824e-01	 0	 0	 
N_216	 2	 19	 31	 1	 1	 5.918395e+01	 9300.jpg	 i	 4.757020e-01	 45	 0	 
N_216	 2	 52	 32	 0	 0	 6.273406e+01	 9330.jpg	 u	 4.615810e-01	 0	 0	 
N_216	 2	 31	 33	 0	 0	 6.426747e+01	 1110.jpg	 u	 5.441554e-01	 0	 0	 
N_216	 2	 7	 34	 1	 1	 6.588411e+01	 6560.JPG	 i	 5.594607e-01	 47	 0	 
N_216	 2	 51	 35	 0	 0	 7.050112e+01	 9326.jpg	 u	 5.824697e-01	 0	 0	 
N_216	 2	 5	 36	 1	 0	 7.216758e+01	 6312.jpg	 u	 3.879719e-01	 44	 0	 
N_216	 2	 35	 37	 0	 0	 7.363424e+01	 2590.jpg	 u	 6.252779e-01	 0	 0	 
N_216	 2	 18	 38	 1	 1	 7.533430e+01	 9291.jpg	 i	 8.852532e-01	 12	 0	 
N_216	 2	 50	 39	 0	 0	 7.730102e+01	 9320.jpg	 u	 7.824713e-01	 0	 0	 
N_216	 2	 47	 40	 0	 0	 7.916774e+01	 9254.jpg	 u	 5.557535e-01	 0	 0	 
N_216	 2	 21	 41	 1	 1	 8.080111e+01	 9325.jpg	 i	 5.144153e-01	 49	 1	 
N_216	 2	 15	 42	 1	 1	 8.538479e+01	 8485.jpg	 i	 8.586622e-01	 56	 0	 
N_216	 2	 54	 43	 0	 0	 8.930154e+01	 9429.jpg	 u	 6.219252e-01	 0	 0	 
N_216	 2	 12	 44	 1	 1	 9.100141e+01	 6836.jpg	 i	 6.580529e-01	 15	 0	 
N_216	 2	 1	 45	 1	 1	 9.273466e+01	 1000.jpg	 i	 5.567291e-01	 51	 1	 
N_216	 2	 32	 46	 0	 0	 9.436808e+01	 1205.jpg	 u	 5.313621e-01	 0	 0	 
N_216	 2	 33	 47	 0	 0	 9.598479e+01	 1280.jpg	 u	 5.306349e-01	 0	 0	 
N_216	 2	 2	 48	 1	 1	 9.760149e+01	 1019.jpg	 i	 5.459279e-01	 14	 1	 
N_216	 2	 34	 49	 0	 0	 9.921814e+01	 1302.jpg	 u	 5.932291e-01	 0	 0	 
N_216	 2	 6	 50	 1	 1	 1.008849e+02	 6370.jpg	 i	 6.385000e-01	 50	 0	 
N_216	 2	 16	 51	 1	 1	 1.055852e+02	 9042.jpg	 i	 5.860743e-01	 52	 0	 
N_216	 2	 11	 52	 1	 1	 1.072517e+02	 6821.jpg	 i	 6.716935e-01	 17	 1	 
N_216	 2	 45	 53	 0	 0	 1.090017e+02	 9043.jpg	 u	 5.775942e-01	 0	 0	 
N_216	 2	 28	 54	 1	 1	 1.106518e+02	 9909.jpg	 i	 7.675085e-01	 18	 0	 
N_216	 2	 8	 55	 1	 1	 1.125018e+02	 6562.jpg	 i	 5.255535e-01	 46	 1	 
N_216	 2	 48	 56	 0	 0	 1.141018e+02	 9280.jpg	 u	 5.414569e-01	 0	 0	 
