subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
n_220	0	2	01	2	1	3.615600e+00	9427.jpg	6836.jpg	43	47	1	i	2	0	1321.78	0.36	0.28
n_220	0	2	01	2	2	6.615757e+00	6210.jpg	2455.jpg	55	5	0	i	4	1	849.64	0.16	0.82
n_220	0	2	01	2	3	1.361559e+01	6836.jpg	6838.jpg	47	48	0	i	2	1	825.66	0.28	0.25
n_220	0	2	01	2	4	1.761554e+01	6821.jpg	9120.jpg	52	51	0	u	2	0	1321.65	0.19	0.23
n_220	0	2	01	2	5	2.261547e+01	9495.jpg	6836.jpg	49	47	1	i	2	0	1329.67	0.24	0.28
n_220	0	2	01	2	6	2.661542e+01	9390.jpg	7359.jpg	10	8	0	i	1	1	737.67	0.75	0.78
n_220	0	2	01	2	7	3.061536e+01	6312.jpg	6571.jpg	50	54	0	i	2	1	1249.67	0.23	0.19
n_220	0	2	01	2	8	3.361538e+01	9427.jpg	2691.jpg	43	53	1	u	2	1	1337.65	0.36	0.19
n_220	0	2	01	2	9	3.661534e+01	6312.jpg	6838.jpg	50	48	0	x	2	999	999000.00	0.23	0.25
n_220	0	2	01	2	10	4.161521e+01	9390.jpg	1274.jpg	10	16	0	u	1	0	713.72	0.75	0.70
n_220	0	2	01	2	11	4.561515e+01	9291.jpg	9342.jpg	17	15	1	u	1	1	665.69	0.69	0.71
n_220	0	2	01	2	12	5.061509e+01	9561.jpg	9342.jpg	11	15	1	i	1	0	961.73	0.74	0.71
n_220	0	2	01	2	13	5.461503e+01	9342.jpg	1274.jpg	15	16	0	u	1	0	785.73	0.71	0.70
n_220	0	2	01	2	14	5.761499e+01	9390.jpg	9395.jpg	10	9	0	u	1	0	633.69	0.75	0.77
n_220	0	2	01	2	15	6.161479e+01	9290.jpg	6210.jpg	6	55	1	u	4	1	1289.81	0.81	0.16
n_220	0	2	01	2	16	6.761485e+01	7359.jpg	9342.jpg	8	15	1	u	1	1	857.68	0.78	0.71
n_220	0	2	01	2	17	7.461476e+01	9042.jpg	6571.jpg	45	54	0	u	2	0	1153.74	0.33	0.19
n_220	0	2	01	2	18	7.881456e+01	1111.jpg	1271.jpg	14	18	1	x	1	999	999000.00	0.71	0.69
n_220	0	2	01	2	19	8.261464e+01	7359.jpg	1271.jpg	8	18	1	u	1	1	801.74	0.78	0.69
n_220	0	2	01	2	20	8.761458e+01	1111.jpg	9390.jpg	14	10	1	i	1	0	937.69	0.71	0.75
n_220	0	2	01	2	21	9.361456e+01	6312.jpg	9427.jpg	50	43	0	i	2	1	1049.64	0.23	0.36
n_220	0	2	01	2	22	9.761444e+01	6821.jpg	6242.jpg	52	46	0	u	2	0	1321.70	0.19	0.29
n_220	0	2	01	2	23	1.026145e+02	9120.jpg	6836.jpg	51	47	1	u	2	1	1329.64	0.23	0.28
n_220	0	2	01	2	24	1.096141e+02	9120.jpg	8485.jpg	51	44	1	u	2	1	969.89	0.23	0.35
n_220	0	2	01	2	25	1.146142e+02	6242.jpg	6312.jpg	46	50	1	i	2	0	977.76	0.29	0.23
n_220	0	2	01	2	26	1.196141e+02	7078.jpg	9291.jpg	13	17	0	u	1	0	1305.76	0.72	0.69
n_220	0	2	01	2	27	1.226142e+02	1271.jpg	1274.jpg	18	16	0	u	1	0	881.70	0.69	0.70
n_220	0	2	01	2	28	1.256140e+02	7359.jpg	7078.jpg	8	13	1	u	1	1	665.77	0.78	0.72
n_220	0	2	01	2	29	1.316140e+02	9395.jpg	2039.jpg	9	7	1	u	1	1	873.71	0.77	0.78
n_220	0	2	01	2	30	1.356138e+02	2691.jpg	9120.jpg	53	51	0	i	2	1	857.91	0.19	0.23
n_220	0	2	01	2	31	1.446138e+02	8485.jpg	9427.jpg	44	43	0	i	2	1	1185.67	0.35	0.36
n_220	0	2	01	2	32	1.496138e+02	6838.jpg	9042.jpg	48	45	1	i	2	0	1433.63	0.25	0.33
n_220	0	2	01	2	33	1.586137e+02	2691.jpg	6838.jpg	53	48	0	i	2	1	1153.72	0.19	0.25
n_220	0	2	01	2	34	1.616136e+02	6571.jpg	8485.jpg	54	44	1	x	2	999	999000.00	0.19	0.35
n_220	0	2	01	2	35	1.656135e+02	9390.jpg	9291.jpg	10	17	0	u	1	0	729.75	0.75	0.69
n_220	0	2	01	2	36	1.716134e+02	7359.jpg	3160.jpg	8	12	1	u	1	1	617.76	0.78	0.73
n_220	0	2	01	2	37	1.756134e+02	9395.jpg	7078.jpg	9	13	1	u	1	1	601.69	0.77	0.72
n_220	0	2	01	2	38	1.826133e+02	3160.jpg	1111.jpg	12	14	0	u	1	0	657.76	0.73	0.71
