subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
N_225	 1	 4	 1	 1	 1	 2.643066e-02	 1304.jpg	 u	 1.469638e+00	 5	 0	 
N_225	 1	 15	 2	 1	 1	 2.576426e+00	 8480.jpg	 u	 9.036231e-01	 51	 0	 
N_225	 1	 17	 3	 1	 1	 4.559670e+00	 9042.jpg	 u	 7.123099e-01	 54	 0	 
N_225	 1	 52	 4	 0	 0	 6.343019e+00	 9330.jpg	 i	 1.040968e+00	 0	 0	 
N_225	 1	 28	 5	 1	 1	 8.459617e+00	 9622.jpg	 u	 9.083182e-01	 17	 0	 
N_225	 1	 32	 6	 0	 0	 1.044298e+01	 1205.jpg	 i	 7.489182e-01	 0	 0	 
N_225	 1	 24	 7	 1	 1	 1.227624e+01	 9427.jpg	 u	 7.556613e-01	 49	 0	 
N_225	 1	 20	 8	 1	 1	 1.410954e+01	 9325.jpg	 u	 6.183184e-01	 47	 1	 
N_225	 1	 46	 9	 0	 0	 1.580952e+01	 9090.jpg	 i	 6.463060e-01	 0	 0	 
N_225	 1	 45	 10	 0	 0	 1.752615e+01	 9043.jpg	 i	 8.176510e-01	 0	 0	 
N_225	 1	 38	 11	 0	 0	 1.942618e+01	 3180.jpg	 i	 7.416016e-01	 0	 0	 
N_225	 1	 18	 12	 1	 1	 2.124281e+01	 9291.jpg	 u	 7.329861e-01	 7	 1	 
N_225	 1	 33	 13	 0	 0	 2.305945e+01	 1280.jpg	 i	 8.202725e-01	 0	 0	 
N_225	 1	 43	 14	 0	 0	 2.495943e+01	 7380.jpg	 i	 7.602739e-01	 0	 0	 
N_225	 1	 8	 15	 1	 1	 2.679270e+01	 2683.jpg	 u	 7.030200e-01	 43	 0	 
N_225	 1	 12	 16	 1	 1	 2.857605e+01	 6242.jpg	 u	 6.156028e-01	 52	 1	 
N_225	 1	 9	 17	 1	 1	 3.027604e+01	 2691.jpg	 u	 5.796362e-01	 18	 1	 
N_225	 1	 7	 18	 1	 1	 3.492591e+01	 2457.jpg	 u	 6.657010e-01	 13	 1	 
N_225	 1	 49	 19	 0	 0	 3.667595e+01	 9295.jpg	 i	 6.916057e-01	 0	 0	 
N_225	 1	 34	 20	 0	 0	 3.844258e+01	 1302.jpg	 i	 7.009898e-01	 0	 0	 
N_225	 1	 37	 21	 0	 0	 4.022588e+01	 2900.jpg	 i	 1.125657e+00	 0	 0	 
N_225	 1	 29	 22	 0	 0	 4.242581e+01	 1003.jpg	 i	 8.296689e-01	 0	 0	 
N_225	 1	 26	 23	 1	 1	 4.730936e+01	 9495.jpg	 u	 1.162083e+00	 15	 1	 
N_225	 1	 44	 24	 0	 0	 4.954252e+01	 9031.jpg	 i	 7.048975e-01	 0	 0	 
N_225	 1	 51	 25	 0	 0	 5.132573e+01	 9326.jpg	 i	 9.536741e-01	 0	 0	 
N_225	 1	 21	 26	 1	 1	 5.634257e+01	 9340.jpg	 u	 8.167158e-01	 6	 0	 
N_225	 1	 1	 27	 1	 1	 6.122583e+01	 1000.jpg	 u	 7.013953e-01	 16	 0	 
N_225	 1	 42	 28	 0	 0	 6.300890e+01	 6313.jpg	 i	 6.943446e-01	 0	 0	 
N_225	 1	 40	 29	 0	 0	 6.477555e+01	 3500.jpg	 i	 9.596657e-01	 0	 0	 
N_225	 1	 41	 30	 0	 0	 6.680880e+01	 6211.jpg	 i	 7.023907e-01	 0	 0	 
N_225	 1	 39	 31	 0	 0	 6.859216e+01	 3230.jpg	 i	 7.110035e-01	 0	 0	 
N_225	 1	 11	 32	 1	 1	 7.037546e+01	 6210.jpg	 u	 8.156445e-01	 44	 1	 
N_225	 1	 50	 33	 0	 0	 7.227544e+01	 9320.jpg	 i	 1.043668e+00	 0	 0	 
N_225	 1	 53	 34	 0	 0	 7.739203e+01	 9423.jpg	 i	 1.062984e+00	 0	 0	 
N_225	 1	 56	 35	 0	 0	 7.952533e+01	 9941.jpg	 i	 8.496959e-01	 0	 0	 
N_225	 1	 27	 36	 1	 1	 8.145860e+01	 9561.jpg	 u	 7.723609e-01	 12	 1	 
N_225	 1	 35	 37	 0	 0	 8.330861e+01	 2590.jpg	 i	 7.783635e-01	 0	 0	 
N_225	 1	 55	 38	 0	 0	 8.814212e+01	 9905.jpg	 i	 7.927465e-01	 0	 0	 
N_225	 1	 16	 39	 1	 1	 9.000854e+01	 8485.jpg	 u	 7.983464e-01	 48	 0	 
N_225	 1	 36	 40	 0	 0	 9.189182e+01	 2700.jpg	 i	 7.549974e-01	 0	 0	 
N_225	 1	 14	 41	 1	 1	 9.670842e+01	 6821.jpg	 u	 7.543264e-01	 55	 0	 
N_225	 1	 30	 42	 0	 0	 9.854176e+01	 1004.jpg	 i	 8.090095e-01	 0	 0	 
N_225	 1	 6	 43	 1	 1	 1.004251e+02	 2205.jpg	 u	 1.053685e+00	 11	 0	 
N_225	 1	 25	 44	 1	 1	 1.055419e+02	 9490.jpg	 u	 8.807580e-01	 8	 0	 
N_225	 1	 23	 45	 1	 1	 1.104918e+02	 9425.jpg	 u	 8.108008e-01	 53	 1	 
N_225	 1	 54	 46	 0	 0	 1.123750e+02	 9429.jpg	 i	 7.996193e-01	 0	 0	 
N_225	 1	 31	 47	 0	 0	 1.172417e+02	 1110.jpg	 i	 1.116760e+00	 0	 0	 
N_225	 1	 47	 48	 0	 0	 1.194414e+02	 9254.jpg	 i	 8.050586e-01	 0	 0	 
N_225	 1	 2	 49	 1	 1	 1.213247e+02	 1001.jpg	 u	 8.897250e-01	 56	 0	 
N_225	 1	 3	 50	 1	 1	 1.232914e+02	 1111.jpg	 u	 7.150618e-01	 50	 1	 
N_225	 1	 19	 51	 1	 1	 1.250914e+02	 9321.jpg	 u	 5.950612e-01	 46	 0	 
N_225	 1	 22	 52	 1	 1	 1.267580e+02	 9395.jpg	 u	 8.003991e-01	 10	 1	 
N_225	 1	 13	 53	 1	 1	 1.316248e+02	 6560.JPG	 u	 6.854988e-01	 45	 1	 
N_225	 1	 5	 54	 1	 1	 1.333912e+02	 2039.jpg	 u	 7.270417e-01	 14	 0	 
N_225	 1	 48	 55	 0	 0	 1.381912e+02	 9280.jpg	 i	 8.230750e-01	 0	 0	 
N_225	 1	 10	 56	 1	 1	 1.400911e+02	 3160.jpg	 u	 9.710413e-01	 9	 0	 
