subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
n_213	1	3.162447e+00	6838.jpg	1274.jpg	29	7	u	0	8.849566e+02
n_213	2	6.662495e+00	9930.jpg	9321.jpg	60	42	u	0	1.480845e+03
n_213	3	1.016248e+01	6210.jpg	6836.jpg	19	28	i	0	1.428788e+03
n_213	4	1.366253e+01	3160.jpg	9290.jpg	18	38	i	0	1.312696e+03
n_213	5	1.716257e+01	6571.jpg	9340.jpg	26	45	i	0	1.548580e+03
n_213	6	2.066267e+01	9390.jpg	9395.jpg	49	50	i	0	1.592391e+03
n_213	7	2.416265e+01	1111.jpg	9008.jpg	5	34	i	0	1.644345e+03
n_213	8	2.766276e+01	1271.jpg	9322.jpg	6	43	i	0	1.296181e+03
n_213	9	3.116281e+01	7359.jpg	9909.jpg	31	59	i	0	1.652075e+03
n_213	10	3.466285e+01	1001.jpg	9600.jpg	2	56	u	0	2.023998e+03
n_213	11	3.816283e+01	8480.jpg	9300.jpg	32	40	i	0	1.491938e+03
n_213	12	4.166295e+01	9050.jpg	9373.jpg	36	48	i	0	1.783792e+03
n_213	13	4.516299e+01	9301.jpg	2683.jpg	41	14	u	0	1.563660e+03
n_213	14	4.866303e+01	6570.JPG	1002.jpg	25	3	i	0	1.583561e+03
n_213	15	5.216301e+01	6560.JPG	1304.jpg	23	8	i	0	1.523530e+03
n_213	16	5.566306e+01	9120.jpg	9042.jpg	37	35	i	0	1.991433e+03
n_213	17	5.916310e+01	7078.jpg	9341.jpg	30	46	u	0	1.691314e+03
n_213	18	6.266315e+01	2456.jpg	3103.jpg	12	17	u	0	1.239213e+03
n_213	19	6.696308e+01	6312.jpg	9490.jpg	21	53	u	0	1.923882e+01
n_213	20	6.966330e+01	2799.jpg	1019.jpg	16	4	i	0	1.471011e+03
n_213	21	7.316335e+01	9622.jpg	6562.jpg	57	24	i	0	1.714823e+03
n_213	22	7.666333e+01	2205.jpg	6242.jpg	10	20	u	0	2.334783e+03
n_213	23	8.016338e+01	1000.jpg	2457.jpg	1	13	i	0	1.298723e+03
n_213	24	8.366342e+01	9291.jpg	9325.jpg	39	44	u	0	1.566618e+03
n_213	25	8.716353e+01	2455.jpg	9342.jpg	11	47	u	0	2.466401e+03
n_213	26	9.066357e+01	9427.jpg	9903.jpg	52	58	u	0	1.886344e+03
n_213	27	9.416362e+01	9495.jpg	6370.jpg	54	22	i	0	1.682246e+03
