subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
n_213	 1	 39	 1	 0	 0	 3.537831e-02	 3230.jpg	 i	 2.008607e+00	 0	 0	 
n_213	 1	 32	 2	 0	 0	 3.118742e+00	 1205.jpg	 i	 9.252183e-01	 0	 0	 
n_213	 1	 35	 3	 0	 0	 5.118757e+00	 2590.jpg	 i	 1.053157e+00	 0	 0	 
n_213	 1	 29	 4	 0	 0	 7.252160e+00	 1003.jpg	 i	 1.311660e+00	 0	 0	 
n_213	 1	 11	 5	 1	 1	 9.635518e+00	 6571.jpg	 u	 1.128270e+00	 15	 1	 
n_213	 1	 13	 6	 1	 1	 1.183554e+01	 6838.jpg	 u	 7.842122e-01	 14	 0	 
n_213	 1	 21	 7	 1	 1	 1.668586e+01	 9341.jpg	 u	 9.018619e-01	 51	 0	 
n_213	 1	 3	 8	 1	 1	 1.866899e+01	 1019.jpg	 u	 8.067114e-01	 7	 1	 
n_213	 1	 10	 9	 1	 1	 2.055234e+01	 6370.jpg	 u	 7.473238e-01	 10	 1	 
n_213	 1	 38	 10	 0	 0	 2.238571e+01	 3180.jpg	 i	 7.059166e-01	 0	 0	 
n_213	 1	 6	 11	 1	 1	 2.416900e+01	 2456.jpg	 u	 6.905950e-01	 12	 1	 
n_213	 1	 18	 12	 1	 1	 2.593569e+01	 9300.jpg	 u	 1.091862e+00	 48	 0	 
n_213	 1	 16	 13	 1	 1	 2.810243e+01	 9050.jpg	 u	 7.090663e-01	 44	 1	 
n_213	 1	 36	 14	 0	 0	 2.988580e+01	 2700.jpg	 i	 8.856561e-01	 0	 0	 
n_213	 1	 12	 15	 1	 1	 3.185244e+01	 6821.jpg	 u	 7.190307e-01	 11	 0	 
n_213	 1	 22	 16	 1	 1	 3.365246e+01	 9342.jpg	 u	 8.229849e-01	 49	 0	 
n_213	 1	 53	 17	 0	 0	 3.855258e+01	 9423.jpg	 i	 7.627316e-01	 0	 0	 
n_213	 1	 7	 18	 1	 1	 4.236953e+01	 2683.jpg	 u	 6.897214e-01	 50	 1	 
n_213	 1	 26	 19	 1	 1	 4.713602e+01	 9561.jpg	 u	 8.192021e-01	 9	 0	 
n_213	 1	 54	 20	 0	 0	 4.903605e+01	 9429.jpg	 i	 7.991029e-01	 0	 0	 
n_213	 1	 50	 21	 0	 0	 5.091939e+01	 9320.jpg	 i	 9.477610e-01	 0	 0	 
n_213	 1	 2	 22	 1	 1	 5.495275e+01	 1002.jpg	 u	 8.903337e-01	 56	 0	 
n_213	 1	 8	 23	 1	 1	 5.691947e+01	 2691.jpg	 u	 7.155805e-01	 16	 0	 
n_213	 1	 47	 24	 0	 0	 5.871950e+01	 9254.jpg	 i	 7.634837e-01	 0	 0	 
n_213	 1	 46	 25	 0	 0	 6.055282e+01	 9090.jpg	 i	 8.261330e-01	 0	 0	 
n_213	 1	 51	 26	 0	 0	 6.245288e+01	 9326.jpg	 i	 8.460299e-01	 0	 0	 
n_213	 1	 40	 27	 0	 0	 6.736958e+01	 3500.jpg	 i	 7.293027e-01	 0	 0	 
n_213	 1	 34	 28	 0	 0	 6.916959e+01	 1302.jpg	 i	 6.652252e-01	 0	 0	 
n_213	 1	 56	 29	 0	 0	 7.091967e+01	 9941.jpg	 i	 5.871123e-01	 0	 0	 
n_213	 1	 9	 30	 1	 1	 7.258630e+01	 6210.jpg	 u	 6.804455e-01	 8	 0	 
n_213	 1	 33	 31	 0	 0	 7.435300e+01	 1280.jpg	 i	 6.097149e-01	 0	 0	 
n_213	 1	 19	 32	 1	 1	 7.903644e+01	 9301.jpg	 u	 9.022513e-01	 53	 1	 
n_213	 1	 14	 33	 1	 1	 8.101974e+01	 7078.jpg	 u	 9.509159e-01	 5	 0	 
n_213	 1	 42	 34	 0	 0	 8.305311e+01	 6313.jpg	 i	 9.654549e-01	 0	 0	 
n_213	 1	 44	 35	 0	 0	 8.510319e+01	 9031.jpg	 i	 8.513492e-01	 0	 0	 
n_213	 1	 37	 36	 0	 0	 8.703654e+01	 2900.jpg	 i	 8.780110e-01	 0	 0	 
n_213	 1	 23	 37	 1	 1	 8.898656e+01	 9373.jpg	 u	 6.479583e-01	 52	 1	 
n_213	 1	 27	 38	 1	 1	 9.071992e+01	 9622.jpg	 u	 7.305260e-01	 18	 1	 
n_213	 1	 1	 39	 1	 1	 9.253656e+01	 1001.jpg	 u	 9.058863e-01	 54	 0	 
n_213	 1	 4	 40	 1	 1	 9.451998e+01	 1271.jpg	 u	 7.224139e-01	 46	 0	 
n_213	 1	 24	 41	 1	 1	 9.631999e+01	 9395.jpg	 u	 6.984056e-01	 6	 0	 
n_213	 1	 15	 42	 1	 1	 9.810334e+01	 7359.jpg	 u	 6.350302e-01	 13	 1	 
n_213	 1	 28	 43	 1	 1	 9.982006e+01	 9930.jpg	 u	 7.662226e-01	 17	 0	 
n_213	 1	 45	 44	 0	 0	 1.046701e+02	 9043.jpg	 i	 7.241665e-01	 0	 0	 
n_213	 1	 25	 45	 1	 1	 1.064701e+02	 9495.jpg	 u	 7.240523e-01	 47	 1	 
n_213	 1	 49	 46	 0	 0	 1.082702e+02	 9295.jpg	 i	 7.080490e-01	 0	 0	 
n_213	 1	 43	 47	 0	 0	 1.100535e+02	 7380.jpg	 i	 9.087014e-01	 0	 0	 
n_213	 1	 48	 48	 0	 0	 1.120368e+02	 9280.jpg	 i	 8.132659e-01	 0	 0	 
n_213	 1	 52	 49	 0	 0	 1.139205e+02	 9330.jpg	 i	 8.175613e-01	 0	 0	 
n_213	 1	 55	 50	 0	 0	 1.178203e+02	 9905.jpg	 i	 6.616935e-01	 0	 0	 
n_213	 1	 5	 51	 1	 1	 1.195536e+02	 1274.jpg	 u	 7.603291e-01	 43	 0	 
n_213	 1	 20	 52	 1	 1	 1.213870e+02	 9325.jpg	 u	 9.989882e-01	 55	 0	 
n_213	 1	 41	 53	 0	 0	 1.234703e+02	 6211.jpg	 i	 6.916102e-01	 0	 0	 
n_213	 1	 17	 54	 1	 1	 1.252370e+02	 9290.jpg	 u	 7.409243e-01	 45	 1	 
n_213	 1	 31	 55	 0	 0	 1.270537e+02	 1110.jpg	 i	 7.081633e-01	 0	 0	 
n_213	 1	 30	 56	 0	 0	 1.288370e+02	 1004.jpg	 i	 6.688102e-01	 0	 0	 
