subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
N_201	0	1	2	2	1	4.77E+00	9490.jpg	3103.jpg	44	49	1	i	2	0	966.49	0.32	0.26
N_201	0	1	2	2	2	9.77E+00	2691.jpg	1271.jpg	47	54	1	u	2	1	774.39	0.29	0.2
N_201	0	1	2	2	3	1.78E+01	2455.jpg	2456.jpg	13	8	1	u	1	1	926.2	0.73	0.81
N_201	0	1	2	2	4	2.08E+01	6370.jpg	7359.jpg	45	43	1	u	2	1	846.08	0.3	0.33
N_201	0	1	2	2	5	2.78E+01	2799.jpg	7078.jpg	14	10	0	i	1	1	813.93	0.73	0.78
N_201	0	1	2	2	6	3.08E+01	8485.jpg	9322.jpg	52	46	1	i	2	0	797.8	0.23	0.3
N_201	0	1	2	2	7	4.18E+01	9291.jpg	9341.jpg	17	7	0	u	1	0	765.48	0.68	0.82
N_201	0	1	2	2	8	4.58E+01	9291.jpg	2457.jpg	17	15	0	i	1	1	877.36	0.68	0.73
N_201	0	1	2	2	9	4.98E+01	9290.jpg	6562.jpg	12	11	1	u	1	1	653.29	0.74	0.77
N_201	0	1	2	2	10	5.28E+01	1019.jpg	9909.jpg	50	48	1	u	2	1	1093.19	0.25	0.27
N_201	0	1	2	2	11	5.58E+01	2799.jpg	9341.jpg	14	7	0	u	1	0	717.01	0.73	0.82
N_201	0	1	2	2	12	6.08E+01	8485.jpg	9909.jpg	52	48	1	i	2	0	932.86	0.23	0.27
N_201	0	1	2	2	13	6.48E+01	8480.jpg	9395.jpg	55	6	0	i	4	1	852.88	0.19	0.83
N_201	0	1	2	2	14	7.38E+01	1271.jpg	1019.jpg	54	50	0	i	2	1	868.61	0.2	0.25
N_201	0	1	2	2	15	7.68E+01	2691.jpg	7359.jpg	47	43	1	u	2	1	1164.52	0.29	0.33
N_201	0	1	2	2	16	8.18E+01	3103.jpg	2691.jpg	49	47	0	i	2	1	708.33	0.26	0.29
N_201	0	1	2	2	17	8.78E+01	9291.jpg	9290.jpg	17	12	0	u	1	0	772.15	0.68	0.74
N_201	0	1	2	2	18	9.08E+01	2799.jpg	9290.jpg	14	12	0	i	1	1	924.12	0.73	0.74
N_201	0	1	2	2	19	9.58E+01	1019.jpg	3103.jpg	50	49	1	u	2	1	675.97	0.25	0.26
N_201	0	1	2	2	20	9.98E+01	9322.jpg	1111.jpg	46	53	0	u	2	0	995.85	0.3	0.21
N_201	0	1	2	2	21	1.05E+02	2799.jpg	2457.jpg	14	15	0	i	1	1	659.71	0.73	0.73
N_201	0	1	2	2	22	1.10E+02	2456.jpg	1304.jpg	8	18	0	u	1	0	947.57	0.81	0.67
N_201	0	1	2	2	23	1.13E+02	7078.jpg	9340.jpg	10	16	1	u	1	1	995.31	0.78	0.7
N_201	0	1	2	2	24	1.16E+02	9490.jpg	7359.jpg	44	43	1	u	2	1	931.39	0.32	0.33
N_201	0	1	2	2	25	1.28E+02	2205.jpg	8480.jpg	5	55	1	u	4	1	755.01	0.85	0.19
N_201	0	1	2	2	26	1.32E+02	7359.jpg	8485.jpg	43	52	0	i	2	1	1058.89	0.33	0.23
N_201	0	1	2	2	27	1.35E+02	2456.jpg	9290.jpg	8	12	0	i	1	1	1050.82	0.81	0.74
N_201	0	1	2	2	28	1.42E+02	9301.jpg	2691.jpg	51	47	0	i	2	1	890.65	0.24	0.29
N_201	0	1	2	2	29	1.45E+02	9490.jpg	1271.jpg	44	54	1	u	2	1	1034.51	0.32	0.2
N_201	0	1	2	2	30	1.52E+02	1304.jpg	6562.jpg	18	11	1	i	1	0	962.36	0.67	0.77
N_201	0	1	2	2	31	1.57E+02	9909.jpg	6370.jpg	48	45	0	i	2	1	834.16	0.27	0.3
N_201	0	1	2	2	32	1.61E+02	9390.jpg	2455.jpg	9	13	0	u	1	0	810.12	0.8	0.73
N_201	0	1	2	2	33	1.66E+02	9390.jpg	9341.jpg	9	7	0	u	1	0	1098.58	0.8	0.82
N_201	0	1	2	2	34	1.72E+02	1111.jpg	9909.jpg	53	48	1	u	2	1	914.47	0.21	0.27
N_201	0	1	2	2	35	1.76E+02	2456.jpg	2457.jpg	8	15	0	u	1	0	962.25	0.81	0.73
N_201	0	1	2	2	36	1.79E+02	2691.jpg	9322.jpg	47	46	1	u	2	1	1034.22	0.29	0.3
N_201	0	1	2	2	37	1.82E+02	1304.jpg	9340.jpg	18	16	1	i	1	0	1058.14	0.67	0.7
N_201	0	1	2	2	38	1.85E+02	1304.jpg	2799.jpg	18	14	1	i	1	0	802.06	0.67	0.73
