2455.jpg	0	1	8.891169e-01	11	
6821.jpg	0	2	8.360659e-01	27	
9930.jpg	12	3	8.231855e-01	60	
9395.jpg	12	4	7.867383e-01	50	
9600.jpg	12	5	7.855497e-01	56	
6571.jpg	12	6	7.547236e-01	26	
9495.jpg	12	7	7.539566e-01	54	
6210.jpg	11	8	7.485896e-01	19	
9909.jpg	11	9	7.394205e-01	59	
2457.jpg	12	10	7.327742e-01	13	
9120.jpg	11	11	7.053557e-01	37	
6838.jpg	12	12	7.043823e-01	29	
6370.jpg	12	13	6.843335e-01	22	
2039.jpg	11	14	6.479633e-01	9	
2799.jpg	12	15	6.446509e-01	16	
9050.jpg	11	16	6.240382e-01	36	
6562.jpg	11	17	6.236896e-01	24	
6836.jpg	12	18	6.084547e-01	28	
9622.jpg	12	19	5.961510e-01	57	
9425.jpg	12	20	5.840396e-01	51	
6312.jpg	12	21	5.788512e-01	21	
9291.jpg	12	22	5.725175e-01	39	
9340.jpg	0	23	5.580939e-01	45	
6560.JPG	0	24	5.547619e-01	23	
1304.jpg	0	25	5.547124e-01	8	
2683.jpg	0	26	5.507388e-01	14	
2456.jpg	0	27	5.496524e-01	12	
6570.JPG	0	28	5.401854e-01	25	
7359.jpg	0	29	5.400395e-01	31	
9490.jpg	0	30	5.161633e-01	53	
9342.jpg	0	31	5.127520e-01	47	
9341.jpg	0	32	4.791368e-01	46	
1019.jpg	0	33	4.749966e-01	4	
8485.jpg	0	34	4.712846e-01	33	
9427.jpg	0	35	4.560832e-01	52	
9561.jpg	0	36	4.402955e-01	55	
8480.jpg	0	37	4.397978e-01	32	
6242.jpg	0	38	4.335161e-01	20	
9008.jpg	24	39	4.289307e-01	34	
1111.jpg	24	40	3.832862e-01	5	
7078.jpg	24	41	3.743872e-01	30	
1000.jpg	24	42	3.740414e-01	1	
9301.jpg	22	43	3.656466e-01	41	
2691.jpg	24	44	3.620438e-01	15	
1274.jpg	24	45	3.494550e-01	7	
1271.jpg	22	46	3.272935e-01	6	
9903.jpg	24	47	3.208602e-01	58	
1002.jpg	22	48	3.081412e-01	3	
1001.jpg	22	49	3.030110e-01	2	
9042.jpg	24	50	2.997662e-01	35	
9300.jpg	22	51	2.970306e-01	40	
9373.jpg	24	52	2.742421e-01	48	
9390.jpg	24	53	2.515996e-01	49	
9325.jpg	22	54	2.458670e-01	44	
2205.jpg	24	55	2.434732e-01	10	
9290.jpg	24	56	2.406345e-01	38	
9322.jpg	24	57	2.330523e-01	43	
9321.jpg	24	58	1.895859e-01	42	
3160.jpg	0	59	1.692037e-01	18	
3103.jpg	0	60	1.616898e-01	17	

