subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
n_220	 2	 33	 1	 0	 0	 3.222315e-02	 1280.jpg	 u	 1.835528e+00	 0	 0	 
n_220	 2	 20	 2	 1	 0	 2.948874e+00	 9290.jpg	 u	 1.670835e+00	 6	 0	 
n_220	 2	 34	 3	 0	 0	 5.698778e+00	 1302.jpg	 u	 1.000898e+00	 0	 0	 
n_220	 2	 41	 4	 0	 0	 7.782123e+00	 6211.jpg	 u	 9.655232e-01	 0	 0	 
n_220	 2	 3	 5	 1	 1	 9.832096e+00	 1274.jpg	 i	 7.235572e-01	 16	 1	 
n_220	 2	 22	 6	 1	 1	 1.163209e+01	 9342.jpg	 i	 7.314784e-01	 15	 0	 
n_220	 2	 30	 7	 0	 0	 1.344872e+01	 1004.jpg	 u	 7.388313e-01	 0	 0	 
n_220	 2	 8	 8	 1	 1	 1.526532e+01	 6210.jpg	 i	 7.942066e-01	 55	 0	 
n_220	 2	 4	 9	 1	 1	 1.713200e+01	 2039.jpg	 i	 6.715448e-01	 7	 0	 
n_220	 2	 26	 10	 1	 1	 1.888197e+01	 9495.jpg	 i	 8.255076e-01	 49	 1	 
n_220	 2	 54	 11	 0	 0	 2.078194e+01	 9429.jpg	 u	 7.335579e-01	 0	 0	 
n_220	 2	 19	 12	 1	 1	 2.259860e+01	 9120.jpg	 i	 7.728211e-01	 51	 1	 
n_220	 2	 14	 13	 1	 1	 2.444851e+01	 6838.jpg	 i	 6.189224e-01	 48	 1	 
n_220	 2	 48	 14	 0	 0	 2.614853e+01	 9280.jpg	 u	 9.828744e-01	 0	 0	 
n_220	 2	 49	 15	 0	 0	 2.821518e+01	 9295.jpg	 u	 7.081798e-01	 0	 0	 
n_220	 2	 24	 16	 1	 1	 2.999844e+01	 9395.jpg	 i	 6.209307e-01	 9	 1	 
n_220	 2	 5	 17	 1	 1	 3.169846e+01	 2455.jpg	 i	 6.168857e-01	 5	 0	 
n_220	 2	 17	 18	 1	 1	 3.339839e+01	 8485.jpg	 i	 5.329294e-01	 44	 0	 
n_220	 2	 39	 19	 0	 0	 3.501508e+01	 3230.jpg	 u	 6.761818e-01	 0	 0	 
n_220	 2	 21	 20	 1	 1	 3.676505e+01	 9291.jpg	 i	 6.861907e-01	 17	 1	 
n_220	 2	 36	 21	 0	 0	 3.853170e+01	 2700.jpg	 u	 6.955183e-01	 0	 0	 
n_220	 2	 28	 22	 1	 1	 4.029831e+01	 9622.jpg	 i	 8.809236e-01	 56	 0	 
