subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
N_204	1	5.294158e-01	9120.jpg	1002.jpg	37	3	u	0	1.622299e+03
N_204	2	4.029299e+00	6838.jpg	9301.jpg	29	41	x	999	999000
N_204	3	7.529514e+00	9322.jpg	2456.jpg	43	12	i	0	1.214141e+03
N_204	4	1.481288e+01	6562.jpg	9291.jpg	24	39	x	999	999000
N_204	5	1.487955e+01	9050.jpg	9340.jpg	36	45	i	0	2.064060e+03
N_204	6	1.802962e+01	7078.jpg	2457.jpg	30	13	u	0	1.561973e+03
N_204	7	2.152990e+01	9930.jpg	9909.jpg	60	59	x	999	999000
N_204	8	2.502991e+01	6312.jpg	6210.jpg	21	19	i	0	1.377637e+03
N_204	9	2.852999e+01	9373.jpg	9427.jpg	48	52	u	0	1.885572e+03
N_204	10	3.346330e+01	1274.jpg	2683.jpg	7	14	x	999	999000
N_204	11	3.553015e+01	9390.jpg	9495.jpg	49	54	u	0	1.189369e+03
N_204	12	3.978011e+01	1001.jpg	3103.jpg	2	17	u	0	1.953926e+02
N_204	13	4.253037e+01	9042.jpg	1019.jpg	35	4	i	0	1.637109e+03
N_204	14	4.603039e+01	6821.jpg	3160.jpg	27	18	u	0	1.713063e+03
N_204	15	4.953047e+01	1111.jpg	9300.jpg	5	40	u	0	1.812937e+03
N_204	16	5.303055e+01	6571.jpg	9341.jpg	26	46	x	999	999000
N_204	17	5.653062e+01	2455.jpg	9321.jpg	11	42	i	0	1.748745e+03
N_204	18	6.003077e+01	9395.jpg	6370.jpg	50	22	u	0	1.520565e+03
N_204	19	6.353078e+01	9425.jpg	9561.jpg	51	55	u	0	1.508522e+03
N_204	20	6.703073e+01	6570.JPG	9903.jpg	25	58	u	0	1.528594e+03
N_204	21	7.053094e+01	2205.jpg	6836.jpg	10	28	i	0	1.828352e+03
N_204	22	7.403102e+01	1000.jpg	9325.jpg	1	44	i	0	2.072213e+03
N_204	23	7.753110e+01	9290.jpg	1304.jpg	38	8	u	0	1.620161e+03
N_204	24	8.103124e+01	8485.jpg	8480.jpg	33	32	i	0	2.231987e+03
N_204	25	8.453112e+01	9600.jpg	1271.jpg	56	6	i	0	2.156077e+03
N_204	26	8.803134e+01	9490.jpg	7359.jpg	53	31	i	0	1.975813e+03
N_204	27	9.153141e+01	2799.jpg	9008.jpg	16	34	i	0	1.923716e+03
N_204	28	9.503156e+01	9342.jpg	6560.JPG	47	23	u	0	2.135537e+03
N_204	29	9.853157e+01	9622.jpg	6242.jpg	57	20	x	999	999000
N_204	30	1.020317e+02	2039.jpg	2691.jpg	9	15	i	0	1.063440e+03
N_204	31	1.055317e+02	9321.jpg	1111.jpg	42	5	i	0	1.235307e+03
N_204	32	1.090319e+02	6560.JPG	9425.jpg	23	51	i	0	1.863174e+03
N_204	33	1.125320e+02	2691.jpg	9008.jpg	15	34	i	0	1.795033e+03
N_204	34	1.160320e+02	9909.jpg	1001.jpg	59	2	i	0	1.887024e+03
N_204	35	1.195320e+02	2039.jpg	9300.jpg	9	40	i	0	1.826925e+03
N_204	36	1.230321e+02	9930.jpg	2457.jpg	60	13	u	0	1.214782e+03
N_204	37	1.265322e+02	1304.jpg	9342.jpg	8	47	u	0	1.674703e+03
N_204	38	1.300323e+02	2455.jpg	3103.jpg	11	17	x	999	999000
N_204	39	1.335324e+02	6312.jpg	9495.jpg	21	54	i	0	1.226514e+03
N_204	40	1.370324e+02	9395.jpg	1271.jpg	50	6	i	0	9.823818e+02
N_204	41	1.405325e+02	6242.jpg	6571.jpg	20	26	i	0	2.250306e+03
N_204	42	1.440327e+02	9120.jpg	7078.jpg	37	30	i	0	1.478166e+03
N_204	43	1.475327e+02	1000.jpg	6562.jpg	1	24	u	0	1.842112e+03
N_204	44	1.510328e+02	9291.jpg	6821.jpg	39	27	u	0	1.222015e+03
N_204	45	1.553161e+02	9322.jpg	9427.jpg	43	52	x	999	999000
N_204	46	1.580330e+02	2205.jpg	2456.jpg	10	12	i	0	1.741748e+03
N_204	47	1.615330e+02	6210.jpg	1002.jpg	19	3	i	0	1.505715e+03
N_204	48	1.650996e+02	6838.jpg	9325.jpg	29	44	i	0	1.667074e+03
N_204	49	1.685332e+02	9561.jpg	6370.jpg	55	22	i	0	1.273506e+03
N_204	50	1.720333e+02	9290.jpg	1019.jpg	38	4	i	0	1.741340e+03
N_204	51	1.755333e+02	3160.jpg	9341.jpg	18	46	i	0	1.473304e+03
N_204	52	1.790334e+02	8485.jpg	9301.jpg	33	41	i	0	1.397164e+03
N_204	53	1.825333e+02	8480.jpg	9042.jpg	32	35	i	0	1.889234e+03
N_204	54	1.860336e+02	9340.jpg	9903.jpg	45	58	u	0	1.788984e+03
N_204	55	1.895337e+02	9390.jpg	9373.jpg	49	48	u	0	1.296786e+03
N_204	56	1.930337e+02	6570.JPG	9600.jpg	25	56	i	0	1.252768e+03
N_204	57	1.965338e+02	6836.jpg	7359.jpg	28	31	i	0	1.432695e+03
N_204	58	2.000339e+02	2799.jpg	9050.jpg	16	36	u	0	2.044550e+03
N_204	59	2.035339e+02	1274.jpg	9622.jpg	7	57	u	0	1.104500e+03
N_204	60	2.070339e+02	9490.jpg	2683.jpg	53	14	u	0	2.036486e+03
N_204	61	2.105341e+02	9342.jpg	2799.jpg	47	16	u	0	1.984250e+03
N_204	62	2.140343e+02	9325.jpg	9301.jpg	44	41	i	0	1.612119e+03
N_204	63	2.175343e+02	9622.jpg	9561.jpg	57	55	u	0	2.160074e+03
N_204	64	2.210344e+02	2456.jpg	9373.jpg	12	48	i	0	1.283893e+03
N_204	65	2.245344e+02	2455.jpg	6210.jpg	11	19	i	0	2.087857e+03
N_204	66	2.280346e+02	1111.jpg	1304.jpg	5	8	u	0	1.171686e+03
N_204	67	2.315346e+02	6312.jpg	9600.jpg	21	56	i	0	1.055644e+03
N_204	68	2.350347e+02	2205.jpg	9341.jpg	10	46	i	0	1.227535e+03
