subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
N_231	1	1271.jpg	3	45	1	1	1	1	1	2.828769e-02	u	3.668169e+00
N_231	1	7359.jpg	14	49	2	1	1	0	0	4.778150e+00	i	1.494312e+00
N_231	1	9050.jpg	16	12	3	1	1	1	0	7.344637e+00	i	1.439746e+00
N_231	1	9322.jpg	22	56	4	1	1	0	0	9.861206e+00	i	1.147189e+00
N_231	1	9325.jpg	23	55	5	1	1	0	0	1.209445e+01	i	8.498701e-01
N_231	1	9561.jpg	28	52	6	1	1	1	1	1.402780e+01	u	8.365136e-01
N_231	1	6562.jpg	12	47	7	1	1	1	1	1.594429e+01	u	7.280480e-01
N_231	1	9120.jpg	17	7	8	1	1	1	0	1.774421e+01	i	1.248036e+00
N_231	1	3500.jpg	40	0	9	0	1	0	0	2.007745e+01	i	2.514814e+00
N_231	1	9395.jpg	27	14	10	1	1	0	1	2.367729e+01	u	1.170882e+00
N_231	1	9290.jpg	18	18	11	1	1	1	0	2.592720e+01	i	4.089482e-01
N_231	1	6242.jpg	9	10	12	1	1	1	0	2.741048e+01	i	5.417058e-01
N_231	1	1111.jpg	2	50	13	1	1	1	0	2.902708e+01	i	5.090823e-01
N_231	1	9321.jpg	21	53	14	1	1	1	0	3.061031e+01	i	5.258322e-01
N_231	1	9373.jpg	26	46	15	1	1	0	0	3.221027e+01	i	4.938421e-01
N_231	1	3160.jpg	7	54	16	1	1	0	0	3.377687e+01	i	5.591750e-01
N_231	1	2700.jpg	36	0	17	0	1	0	0	3.541014e+01	i	8.459264e-01
N_231	1	9300.jpg	20	51	18	1	1	0	0	3.732669e+01	i	7.532951e-01
N_231	1	1274.jpg	4	11	19	1	1	0	0	3.915995e+01	i	4.880595e-01
N_231	1	9291.jpg	19	9	20	1	1	0	0	4.072658e+01	i	5.854243e-01
N_231	1	9042.jpg	15	48	21	1	1	0	0	4.239315e+01	i	9.508237e-01
N_231	1	2457.jpg	6	16	22	1	1	0	0	4.442640e+01	i	1.221500e+00
N_231	1	6312.jpg	10	15	23	1	1	1	1	4.672634e+01	u	6.495489e-01
N_231	1	9341.jpg	24	13	24	1	1	1	0	4.845960e+01	i	1.524226e+00
N_231	1	7078.jpg	13	6	25	1	1	0	1	5.105946e+01	u	7.803413e-01
N_231	1	1019.jpg	1	43	26	1	1	0	0	5.292608e+01	i	1.345698e+00
N_231	1	9342.jpg	25	8	27	1	1	0	0	5.534264e+01	i	4.971236e-01
N_231	1	2039.jpg	5	5	28	1	1	0	0	5.690921e+01	i	6.745273e-01
N_231	1	6370.jpg	11	17	29	1	0	0	1	5.865918e+01	u	6.685340e-01
N_231	1	6210.jpg	8	44	30	1	1	1	0	6.040910e+01	i	1.665969e-01
