subjectID	order	itemIndABC	runtrial	isOld?	subjectAnswer	onsettime	Name	resp_choice	RT	bidInd	isBeep?
MRI_snacks_102	 2	 14	 1	 1	 1	 2.538289e-02	 HispusimShatiah.bmp	 i	 1.022934e+00	 8	 1	 
MRI_snacks_102	 2	 23	 2	 1	 1	 2.611691e+00	 SkittlesFruits2.bmp	 i	 1.260492e+00	 16	 1	 
MRI_snacks_102	 2	 1	 3	 1	 1	 5.431616e+00	 BabyDoll.bmp	 i	 1.028181e+00	 10	 0	 
MRI_snacks_102	 2	 55	 4	 0	 0	 8.017730e+00	 Toblerone.bmp	 u	 9.509370e-01	 0	 0	 
MRI_snacks_102	 2	 19	 5	 1	 1	 1.052054e+01	 Kitkat.bmp	 i	 9.907433e-01	 12	 0	 
MRI_snacks_102	 2	 6	 6	 1	 1	 1.307334e+01	 CrunchBisquitWhite2.bmp	 i	 7.780292e-01	 45	 0	 
MRI_snacks_102	 2	 4	 7	 1	 1	 1.540937e+01	 ClickBalls5.bmp	 i	 8.833674e-01	 52	 0	 
MRI_snacks_102	 2	 37	 8	 0	 0	 1.784539e+01	 ClickCornflakes.bmp	 u	 8.324790e-01	 0	 0	 
MRI_snacks_102	 2	 17	 9	 1	 1	 2.023131e+01	 KinderBuenoWhite2.bmp	 i	 1.157891e+00	 43	 1	 
MRI_snacks_102	 2	 38	 10	 0	 0	 2.293438e+01	 CookiesSmile.bmp	 u	 7.724430e-01	 0	 0	 
MRI_snacks_102	 2	 36	 11	 0	 0	 2.525363e+01	 ChocolateWhite.bmp	 u	 1.187066e+00	 0	 0	 
MRI_snacks_102	 2	 27	 12	 1	 1	 2.799011e+01	 Twist.bmp	 i	 1.173243e+00	 54	 1	 
MRI_snacks_102	 2	 35	 13	 0	 0	 3.070979e+01	 ChocolateParaNuts2.bmp	 u	 1.176162e+00	 0	 0	 
MRI_snacks_102	 2	 54	 14	 0	 0	 3.344612e+01	 TapuchipsCrunch.bmp	 u	 8.249633e-01	 0	 0	 
MRI_snacks_102	 2	 39	 15	 0	 0	 3.583220e+01	 Corny.bmp	 u	 7.339350e-01	 0	 0	 
MRI_snacks_102	 2	 15	 16	 1	 1	 3.811811e+01	 KashitSour.bmp	 i	 7.993933e-01	 9	 1	 
MRI_snacks_102	 2	 47	 17	 0	 0	 4.047072e+01	 Lotus.bmp	 u	 1.068181e+00	 0	 0	 
MRI_snacks_102	 2	 11	 18	 1	 1	 4.309026e+01	 Dubonim.bmp	 i	 8.899767e-01	 14	 1	 
MRI_snacks_102	 2	 51	 19	 0	 0	 4.554299e+01	 Oreo.bmp	 u	 7.548372e-01	 0	 0	 
MRI_snacks_102	 2	 5	 20	 1	 1	 4.784561e+01	 ClickBlackWhite3.bmp	 i	 1.287344e+00	 44	 0	 
MRI_snacks_102	 2	 2	 21	 1	 1	 5.068213e+01	 BisliOnion.bmp	 i	 1.117209e+00	 49	 1	 
MRI_snacks_102	 2	 49	 22	 0	 0	 5.335172e+01	 MilkeyWay.bmp	 u	 8.214934e-01	 0	 0	 
MRI_snacks_102	 2	 20	 23	 1	 1	 5.573766e+01	 Loacker.bmp	 i	 8.319443e-01	 18	 0	 
MRI_snacks_102	 2	 42	 24	 0	 0	 5.812379e+01	 DoritusMexicanNacho.bmp	 u	 8.083531e-01	 0	 0	 
MRI_snacks_102	 2	 40	 25	 0	 0	 6.049305e+01	 Crunch4.bmp	 u	 9.929691e-01	 0	 0	 
MRI_snacks_102	 2	 45	 26	 0	 0	 6.304593e+01	 KifkefMaklotChocolate.bmp	 u	 8.139503e-01	 0	 0	 
MRI_snacks_102	 2	 21	 27	 1	 1	 6.541521e+01	 PesekZman.bmp	 i	 8.748082e-01	 56	 0	 
MRI_snacks_102	 2	 9	 28	 1	 1	 6.785125e+01	 DoritosNatural.bmp	 i	 8.913601e-01	 13	 0	 
MRI_snacks_102	 2	 29	 29	 0	 0	 7.030410e+01	 Abadi2.bmp	 u	 7.223365e-01	 0	 0	 
MRI_snacks_102	 2	 30	 30	 0	 0	 7.258991e+01	 Argaliyot.bmp	 u	 7.991378e-01	 0	 0	 
MRI_snacks_102	 2	 16	 31	 1	 1	 7.494256e+01	 KifkefMaklot2.bmp	 i	 1.101647e+00	 46	 1	 
MRI_snacks_102	 2	 52	 32	 0	 0	 7.759555e+01	 PitaCrunch.bmp	 u	 7.887265e-01	 0	 0	 
MRI_snacks_102	 2	 7	 33	 1	 1	 7.993145e+01	 CrunchShokoVanil.bmp	 i	 1.738030e+00	 50	 0	 
MRI_snacks_102	 2	 8	 34	 1	 1	 8.321843e+01	 DoritosGrill.bmp	 i	 9.373778e-01	 11	 1	 
MRI_snacks_102	 2	 41	 35	 0	 0	 8.570464e+01	 DoritosMenupahBbq.bmp	 u	 8.250644e-01	 0	 0	 
