subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_snacks_131	 1	 1	 02	 1	 1	 2.032418e+00	 GumiWine2.bmp	 BambaSweet.bmp	 54	 47	 0	 y	 2	 1	 1208.00	 0.04	 0.60	 3.732932e+00	 
MRI_snacks_131	 1	 1	 02	 1	 2	 9.033637e+00	 Twix.bmp	 KinderBuenoWhite2.bmp	 7	 8	 1	 b	 1	 1	 812.78	 3.84	 3.82	 1.034566e+01	 
MRI_snacks_131	 1	 1	 02	 1	 3	 2.202905e+01	 HispusimShatiah.bmp	 Twist.bmp	 44	 46	 1	 y	 2	 0	 918.37	 0.62	 0.62	 2.344593e+01	 
MRI_snacks_131	 1	 1	 02	 1	 4	 2.602911e+01	 GumiSnakes3.bmp	 GumiWine2.bmp	 50	 54	 1	 b	 2	 1	 1058.31	 0.51	 0.04	 2.758707e+01	 
MRI_snacks_131	 1	 1	 02	 1	 5	 3.102925e+01	 BambaNugat.bmp	 Twist.bmp	 53	 46	 1	 y	 2	 0	 831.16	 0.07	 0.62	 3.236279e+01	 
MRI_snacks_131	 1	 1	 02	 1	 6	 3.402926e+01	 GumiWine2.bmp	 HispusimShatiah.bmp	 54	 44	 0	 y	 2	 1	 1063.16	 0.04	 0.62	 3.559626e+01	 
MRI_snacks_131	 1	 1	 02	 1	 7	 3.902937e+01	 ChocolateParaCookies5.bmp	 Twix.bmp	 14	 7	 0	 y	 1	 1	 794.04	 3.78	 3.84	 4.032274e+01	 
MRI_snacks_131	 1	 1	 02	 1	 8	 4.302944e+01	 HispusimShatiah.bmp	 Tictac.bmp	 44	 51	 1	 b	 2	 1	 764.98	 0.62	 0.09	 4.429635e+01	 
MRI_snacks_131	 1	 1	 02	 1	 9	 5.202949e+01	 Twist.bmp	 DoritosGrill.bmp	 46	 45	 0	 b	 2	 0	 768.93	 0.62	 0.62	 5.329650e+01	 
MRI_snacks_131	 1	 1	 02	 1	 10	 5.702964e+01	 Tictac.bmp	 BabyDoll.bmp	 51	 52	 0	 y	 2	 1	 757.77	 0.09	 0.07	 5.827985e+01	 
MRI_snacks_131	 1	 1	 02	 1	 11	 6.102967e+01	 BambaSweet.bmp	 CrunchShokoVanil.bmp	 47	 49	 1	 y	 2	 0	 931.75	 0.60	 0.53	 6.246307e+01	 
MRI_snacks_131	 1	 1	 02	 1	 12	 6.802978e+01	 Taami.bmp	 ChocolateParaMarir2.bmp	 11	 10	 0	 y	 1	 1	 1067.64	 3.82	 3.82	 6.959659e+01	 
MRI_snacks_131	 1	 1	 02	 1	 13	 7.202987e+01	 BambaSweet.bmp	 Tictac.bmp	 47	 51	 1	 b	 2	 1	 945.52	 0.60	 0.09	 7.347842e+01	 
MRI_snacks_131	 1	 1	 02	 1	 14	 7.802988e+01	 ClickBlackWhite3.bmp	 BisliOnion.bmp	 15	 9	 1	 y	 1	 0	 1325.54	 3.78	 3.82	 7.984678e+01	 
MRI_snacks_131	 1	 1	 02	 1	 15	 8.302996e+01	 Taami.bmp	 Egozi.bmp	 11	 13	 0	 b	 1	 0	 938.46	 3.82	 3.80	 8.446379e+01	 
MRI_snacks_131	 1	 1	 02	 1	 16	 8.703067e+01	 ClickBlackWhite3.bmp	 HappyHippo.bmp	 15	 17	 1	 b	 1	 1	 870.74	 3.78	 3.76	 8.839761e+01	 
MRI_snacks_131	 1	 1	 02	 1	 17	 9.003123e+01	 Dubonim.bmp	 BambaNugat.bmp	 48	 53	 0	 y	 2	 1	 930.18	 0.56	 0.07	 9.146364e+01	 
MRI_snacks_131	 1	 1	 02	 1	 18	 9.303168e+01	 ClickBlackWhite3.bmp	 ChocolateParaCookies5.bmp	 15	 14	 1	 y	 1	 0	 1057.74	 3.78	 3.78	 9.458223e+01	 
MRI_snacks_131	 1	 1	 02	 1	 19	 9.703235e+01	 Tictac.bmp	 BambaNugat.bmp	 51	 53	 0	 y	 2	 1	 884.07	 0.09	 0.07	 9.841613e+01	 
MRI_snacks_131	 1	 1	 02	 1	 20	 1.100304e+02	 ClickBlackWhite3.bmp	 Loacker.bmp	 15	 16	 1	 y	 1	 0	 1201.03	 3.78	 3.78	 1.117306e+02	 
MRI_snacks_131	 1	 1	 02	 1	 21	 1.140304e+02	 Tapuchips.bmp	 KinderBuenoWhite2.bmp	 12	 8	 1	 y	 1	 0	 1143.99	 3.80	 3.82	 1.156692e+02	 
MRI_snacks_131	 1	 1	 02	 1	 22	 1.170304e+02	 HappyHippo.bmp	 Mekupelet.bmp	 17	 18	 0	 y	 1	 1	 917.00	 3.76	 3.76	 1.184473e+02	 
MRI_snacks_131	 1	 1	 02	 1	 23	 1.220305e+02	 Egozi.bmp	 HappyHippo.bmp	 13	 17	 1	 b	 1	 1	 748.95	 3.80	 3.76	 1.232808e+02	 
MRI_snacks_131	 1	 1	 02	 1	 24	 1.250305e+02	 Twix.bmp	 HappyHippo.bmp	 7	 17	 1	 b	 1	 1	 671.89	 3.84	 3.76	 1.262043e+02	 
MRI_snacks_131	 1	 1	 02	 1	 25	 1.290306e+02	 ChocolateParaCookies5.bmp	 ChocolateParaMarir2.bmp	 14	 10	 0	 b	 1	 0	 1269.86	 3.78	 3.82	 1.307976e+02	 
MRI_snacks_131	 1	 1	 02	 1	 26	 1.350306e+02	 BabyDoll.bmp	 Dubonim.bmp	 52	 48	 1	 y	 2	 0	 1012.77	 0.07	 0.56	 1.365395e+02	 
MRI_snacks_131	 1	 1	 02	 1	 27	 1.380307e+02	 WerthersOriginal.bmp	 Mars.bmp	 56	 5	 0	 y	 4	 1	 765.73	 0.04	 4.84	 1.392976e+02	 
MRI_snacks_131	 1	 1	 02	 1	 28	 1.420308e+02	 WerthersOriginal.bmp	 CrunchBisquitBrown3.bmp	 56	 6	 0	 y	 4	 1	 805.68	 0.04	 4.82	 1.433310e+02	 
MRI_snacks_131	 1	 1	 02	 1	 29	 1.470308e+02	 KinderBuenoWhite2.bmp	 ChocolateParaMarir2.bmp	 8	 10	 0	 b	 1	 0	 1113.61	 3.82	 3.82	 1.486416e+02	 
MRI_snacks_131	 1	 1	 02	 1	 30	 1.510309e+02	 BisliBbq.bmp	 BabyDoll.bmp	 43	 52	 0	 b	 2	 0	 984.48	 0.69	 0.07	 1.525145e+02	 
MRI_snacks_131	 1	 1	 02	 1	 31	 1.630311e+02	 GumiWine2.bmp	 BabyDoll.bmp	 54	 52	 0	 b	 2	 0	 1152.36	 0.04	 0.07	 1.646812e+02	 
MRI_snacks_131	 1	 1	 02	 1	 32	 1.690311e+02	 Tapuchips.bmp	 HappyHippo.bmp	 12	 17	 1	 y	 1	 0	 918.28	 3.80	 3.76	 1.704479e+02	 
MRI_snacks_131	 1	 1	 02	 1	 33	 1.720312e+02	 BambaNugat.bmp	 CrunchShokoVanil.bmp	 53	 49	 1	 y	 2	 0	 838.20	 0.07	 0.53	 1.733648e+02	 
MRI_snacks_131	 1	 1	 02	 1	 34	 1.760312e+02	 Loacker.bmp	 Tapuchips.bmp	 16	 12	 0	 b	 1	 0	 920.18	 3.78	 3.80	 1.774482e+02	 
MRI_snacks_131	 1	 1	 02	 1	 35	 1.790313e+02	 HispusimShatiah.bmp	 Dubonim.bmp	 44	 48	 1	 y	 2	 0	 1162.16	 0.62	 0.56	 1.806815e+02	 
MRI_snacks_131	 1	 1	 02	 1	 36	 1.820314e+02	 Egozi.bmp	 BisliOnion.bmp	 13	 9	 1	 b	 1	 1	 710.00	 3.80	 3.82	 1.832315e+02	 
MRI_snacks_131	 1	 1	 02	 1	 37	 1.850313e+02	 GumiWine2.bmp	 BambaNugat.bmp	 54	 53	 0	 y	 2	 1	 1047.10	 0.04	 0.07	 1.865646e+02	 
MRI_snacks_131	 1	 1	 02	 1	 38	 1.880316e+02	 Taami.bmp	 Mekupelet.bmp	 11	 18	 0	 y	 1	 1	 866.80	 3.82	 3.76	 1.893987e+02	 
