subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_snacks_108	 1	 2	 02	 1	 1	 2.028695e+00	 DoritosNatural.bmp	 Keifli.bmp	 50	 54	 0	 b	 2	 0	 1005.65	 1.64	 0.64	 3.533493e+00	 
MRI_snacks_108	 1	 2	 02	 1	 2	 6.028735e+00	 DoritosGrill.bmp	 Tapuchips.bmp	 52	 43	 0	 y	 2	 1	 1285.61	 0.67	 2.71	 7.812377e+00	 
MRI_snacks_108	 1	 2	 02	 1	 3	 1.302881e+01	 BisliGrill.bmp	 DoritosGrill.bmp	 46	 52	 1	 b	 2	 1	 1107.54	 2.69	 0.67	 1.463539e+01	 
MRI_snacks_108	 1	 2	 02	 1	 4	 1.602882e+01	 HispusimShatiah.bmp	 ChocolateParaCookies5.bmp	 15	 11	 0	 y	 1	 1	 1045.53	 5.36	 5.87	 1.756922e+01	 
MRI_snacks_108	 1	 2	 02	 1	 5	 2.102900e+01	 Tictac.bmp	 KinderBuenoBrown3.bmp	 13	 16	 0	 y	 1	 1	 843.35	 5.80	 5.27	 2.237008e+01	 
MRI_snacks_108	 1	 2	 02	 1	 6	 3.102917e+01	 BabyDoll.bmp	 Twist.bmp	 44	 48	 0	 b	 2	 0	 884.18	 2.71	 1.87	 3.241253e+01	 
MRI_snacks_108	 1	 2	 02	 1	 7	 3.402910e+01	 DoritosGrill.bmp	 Keifli.bmp	 52	 54	 0	 b	 2	 0	 1060.25	 0.67	 0.64	 3.558911e+01	 
MRI_snacks_108	 1	 2	 02	 1	 8	 3.702917e+01	 BisliGrill.bmp	 Mentos.bmp	 46	 47	 1	 y	 2	 0	 912.19	 2.69	 2.69	 3.843956e+01	 
MRI_snacks_108	 1	 2	 02	 1	 9	 4.602924e+01	 BambaNugat.bmp	 Kitkat.bmp	 9	 12	 1	 y	 1	 0	 777.11	 5.93	 5.82	 4.729617e+01	 
MRI_snacks_108	 1	 2	 02	 1	 10	 4.902938e+01	 BambaNugat.bmp	 Tictac.bmp	 9	 13	 1	 b	 1	 1	 888.98	 5.93	 5.80	 5.041291e+01	 
MRI_snacks_108	 1	 2	 02	 1	 11	 5.902950e+01	 Taami.bmp	 KinderBuenoWhite2.bmp	 7	 8	 0	 y	 1	 1	 775.86	 5.96	 5.96	 6.029630e+01	 
MRI_snacks_108	 1	 2	 02	 1	 12	 6.402954e+01	 BisliOnion.bmp	 Egozi.bmp	 51	 53	 1	 b	 2	 1	 1227.81	 1.60	 0.67	 6.574640e+01	 
MRI_snacks_108	 1	 2	 02	 1	 13	 6.902971e+01	 BabyDoll.bmp	 Keifli.bmp	 44	 54	 0	 b	 2	 0	 966.64	 2.71	 0.64	 7.049634e+01	 
MRI_snacks_108	 1	 2	 02	 1	 14	 7.702970e+01	 BabyDoll.bmp	 Hit.bmp	 44	 49	 0	 b	 2	 0	 1011.64	 2.71	 1.71	 7.852984e+01	 
MRI_snacks_108	 1	 2	 02	 1	 15	 8.402978e+01	 BabyDoll.bmp	 Tapuchips.bmp	 44	 43	 0	 b	 2	 0	 928.57	 2.71	 2.71	 8.544762e+01	 
MRI_snacks_108	 1	 2	 02	 1	 16	 8.801471e+01	 Mentos.bmp	 Hit.bmp	 47	 49	 0	 b	 2	 0	 1068.64	 2.69	 1.71	 8.959846e+01	 
MRI_snacks_108	 1	 2	 02	 1	 17	 9.102993e+01	 BambaNugat.bmp	 Shugi.bmp	 9	 10	 1	 b	 1	 1	 1291.42	 5.93	 5.93	 9.281574e+01	 
MRI_snacks_108	 1	 2	 02	 1	 18	 9.602998e+01	 ClickXLbrown4.bmp	 HispusimShatiah.bmp	 17	 15	 1	 b	 1	 1	 1155.37	 4.96	 5.36	 9.768320e+01	 
MRI_snacks_108	 1	 2	 02	 1	 19	 9.901658e+01	 Taami.bmp	 Bounty.bmp	 7	 14	 0	 b	 1	 0	 665.77	 5.96	 5.36	 1.001835e+02	 
MRI_snacks_108	 1	 2	 02	 1	 20	 1.070179e+02	 Taami.bmp	 KinderBuenoBrown3.bmp	 7	 16	 0	 b	 1	 0	 622.42	 5.96	 5.27	 1.081516e+02	 
MRI_snacks_108	 1	 2	 02	 1	 21	 1.130190e+02	 Tapuchips.bmp	 Egozi.bmp	 43	 53	 1	 b	 2	 1	 972.37	 2.71	 0.67	 1.144970e+02	 
MRI_snacks_108	 1	 2	 02	 1	 22	 1.180199e+02	 Mentos.bmp	 BisliOnion.bmp	 47	 51	 0	 b	 2	 0	 901.50	 2.69	 1.60	 1.194303e+02	 
MRI_snacks_108	 1	 2	 02	 1	 23	 1.230207e+02	 Hit.bmp	 Cheetos.bmp	 49	 45	 1	 b	 2	 1	 938.61	 1.71	 2.71	 1.244639e+02	 
MRI_snacks_108	 1	 2	 02	 1	 24	 1.260212e+02	 Bounty.bmp	 KashitSour.bmp	 14	 18	 1	 b	 1	 1	 941.12	 5.36	 4.91	 1.274638e+02	 
MRI_snacks_108	 1	 2	 02	 1	 25	 1.400236e+02	 ChocolateParaCookies5.bmp	 Taami.bmp	 11	 7	 1	 y	 1	 0	 1045.72	 5.87	 5.96	 1.415740e+02	 
MRI_snacks_108	 1	 2	 02	 1	 26	 1.430242e+02	 KinderBuenoWhite2.bmp	 HispusimShatiah.bmp	 8	 15	 1	 b	 1	 1	 878.16	 5.96	 5.36	 1.444079e+02	 
MRI_snacks_108	 1	 2	 02	 1	 27	 1.470248e+02	 Bounty.bmp	 Tictac.bmp	 14	 13	 1	 b	 1	 1	 853.51	 5.36	 5.80	 1.483809e+02	 
MRI_snacks_108	 1	 2	 02	 1	 28	 1.510255e+02	 ClickXLbrown4.bmp	 Shugi.bmp	 17	 10	 1	 b	 1	 1	 945.83	 4.96	 5.93	 1.524643e+02	 
MRI_snacks_108	 1	 2	 02	 1	 29	 1.540262e+02	 Hit.bmp	 DoritosNatural.bmp	 49	 50	 1	 b	 2	 1	 885.24	 1.71	 1.64	 1.554141e+02	 
MRI_snacks_108	 1	 2	 02	 1	 30	 1.570267e+02	 KashitSour.bmp	 BambaNugat.bmp	 18	 9	 0	 y	 1	 1	 1008.76	 4.91	 5.93	 1.585310e+02	 
MRI_snacks_108	 1	 2	 02	 1	 31	 1.630277e+02	 Hit.bmp	 Egozi.bmp	 49	 53	 1	 b	 2	 1	 826.69	 1.71	 0.67	 1.643478e+02	 
MRI_snacks_108	 1	 2	 02	 1	 32	 1.690287e+02	 Tictac.bmp	 ChocolateParaCookies5.bmp	 13	 11	 0	 y	 1	 1	 815.64	 5.80	 5.87	 1.703310e+02	 
MRI_snacks_108	 1	 2	 02	 1	 33	 1.720144e+02	 Dubonim.bmp	 Mars.bmp	 55	 5	 0	 y	 4	 1	 1119.97	 0.60	 5.98	 1.736478e+02	 
MRI_snacks_108	 1	 2	 02	 1	 34	 1.750140e+02	 DoritosNatural.bmp	 BisliOnion.bmp	 50	 51	 0	 y	 2	 1	 1184.30	 1.64	 1.60	 1.767135e+02	 
MRI_snacks_108	 1	 2	 02	 1	 35	 1.790142e+02	 KinderBuenoBrown3.bmp	 HispusimShatiah.bmp	 16	 15	 1	 b	 1	 1	 859.13	 5.27	 5.36	 1.803811e+02	 
MRI_snacks_108	 1	 2	 02	 1	 36	 1.820141e+02	 DoritosGrill.bmp	 BisliOnion.bmp	 52	 51	 0	 y	 2	 1	 1005.25	 0.67	 1.60	 1.835314e+02	 
MRI_snacks_108	 1	 2	 02	 1	 37	 1.850145e+02	 KinderBuenoBrown3.bmp	 KashitSour.bmp	 16	 18	 1	 b	 1	 1	 634.85	 5.27	 4.91	 1.861645e+02	 
MRI_snacks_108	 1	 2	 02	 1	 38	 1.880153e+02	 CrunchBisquitBrown3.bmp	 BisliBbq.bmp	 6	 56	 1	 b	 4	 1	 727.01	 5.96	 0.60	 1.892491e+02	 
