subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
MRI_snacks_105	 1	 DoritosSourSpicy.bmp	 12	 9	 1	 1	 1	 0	 1	 1.548083e-02	 u	 1.260630e+00	 
MRI_snacks_105	 1	 DoritosMenupahBbq.bmp	 41	 0	 2	 0	 1	 0	 0	 2.835210e+00	 i	 1.647267e+00	 
MRI_snacks_105	 1	 BambaNugat.bmp	 4	 46	 3	 1	 1	 0	 1	 6.038774e+00	 u	 2.853903e+00	 
MRI_snacks_105	 1	 MnM2.bmp	 50	 0	 4	 0	 1	 0	 1	 1.044380e+01	 u	 2.330351e+00	 
MRI_snacks_105	 1	 ChocolateParaSucariotKoftzot2.bmp	 9	 11	 5	 1	 1	 0	 0	 1.433148e+01	 i	 6.814844e-01	 
MRI_snacks_105	 1	 CrunchShokoVanil.bmp	 11	 52	 6	 1	 1	 1	 1	 1.656720e+01	 u	 1.010926e+00	 
MRI_snacks_105	 1	 KifkefMaklot2.bmp	 17	 8	 7	 1	 1	 0	 1	 1.913684e+01	 u	 7.138602e-01	 
MRI_snacks_105	 1	 BisliFalafel.bmp	 31	 0	 8	 0	 1	 0	 0	 2.140602e+01	 i	 3.304938e+00	 
MRI_snacks_105	 1	 Twist.bmp	 27	 56	 9	 1	 1	 0	 1	 2.626144e+01	 u	 1.115894e+00	 
MRI_snacks_105	 1	 TapuchipsCrunch.bmp	 54	 0	 10	 0	 1	 0	 0	 2.893102e+01	 i	 2.237737e+00	 
MRI_snacks_105	 1	 Tapuchips.bmp	 26	 12	 11	 1	 1	 1	 1	 3.271867e+01	 u	 7.114219e-01	 
MRI_snacks_105	 1	 BisliGrill.bmp	 5	 43	 12	 1	 1	 0	 1	 3.498789e+01	 u	 1.277374e+00	 
MRI_snacks_105	 1	 BagaleShtuhim.bmp	 2	 48	 13	 1	 1	 0	 1	 3.782432e+01	 u	 8.260085e-01	 
MRI_snacks_105	 1	 Smarties.bmp	 23	 49	 14	 1	 1	 0	 1	 4.021041e+01	 u	 9.824993e-01	 
MRI_snacks_105	 1	 Loacker.bmp	 18	 18	 15	 1	 1	 1	 1	 4.274653e+01	 u	 1.011503e+00	 
MRI_snacks_105	 1	 ChocolateParaCookies5.bmp	 8	 10	 16	 1	 1	 1	 1	 4.531610e+01	 u	 8.945421e-01	 
MRI_snacks_105	 1	 Snickers.bmp	 24	 44	 17	 1	 1	 1	 1	 4.776894e+01	 u	 1.141833e+00	 
MRI_snacks_105	 1	 WerthersOriginal.bmp	 28	 51	 18	 1	 1	 0	 1	 5.047199e+01	 u	 1.003881e+00	 
MRI_snacks_105	 1	 Hit.bmp	 15	 5	 19	 1	 1	 0	 1	 5.302479e+01	 u	 1.376212e+00	 
MRI_snacks_105	 1	 ChocolateWhite.bmp	 36	 0	 20	 0	 1	 0	 1	 5.594466e+01	 u	 1.370239e+00	 
MRI_snacks_105	 1	 Mekupelet.bmp	 20	 47	 21	 1	 1	 1	 1	 5.886462e+01	 u	 2.961748e+00	 
MRI_snacks_105	 1	 Bounty.bmp	 7	 53	 22	 1	 1	 1	 1	 6.338635e+01	 u	 2.883983e+00	 
MRI_snacks_105	 1	 Keifli.bmp	 16	 14	 23	 1	 1	 0	 1	 6.782469e+01	 u	 3.823345e+00	 
MRI_snacks_105	 1	 Bamba.bmp	 3	 55	 24	 1	 1	 0	 1	 7.319727e+01	 u	 6.472418e+00	 
MRI_snacks_105	 1	 ClickBisquit2.bmp	 10	 15	 25	 1	 1	 1	 1	 8.122299e+01	 u	 2.395619e+00	 
MRI_snacks_105	 1	 BisliOnion.bmp	 6	 45	 26	 1	 1	 1	 1	 8.517736e+01	 u	 8.150977e-01	 
MRI_snacks_105	 1	 Halva2.bmp	 14	 13	 27	 1	 1	 1	 1	 8.754673e+01	 u	 1.854638e+00	 
MRI_snacks_105	 1	 Popco.bmp	 22	 6	 28	 1	 1	 0	 1	 9.095049e+01	 u	 9.372550e-01	 
MRI_snacks_105	 1	 Egozi.bmp	 13	 50	 29	 1	 1	 1	 1	 9.343662e+01	 u	 1.995055e+00	 
MRI_snacks_105	 1	 PesekZman.bmp	 21	 54	 30	 1	 1	 0	 1	 9.699056e+01	 u	 3.346363e+00	 
MRI_snacks_105	 1	 Mars.bmp	 19	 17	 31	 1	 1	 0	 1	 1.018962e+02	 u	 7.582910e-01	 
MRI_snacks_105	 1	 Apropo.bmp	 1	 7	 32	 1	 1	 1	 0	 1.042154e+02	 i	 1.049172e+00	 
