subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_114	2	48	MikeAndIke.bmp	0	1	0	5	3.103650e-02	5	1.518849e+00	0	5	2.083434e+00	5	1.282462e+00	
MRI_snacks_114	2	28	Tortit.bmp	45	2	1	1	4.919894e+00	1	7.422004e+00	0	5	1.287872e+01	5	8.479154e+00	
MRI_snacks_114	2	46	KinderFingers.bmp	0	3	0	5	2.290662e+01	5	1.363289e+00	0	5	2.480879e+01	5	1.453089e+00	
MRI_snacks_114	2	19	Egozi.bmp	13	4	1	1	2.781213e+01	1	4.033751e+00	0	5	3.238394e+01	5	4.821942e+00	
MRI_snacks_114	2	2	BambaSweet.bmp	48	5	1	1	3.875779e+01	1	2.680119e+00	1	1	4.197806e+01	1	7.398476e-01	
MRI_snacks_114	2	34	ChocolateChipsCookies.bmp	0	6	0	5	4.428067e+01	5	1.213213e+00	0	5	4.603252e+01	5	4.533592e-01	
MRI_snacks_114	2	7	Cheetos.bmp	56	7	1	1	4.803488e+01	1	2.515010e+00	0	5	5.108818e+01	5	6.617011e-01	
MRI_snacks_114	2	17	DoritosSourSpicy.bmp	18	8	1	1	5.330734e+01	1	4.170551e+00	0	2	5.801266e+01	2	5.777225e+00	
MRI_snacks_114	2	45	KifkefMaklotChocolate.bmp	0	9	0	1	6.533747e+01	1	2.700435e+00	0	5	6.857453e+01	5	1.807349e+00	
MRI_snacks_114	2	21	KinderBuenoWhite2.bmp	10	10	1	1	7.194483e+01	1	1.965056e+00	0	5	7.444765e+01	5	1.726234e+00	
MRI_snacks_114	2	3	BisliBbq.bmp	43	11	1	1	7.773467e+01	1	3.447232e+00	1	1	8.172255e+01	1	8.113407e-01	
MRI_snacks_114	2	50	MnM2.bmp	0	12	0	5	8.409175e+01	5	1.074139e+00	0	5	8.571032e+01	5	5.595787e-01	
MRI_snacks_114	2	25	Popco.bmp	53	13	1	1	8.782939e+01	1	1.752485e+00	0	5	9.011515e+01	5	7.307386e-01	
MRI_snacks_114	2	54	TapuchipsCrunch.bmp	0	14	0	5	9.240112e+01	5	1.124753e+00	0	5	9.406966e+01	5	5.281981e-01	
MRI_snacks_114	2	5	BisliPizza3.bmp	46	15	1	1	9.615526e+01	1	2.482624e+00	1	1	9.917533e+01	1	5.585581e-01	
MRI_snacks_114	2	32	Bisquit.bmp	0	16	0	5	1.012944e+02	5	9.034996e-01	0	5	1.027293e+02	5	4.365887e-01	
