subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_113	1	17	Halva2.bmp	49	1	1	1	3.521011e-02	1	1.908177e+00	0	3	2.487895e+00	3	1.855477e+00	
MRI_snacks_113	1	7	ChocolateParaMarir2.bmp	52	2	1	1	5.891759e+00	1	2.051619e+00	1	3	8.478018e+00	3	1.409358e+00	
MRI_snacks_113	1	47	Lotus.bmp	0	3	0	5	1.144795e+01	5	2.255426e+00	0	5	1.423444e+01	5	1.004928e+00	
MRI_snacks_113	1	53	Pringles.bmp	0	4	0	5	1.678723e+01	5	9.561451e-01	0	5	1.827225e+01	5	2.951365e-01	
MRI_snacks_113	1	14	DoritosNatural.bmp	51	5	1	1	2.012431e+01	1	1.131062e+00	0	3	2.179288e+01	3	1.070501e+00	
MRI_snacks_113	1	19	Loacker.bmp	5	6	1	1	2.441245e+01	1	7.469296e-01	0	3	2.569727e+01	3	4.781100e-01	
MRI_snacks_113	1	31	BisliFalafel.bmp	0	7	0	5	2.773282e+01	5	1.666562e+00	0	5	2.993530e+01	5	3.680989e-01	
MRI_snacks_113	1	24	Smarties.bmp	11	8	1	1	3.185411e+01	1	1.161268e+00	0	4	3.355607e+01	4	9.793315e-01	
MRI_snacks_113	1	3	BisliPizza3.bmp	10	9	1	1	3.609213e+01	1	1.107253e+00	1	3	3.774404e+01	3	2.793434e-01	
MRI_snacks_113	1	1	BabyDoll.bmp	47	10	1	1	3.957945e+01	1	1.619993e+00	1	3	4.173182e+01	3	7.075822e-01	
MRI_snacks_113	1	46	KinderFingers.bmp	0	11	0	5	4.400106e+01	5	1.462318e+00	0	5	4.600332e+01	5	2.920644e-01	
MRI_snacks_113	1	12	CrunchBisquitWhite2.bmp	6	12	1	1	4.785529e+01	1	1.136087e+00	0	5	4.952387e+01	5	2.995142e-01	
MRI_snacks_113	1	13	DoritosGrill.bmp	50	13	1	1	5.137600e+01	1	1.191383e+00	1	3	5.311127e+01	3	2.881040e-01	
MRI_snacks_113	1	49	MilkeyWay.bmp	0	14	0	5	5.494658e+01	5	1.476798e+00	0	5	5.696548e+01	5	6.419025e-01	
MRI_snacks_113	1	8	ChocolateParaMilk3.bmp	12	15	1	1	5.916798e+01	1	1.311403e+00	1	4	6.102006e+01	4	1.179334e+00	
MRI_snacks_113	1	41	DoritosMenupahBbq.bmp	0	16	0	5	6.375648e+01	5	1.778903e+00	0	5	6.607570e+01	5	3.876792e-01	
