subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_115	1	6	ChocolateParaCookies5.bmp	5	1	1	1	3.418634e-02	1	2.181615e+00	0	3	2.753828e+00	3	4.229979e+00	
MRI_snacks_115	1	45	KifkefMaklotChocolate.bmp	0	2	0	5	8.543701e+00	5	6.216097e+00	0	5	1.530116e+01	5	6.666315e-01	
MRI_snacks_115	1	2	Bamba.bmp	14	3	1	1	1.752037e+01	1	4.711424e+00	0	4	2.277641e+01	4	6.633831e-01	
MRI_snacks_115	1	31	BisliFalafel.bmp	0	4	0	5	2.499540e+01	5	2.308436e+00	0	5	2.784862e+01	5	4.951901e-01	
MRI_snacks_115	1	38	CookiesSmile.bmp	0	5	0	5	2.990092e+01	5	1.274891e+00	0	5	3.171962e+01	5	6.081776e-01	
MRI_snacks_115	1	30	Argaliyot.bmp	0	6	0	5	3.388861e+01	5	1.015190e+00	0	5	3.544037e+01	5	3.354301e-01	
MRI_snacks_115	1	40	Crunch4.bmp	0	7	0	5	3.732579e+01	5	2.154010e+00	0	5	4.001214e+01	5	2.996543e-01	
MRI_snacks_115	1	15	GumiSnakes3.bmp	46	8	1	1	4.186425e+01	1	2.655539e+00	0	4	4.505115e+01	4	3.596644e+00	
MRI_snacks_115	1	17	HispusimShatiah.bmp	49	9	1	1	5.020695e+01	1	2.784851e+00	0	5	5.352739e+01	5	3.176396e+00	
MRI_snacks_115	1	12	DoritosNatural.bmp	10	10	1	1	5.826596e+01	1	1.509844e+00	1	1	6.031829e+01	1	4.335117e-01	
MRI_snacks_115	1	7	ClickBisquit2.bmp	18	11	1	1	6.230381e+01	1	2.223949e+00	1	2	6.507359e+01	2	6.462021e-01	
MRI_snacks_115	1	8	ClickXLbrown4.bmp	13	12	1	1	6.727604e+01	1	1.627758e+00	1	2	6.944508e+01	2	3.002718e+00	
MRI_snacks_115	1	56	bagaleShminiot.bmp	0	13	0	5	7.400019e+01	5	9.836117e-01	0	5	7.551856e+01	5	2.892389e-01	
MRI_snacks_115	1	46	KinderFingers.bmp	0	14	0	5	7.737062e+01	5	1.021173e+00	0	5	7.892248e+01	5	1.573280e-01	
MRI_snacks_115	1	35	ChocolateParaNuts2.bmp	0	15	0	5	8.064090e+01	5	1.046906e+00	0	5	8.222604e+01	5	7.774684e-02	
