subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_124	2	48	MikeAndIke.bmp	0	1	0	5	2.979952e-02	5	2.321012e+00	0	5	2.899665e+00	5	2.179133e+00	
MRI_snacks_124	2	10	CrunchShokoVanil.bmp	10	2	1	1	6.637244e+00	1	1.457553e+00	0	2	8.639462e+00	2	1.535340e+00	
MRI_snacks_124	2	16	HappyHippo.bmp	13	3	1	1	1.172617e+01	1	1.032634e+00	0	3	1.329468e+01	3	1.024116e+00	
MRI_snacks_124	2	45	KifkefMaklotChocolate.bmp	0	4	0	4	1.588093e+01	4	5.045869e+00	0	3	2.147050e+01	3	2.112301e+00	
MRI_snacks_124	2	4	BisliPizza3.bmp	46	5	1	1	2.514137e+01	1	1.233423e+00	1	3	2.690998e+01	3	9.688168e-01	
MRI_snacks_124	2	6	ChocolateParaCookies5.bmp	54	6	1	1	2.942947e+01	1	1.321332e+00	1	3	3.128152e+01	3	3.812855e-01	
MRI_snacks_124	2	14	GumiSnakes3.bmp	48	7	1	1	3.321696e+01	1	7.338548e-01	1	3	3.448511e+01	3	2.096889e-01	
MRI_snacks_124	2	30	Argaliyot.bmp	0	8	0	5	3.625376e+01	5	1.873040e+00	0	5	3.867311e+01	5	6.456950e-01	
MRI_snacks_124	2	36	ChocolateWhite.bmp	0	9	0	1	4.087567e+01	1	1.587131e+00	0	5	4.299464e+01	5	4.148140e+00	
MRI_snacks_124	2	31	BisliFalafel.bmp	0	10	0	5	4.870108e+01	5	1.585715e+00	0	5	5.082010e+01	5	2.906976e-01	
MRI_snacks_124	2	34	ChocolateChipsCookies.bmp	0	11	0	5	5.267218e+01	5	8.626109e-01	0	5	5.407377e+01	5	2.530581e-01	
MRI_snacks_124	2	49	MilkeyWay.bmp	0	12	0	5	5.587583e+01	5	7.389734e-01	0	5	5.716058e+01	5	2.782189e-01	
