subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_snacks_125	 1	 1	 01	 2	 1	 2.021180e+00	 ClickBlackWhite3.bmp	 BambaSweet.bmp	 5	 56	 1	 b	 4	 1	 859.40	 7.56	 0.07	 3.381356e+00	 
MRI_snacks_125	 1	 1	 01	 2	 2	 5.021190e+00	 GumiSnakes3.bmp	 Keifli.bmp	 50	 43	 1	 y	 2	 0	 990.38	 0.20	 1.69	 6.504727e+00	 
MRI_snacks_125	 1	 1	 01	 2	 3	 8.021313e+00	 CrunchBisquitWhite2.bmp	 ClickXLbrown4.bmp	 17	 10	 0	 b	 1	 0	 1252.25	 6.47	 7.02	 9.771435e+00	 
MRI_snacks_125	 1	 1	 01	 2	 4	 1.302136e+01	 ClickBalls5.bmp	 CrunchBisquitBrown3.bmp	 15	 11	 1	 b	 1	 1	 1222.21	 6.96	 7.02	 1.473822e+01	 
MRI_snacks_125	 1	 1	 01	 2	 5	 1.802140e+01	 ChocolateParaSucariotKoftzot2.bmp	 ClickBisquit2.bmp	 9	 7	 0	 y	 1	 1	 1156.16	 7.09	 7.13	 1.967163e+01	 
MRI_snacks_125	 1	 1	 01	 2	 6	 2.502153e+01	 GumiSnakes3.bmp	 SkittlesSour4.bmp	 50	 49	 1	 y	 2	 0	 775.03	 0.20	 0.64	 2.628832e+01	 
MRI_snacks_125	 1	 1	 01	 2	 7	 2.902158e+01	 ClickXLbrown4.bmp	 PesekZman.bmp	 10	 14	 1	 b	 1	 1	 1008.98	 7.02	 6.98	 3.052171e+01	 
MRI_snacks_125	 1	 1	 01	 2	 8	 3.202163e+01	 Halva2.bmp	 SkittlesFruits2.bmp	 48	 45	 0	 y	 2	 1	 1010.95	 0.67	 1.67	 3.352187e+01	 
MRI_snacks_125	 1	 1	 01	 2	 9	 3.902168e+01	 Halva2.bmp	 BisliOnion.bmp	 48	 53	 0	 y	 2	 1	 890.90	 0.67	 0.07	 4.040516e+01	 
MRI_snacks_125	 1	 1	 01	 2	 10	 4.302176e+01	 SkittlesFruits2.bmp	 DoritosNatural.bmp	 45	 54	 1	 y	 2	 0	 1306.81	 1.67	 0.07	 4.482209e+01	 
MRI_snacks_125	 1	 1	 01	 2	 11	 4.602191e+01	 BambaNugat.bmp	 Twix.bmp	 18	 16	 1	 b	 1	 1	 1198.66	 6.47	 6.89	 4.770555e+01	 
MRI_snacks_125	 1	 1	 01	 2	 12	 5.002530e+01	 BagaleShtuhim.bmp	 Halva2.bmp	 47	 48	 1	 b	 2	 1	 977.28	 0.80	 0.67	 5.148957e+01	 
MRI_snacks_125	 1	 1	 01	 2	 13	 5.402199e+01	 DoritosGrill.bmp	 ClickBlackWhite3.bmp	 55	 5	 0	 y	 4	 1	 857.58	 0.07	 7.56	 5.537367e+01	 
MRI_snacks_125	 1	 1	 01	 2	 14	 5.902203e+01	 Halva2.bmp	 ChocolateParaMarir2.bmp	 48	 44	 0	 y	 2	 1	 1129.54	 0.67	 1.67	 6.064129e+01	 
MRI_snacks_125	 1	 1	 01	 2	 15	 6.302211e+01	 Hit.bmp	 ClickBalls5.bmp	 8	 15	 0	 y	 1	 1	 1144.46	 7.13	 6.96	 6.465874e+01	 
MRI_snacks_125	 1	 1	 01	 2	 16	 6.702217e+01	 BisliOnion.bmp	 Keifli.bmp	 53	 43	 1	 y	 2	 0	 1149.43	 0.07	 1.69	 6.867240e+01	 
MRI_snacks_125	 1	 1	 01	 2	 17	 7.002217e+01	 BagaleShtuhim.bmp	 Keifli.bmp	 47	 43	 1	 x	 2	 999	 999000.00	 0.80	 1.69	 7.202243e+01	 
MRI_snacks_125	 1	 1	 01	 2	 18	 8.002241e+01	 ChocolateParaSucariotKoftzot2.bmp	 Twist.bmp	 9	 12	 0	 b	 1	 0	 707.16	 7.09	 7.00	 8.122821e+01	 
MRI_snacks_125	 1	 1	 01	 2	 19	 8.402231e+01	 Shugi.bmp	 GumiSnakes3.bmp	 46	 50	 0	 b	 2	 0	 631.25	 1.67	 0.20	 8.514550e+01	 
