subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_123	1	39	Corny.bmp	0	1	0	4	3.206413e-02	4	3.919743e+00	0	4	4.487151e+00	4	1.896646e+00	
MRI_snacks_123	1	19	KashitSour.bmp	49	2	1	1	7.941007e+00	1	2.898825e+00	0	5	1.137830e+01	5	1.829500e+00	
MRI_snacks_123	1	2	BambaNugat.bmp	18	3	1	1	1.476535e+01	1	2.170456e+00	1	1	1.746839e+01	1	1.555411e+00	
MRI_snacks_123	1	46	KinderFingers.bmp	0	4	0	5	2.057174e+01	5	1.820070e+00	0	5	2.292451e+01	5	6.993108e-01	
MRI_snacks_123	1	7	Cheetos.bmp	5	5	1	1	2.517697e+01	1	3.910966e+00	0	5	2.963196e+01	5	1.239846e+00	
MRI_snacks_123	1	54	TapuchipsCrunch.bmp	0	6	0	4	3.241840e+01	4	4.349428e+00	0	4	3.730742e+01	4	3.643932e-01	
MRI_snacks_123	1	52	PitaCrunch.bmp	0	7	0	4	3.922605e+01	4	1.885753e+00	0	4	4.164552e+01	4	7.542882e-01	
MRI_snacks_123	1	36	ChocolateWhite.bmp	0	8	0	4	4.394803e+01	4	3.091773e+00	0	4	4.756874e+01	4	1.263070e+00	
MRI_snacks_123	1	47	Lotus.bmp	0	9	0	5	5.038854e+01	5	3.891276e+00	0	5	5.481022e+01	5	8.695820e-01	
MRI_snacks_123	1	55	Toblerone.bmp	0	10	0	5	5.722964e+01	5	1.586168e+00	0	5	5.934866e+01	5	1.115179e+00	
MRI_snacks_123	1	37	ClickCornflakes.bmp	0	11	0	4	6.201833e+01	4	2.501483e+00	0	4	6.505512e+01	4	3.126877e-01	
MRI_snacks_123	1	38	CookiesSmile.bmp	0	12	0	4	6.692382e+01	4	1.564013e+00	0	4	6.902629e+01	4	3.575115e-01	
MRI_snacks_123	1	32	Bisquit.bmp	0	13	0	3	7.094495e+01	3	2.838856e+00	0	3	7.431551e+01	3	1.068310e+00	
MRI_snacks_123	1	41	DoritosMenupahBbq.bmp	0	14	0	5	7.693512e+01	5	2.872680e+00	0	5	8.033887e+01	5	5.889397e-01	
MRI_snacks_123	1	25	Smarties.bmp	56	15	1	1	8.247471e+01	1	1.725085e+00	0	5	8.474382e+01	5	1.975991e+00	
MRI_snacks_123	1	34	ChocolateChipsCookies.bmp	0	16	0	5	8.828113e+01	5	1.342658e+00	0	5	9.016657e+01	5	7.052907e-01	
MRI_snacks_123	1	23	Shugi.bmp	52	17	1	1	9.241918e+01	1	1.868642e+00	1	1	9.482186e+01	1	6.179406e-01	
MRI_snacks_123	1	49	MilkeyWay.bmp	0	18	0	5	9.699093e+01	5	1.944872e+00	0	5	9.947710e+01	5	4.106920e-01	
MRI_snacks_123	1	44	Kifkef.bmp	0	19	0	2	1.014459e+02	2	1.068190e+01	0	4	1.126584e+02	4	2.205379e+00	
MRI_snacks_123	1	9	ClickBalls5.bmp	8	20	1	1	1.164128e+02	1	1.819035e+00	0	5	1.187654e+02	5	7.064238e-01	
MRI_snacks_123	1	28	Twist.bmp	54	21	1	1	1.210346e+02	1	1.885159e+00	0	5	1.234539e+02	5	7.058691e-01	
MRI_snacks_123	1	42	DoritusMexicanNacho.bmp	0	22	0	4	1.257232e+02	4	3.068616e+00	0	4	1.293272e+02	4	9.766438e-01	
MRI_snacks_123	1	21	PesekZman.bmp	14	23	1	1	1.318634e+02	1	1.224444e+00	0	5	1.336321e+02	5	5.917504e-01	
MRI_snacks_123	1	51	Oreo.bmp	0	24	0	4	1.357845e+02	4	3.039339e+00	0	4	1.393552e+02	4	3.246483e-01	
MRI_snacks_123	1	26	Tictac.bmp	46	25	1	1	1.412405e+02	1	1.231250e+00	0	5	1.430093e+02	5	3.505374e-01	
MRI_snacks_123	1	53	Pringles.bmp	0	26	0	5	1.449113e+02	5	1.184494e+00	0	5	1.466299e+02	5	3.378555e-01	
MRI_snacks_123	1	1	Bamba.bmp	50	27	1	1	1.485155e+02	1	9.563243e-01	1	1	1.500171e+02	1	3.186986e-01	
MRI_snacks_123	1	4	BisliGrill.bmp	17	28	1	1	1.518858e+02	1	1.041978e+00	0	5	1.534710e+02	5	3.528572e-01	
MRI_snacks_123	1	20	KinderBuenoWhite2.bmp	9	29	1	1	1.553731e+02	1	1.802665e+00	0	5	1.577091e+02	5	3.627588e-01	
MRI_snacks_123	1	8	ChocolateParaCookies5.bmp	10	30	1	1	1.596279e+02	1	8.679463e-01	1	1	1.610294e+02	1	3.623523e-01	
MRI_snacks_123	1	31	BisliFalafel.bmp	0	31	0	4	1.629483e+02	4	2.851542e+00	0	4	1.663354e+02	4	2.724333e-01	
MRI_snacks_123	1	45	KifkefMaklotChocolate.bmp	0	32	0	4	1.681707e+02	4	4.021063e+00	0	4	1.727259e+02	4	3.698689e-01	
MRI_snacks_123	1	18	HispusimShatiah.bmp	55	33	1	1	1.746447e+02	1	2.219076e+00	0	5	1.773979e+02	5	1.353928e+00	
MRI_snacks_123	1	13	CrunchBisquitWhite2.bmp	7	34	1	1	1.803011e+02	1	1.722712e+00	1	1	1.825537e+02	1	3.180547e-01	
MRI_snacks_123	1	33	CheetosSpicey.bmp	0	35	0	4	1.844223e+02	4	3.441481e+00	0	4	1.883934e+02	4	9.903830e-01	
MRI_snacks_123	1	27	Tortit.bmp	45	36	1	1	1.909464e+02	1	1.613422e+00	1	1	1.930988e+02	1	4.050518e-01	
MRI_snacks_123	1	50	MnM2.bmp	0	37	0	3	1.950509e+02	3	2.508869e+00	0	3	1.981044e+02	3	2.111464e+00	
MRI_snacks_123	1	5	BisliOnion.bmp	12	38	1	1	2.017750e+02	1	1.224784e+00	1	1	2.035439e+02	1	3.119569e-01	
MRI_snacks_123	1	22	Popco.bmp	16	39	1	1	2.054127e+02	1	4.571125e+00	0	5	2.105183e+02	5	1.025502e+00	
MRI_snacks_123	1	43	Hispusim.bmp	0	40	0	3	2.131046e+02	3	8.951233e+00	0	3	2.225986e+02	3	3.532524e-01	
MRI_snacks_123	1	35	ChocolateParaNuts2.bmp	0	41	0	4	2.245006e+02	4	2.987173e+00	0	4	2.280213e+02	4	1.602544e+00	
MRI_snacks_123	1	15	DoritosSourSpicy.bmp	13	42	1	1	2.311748e+02	1	1.296975e+00	1	1	2.330102e+02	1	2.936011e-01	
MRI_snacks_123	1	10	ClickBlackWhite3.bmp	11	43	1	1	2.348623e+02	1	1.489496e+00	0	4	2.368980e+02	4	1.677847e+00	
MRI_snacks_123	1	24	SkittlesSour4.bmp	48	44	1	1	2.401350e+02	1	1.560840e+00	0	5	2.422373e+02	5	2.906551e+00	
MRI_snacks_123	1	17	HappyHippo.bmp	53	45	1	1	2.467089e+02	1	1.194895e+00	1	1	2.484443e+02	1	5.155133e-01	
MRI_snacks_123	1	40	Crunch4.bmp	0	46	0	4	2.505132e+02	4	5.390617e+00	0	4	2.564366e+02	4	4.832385e-01	
MRI_snacks_123	1	6	BisliPizza3.bmp	51	47	1	1	2.584721e+02	1	1.311755e+00	0	5	2.603242e+02	5	1.443673e+00	
MRI_snacks_123	1	30	Argaliyot.bmp	0	48	0	5	2.633276e+02	5	2.208156e+00	0	5	2.660807e+02	5	5.751112e-01	
MRI_snacks_123	1	48	MikeAndIke.bmp	0	49	0	5	2.682164e+02	5	1.527388e+00	0	5	2.702854e+02	5	2.824349e-01	
