subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
MRI_snacks_103	 1	 PesekZman.bmp	 22	 9	 1	 1	 1	 0	 1	 1.332567e-02	 u	 8.323007e+00	 
MRI_snacks_103	 1	 ClickXLwhite4.bmp	 10	 12	 2	 1	 1	 1	 1	 9.890960e+00	 u	 1.280563e+00	 
MRI_snacks_103	 1	 KifkefMaklot2.bmp	 19	 52	 3	 1	 1	 1	 0	 1.272737e+01	 i	 1.256726e+00	 
MRI_snacks_103	 1	 Loacker.bmp	 20	 46	 4	 1	 1	 0	 0	 1.553067e+01	 i	 3.943656e+00	 
MRI_snacks_103	 1	 ChocolateParaSucariotKoftzot2.bmp	 7	 10	 5	 1	 1	 1	 0	 2.103670e+01	 i	 3.950368e+00	 
MRI_snacks_103	 1	 ChocolateParaCookies5.bmp	 5	 6	 6	 1	 1	 0	 1	 2.654294e+01	 u	 1.268038e+00	 
MRI_snacks_103	 1	 WerthersOriginal.bmp	 28	 18	 7	 1	 1	 1	 1	 2.936270e+01	 u	 2.599697e+00	 
MRI_snacks_103	 1	 Egozi.bmp	 15	 55	 8	 1	 1	 0	 0	 3.351738e+01	 i	 2.540216e+00	 
MRI_snacks_103	 1	 ClickBisquit2.bmp	 8	 5	 9	 1	 1	 0	 1	 3.760527e+01	 u	 1.861260e+00	 
MRI_snacks_103	 1	 CrunchShokoVanil.bmp	 12	 53	 10	 1	 1	 1	 1	 4.102578e+01	 u	 1.939626e+00	 
MRI_snacks_103	 1	 BambaSweet.bmp	 2	 50	 11	 1	 1	 1	 1	 4.451301e+01	 u	 3.312612e+00	 
MRI_snacks_103	 1	 Popco.bmp	 23	 43	 12	 1	 1	 0	 0	 4.938508e+01	 i	 1.410672e+00	 
MRI_snacks_103	 1	 CrunchBisquitBrown3.bmp	 11	 14	 13	 1	 1	 0	 0	 5.235507e+01	 i	 1.365803e+00	 
MRI_snacks_103	 1	 Mentos.bmp	 21	 17	 14	 1	 1	 0	 0	 5.527496e+01	 i	 2.079833e+00	 
MRI_snacks_103	 1	 Cheetos.bmp	 4	 15	 15	 1	 1	 1	 1	 5.891242e+01	 u	 1.322489e+00	 
MRI_snacks_103	 1	 Bamba.bmp	 1	 44	 16	 1	 1	 1	 1	 6.178231e+01	 u	 1.253985e+00	 
MRI_snacks_103	 1	 ChocolateParaMarir2.bmp	 6	 56	 17	 1	 1	 0	 0	 6.458543e+01	 i	 1.623498e+00	 
MRI_snacks_103	 1	 DoritosNatural.bmp	 14	 49	 18	 1	 1	 0	 0	 6.775567e+01	 i	 3.740991e+00	 
MRI_snacks_103	 1	 Tortit.bmp	 26	 11	 19	 1	 1	 0	 0	 7.304485e+01	 i	 1.613213e+00	 
MRI_snacks_103	 1	 ClickBlackWhite3.bmp	 9	 8	 20	 1	 1	 0	 0	 7.621503e+01	 i	 1.323177e+00	 
MRI_snacks_103	 1	 Smarties.bmp	 24	 48	 21	 1	 1	 0	 0	 7.908497e+01	 i	 3.122190e+00	 
MRI_snacks_103	 1	 Keifli.bmp	 18	 45	 22	 1	 1	 1	 1	 8.375680e+01	 u	 1.454212e+00	 
MRI_snacks_103	 1	 BisliBbq.bmp	 3	 47	 23	 1	 1	 1	 0	 8.676028e+01	 i	 1.859660e+00	 
MRI_snacks_103	 1	 Halva2.bmp	 16	 54	 24	 1	 1	 0	 0	 9.018063e+01	 i	 2.365734e+00	 
MRI_snacks_103	 1	 DoritosGrill.bmp	 13	 51	 25	 1	 1	 0	 1	 9.410176e+01	 u	 9.422111e-01	 
MRI_snacks_103	 1	 HappyHippo.bmp	 17	 13	 26	 1	 1	 1	 1	 9.660458e+01	 u	 2.534593e+00	 
MRI_snacks_103	 1	 Taami.bmp	 25	 16	 27	 1	 1	 0	 0	 1.006924e+02	 i	 2.170678e+00	 
MRI_snacks_103	 1	 Twix.bmp	 27	 7	 28	 1	 1	 1	 0	 1.044132e+02	 i	 1.915015e+00	 
