subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
MRI_snacks_108	2	33	CheetosSpicey.bmp	0	1	0	5	3.025667e-02	5	3.222070e+00	0	5	3.801151e+00	5	1.601276e+00	
MRI_snacks_108	2	21	Kitkat.bmp	12	2	1	1	6.954690e+00	1	2.397935e+00	0	5	9.891322e+00	5	1.948915e+00	
MRI_snacks_108	2	17	KashitSour.bmp	18	3	1	1	1.339516e+01	1	2.120241e+00	0	5	1.604831e+01	5	1.692221e+00	
MRI_snacks_108	2	12	DoritosNatural.bmp	50	4	1	1	1.930189e+01	1	2.051267e+00	0	5	2.188802e+01	5	7.402178e-01	
MRI_snacks_108	2	31	BisliFalafel.bmp	0	5	0	5	2.419072e+01	5	1.762666e+00	0	5	2.649324e+01	5	8.602470e-01	
MRI_snacks_108	2	11	DoritosGrill.bmp	52	6	1	2	2.891254e+01	2	3.003636e+00	0	5	3.244985e+01	5	7.288675e-01	
MRI_snacks_108	2	49	MilkeyWay.bmp	0	7	0	5	3.473574e+01	5	1.443100e+00	0	5	3.672131e+01	5	7.951419e-01	
MRI_snacks_108	2	19	KinderBuenoBrown3.bmp	16	8	1	1	3.907398e+01	1	1.792613e+00	1	1	4.140999e+01	1	6.191308e-01	
MRI_snacks_108	2	37	ClickCornflakes.bmp	0	9	0	5	4.357902e+01	5	1.712764e+00	0	5	4.583148e+01	5	6.228523e-01	
MRI_snacks_108	2	5	BisliOnion.bmp	51	10	1	1	4.801742e+01	1	3.062122e+00	1	1	5.162132e+01	1	6.207741e-01	
MRI_snacks_108	2	7	Cheetos.bmp	45	11	1	1	5.379045e+01	1	2.001835e+00	0	5	5.632654e+01	5	3.032800e-01	
MRI_snacks_108	2	18	Keifli.bmp	54	12	1	1	5.817869e+01	1	1.601295e+00	1	1	6.031446e+01	1	3.030377e-01	
MRI_snacks_108	2	52	PitaCrunch.bmp	0	13	0	5	6.216650e+01	5	1.238599e+00	0	5	6.393517e+01	5	5.700025e-01	
MRI_snacks_108	2	46	KinderFingers.bmp	0	14	0	5	6.605412e+01	5	1.276182e+00	0	5	6.787286e+01	5	3.699819e-01	
MRI_snacks_108	2	34	ChocolateChipsCookies.bmp	0	15	0	5	6.979180e+01	5	1.088666e+00	0	5	7.141015e+01	5	5.578468e-01	
MRI_snacks_108	2	44	Kifkef.bmp	0	16	0	5	7.352919e+01	5	1.476455e+00	0	5	7.554804e+01	5	3.451763e-01	
MRI_snacks_108	2	29	Abadi2.bmp	0	17	0	5	7.745020e+01	5	1.168137e+00	0	5	7.915220e+01	5	9.162006e-01	
MRI_snacks_108	2	13	Dubonim.bmp	55	18	1	1	8.162158e+01	1	4.084567e+00	0	5	8.624345e+01	5	9.502616e-01	
MRI_snacks_108	2	38	CookiesSmile.bmp	0	19	0	5	8.874618e+01	5	1.172670e+00	0	5	9.046481e+01	5	2.915888e-01	
MRI_snacks_108	2	30	Argaliyot.bmp	0	20	0	5	9.231695e+01	5	1.089568e+00	0	5	9.395204e+01	5	2.795143e-01	
MRI_snacks_108	2	51	Oreo.bmp	0	21	0	5	9.578753e+01	5	9.566057e-01	0	5	9.728907e+01	5	1.676215e-01	
MRI_snacks_108	2	27	Tictac.bmp	13	22	1	1	9.900773e+01	1	1.561596e+00	0	5	1.011101e+02	5	3.842794e-01	
MRI_snacks_108	2	22	Mars.bmp	5	23	1	1	1.030456e+02	1	1.786469e+00	0	5	1.053649e+02	5	2.796953e-01	
MRI_snacks_108	2	42	DoritusMexicanNacho.bmp	0	24	0	4	1.072001e+02	4	6.469830e+00	0	5	1.142081e+02	5	3.244206e-01	
MRI_snacks_108	2	43	Hispusim.bmp	0	25	0	4	1.160935e+02	4	4.689314e+00	0	5	1.213160e+02	5	3.417885e-01	
MRI_snacks_108	2	14	Egozi.bmp	53	26	1	1	1.232181e+02	1	1.752335e+00	0	5	1.255040e+02	5	5.665183e-01	
MRI_snacks_108	2	26	Tapuchips.bmp	43	27	1	1	1.276230e+02	1	3.547733e+00	1	4	1.317110e+02	4	4.522573e+00	
MRI_snacks_108	2	48	MikeAndIke.bmp	0	28	0	5	1.377845e+02	5	1.099143e+00	0	5	1.394196e+02	5	2.515791e-01	
MRI_snacks_108	2	55	Toblerone.bmp	0	29	0	5	1.412216e+02	5	1.212185e+00	0	5	1.429735e+02	5	4.352948e-01	
MRI_snacks_108	2	35	ChocolateParaNuts2.bmp	0	30	0	5	1.449592e+02	5	1.849780e+00	0	5	1.473452e+02	5	2.763596e-01	
MRI_snacks_108	2	4	BisliGrill.bmp	46	31	1	1	1.491806e+02	1	3.678699e+00	1	1	1.534020e+02	1	1.207358e+00	
MRI_snacks_108	2	24	Shugi.bmp	10	32	1	1	1.561714e+02	1	2.100597e+00	0	5	1.588080e+02	5	2.640464e-01	
MRI_snacks_108	2	36	ChocolateWhite.bmp	0	33	0	1	1.606267e+02	1	1.508002e+00	0	1	1.626790e+02	1	3.293412e+00	
MRI_snacks_108	2	45	KifkefMaklotChocolate.bmp	0	34	0	5	1.675345e+02	5	2.263108e+00	0	5	1.703376e+02	5	1.725039e-01	
MRI_snacks_108	2	28	Twist.bmp	48	35	1	2	1.720728e+02	2	5.550184e+00	1	5	1.781630e+02	5	9.745569e-02	
MRI_snacks_108	2	20	KinderBuenoWhite2.bmp	8	36	1	1	1.798148e+02	1	1.320719e+00	1	1	1.816837e+02	1	2.019503e-01	
MRI_snacks_108	2	23	Mentos.bmp	47	37	1	2	1.834353e+02	2	3.088091e+00	0	4	1.870563e+02	4	3.420964e-01	
MRI_snacks_108	2	50	MnM2.bmp	0	38	0	5	1.889585e+02	5	1.039988e+00	0	5	1.905436e+02	5	6.742208e-02	
MRI_snacks_108	2	6	Bounty.bmp	14	39	1	1	1.921620e+02	1	1.986666e+00	1	1	1.946815e+02	1	1.046656e-01	
MRI_snacks_108	2	32	Bisquit.bmp	0	40	0	5	1.963501e+02	5	1.098716e+00	0	5	1.979852e+02	5	7.617234e-02	
MRI_snacks_108	2	39	Corny.bmp	0	41	0	5	1.996204e+02	5	1.066102e+00	0	5	2.012221e+02	5	2.692936e-02	
MRI_snacks_108	2	54	TapuchipsCrunch.bmp	0	42	0	5	2.028073e+02	5	9.793638e-01	0	5	2.043257e+02	5	8.600612e-02	
MRI_snacks_108	2	10	CrunchBisquitBrown3.bmp	6	43	1	1	2.059609e+02	1	1.488422e+00	0	5	2.079965e+02	5	1.778420e-01	
MRI_snacks_108	2	9	ClickXLbrown4.bmp	17	44	1	1	2.097317e+02	1	1.280289e+00	1	1	2.115504e+02	1	7.991140e-01	
MRI_snacks_108	2	1	BabyDoll.bmp	44	45	1	1	2.139030e+02	1	1.534138e+00	0	5	2.159720e+02	5	2.901769e-01	
