subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	ixationTime	
MRI_snacks_120	 1	 2	 02	 1	 1	 2.022615e+00	 SkittlesFruits2.bmp	 Keifli.bmp	 18	 14	 0	 y	 1	 1	 893.88	 6.71	 6.98	 3.413010e+00	 
MRI_snacks_120	 1	 2	 02	 1	 2	 5.022617e+00	 Keifli.bmp	 ChocolateParaMarir2.bmp	 14	 7	 1	 b	 1	 1	 958.87	 6.98	 7.27	 6.480160e+00	 
MRI_snacks_120	 1	 2	 02	 1	 3	 8.022691e+00	 Apropo.bmp	 CrunchBisquitBrown3.bmp	 15	 8	 0	 b	 1	 0	 1338.80	 6.98	 7.27	 9.864017e+00	 
MRI_snacks_120	 1	 2	 02	 1	 4	 1.302271e+01	 BisliOnion.bmp	 Snickers.bmp	 17	 10	 1	 x	 1	 999	 999000.00	 6.93	 7.02	 1.502284e+01	 
MRI_snacks_120	 1	 2	 02	 1	 5	 1.802279e+01	 ChocolateParaMilk3.bmp	 Bounty.bmp	 45	 49	 0	 b	 2	 0	 1144.70	 3.89	 2.73	 1.966587e+01	 
MRI_snacks_120	 1	 2	 02	 1	 6	 2.502296e+01	 Dubonim.bmp	 Keifli.bmp	 13	 14	 0	 b	 1	 0	 868.53	 6.98	 6.98	 2.638978e+01	 
MRI_snacks_120	 1	 2	 02	 1	 7	 2.902298e+01	 CrunchBisquitWhite2.bmp	 Dubonim.bmp	 9	 13	 1	 y	 1	 0	 859.51	 7.04	 6.98	 3.038442e+01	 
MRI_snacks_120	 1	 2	 02	 1	 8	 3.202300e+01	 Apropo.bmp	 PesekZman.bmp	 15	 11	 0	 b	 1	 0	 873.51	 6.98	 7.02	 3.338979e+01	 
MRI_snacks_120	 1	 2	 02	 1	 9	 3.902313e+01	 Halva2.bmp	 Hit.bmp	 50	 43	 0	 y	 2	 1	 888.36	 2.31	 4.36	 4.040674e+01	 
MRI_snacks_120	 1	 2	 02	 1	 10	 4.302312e+01	 Bounty.bmp	 Twist.bmp	 49	 47	 1	 y	 2	 0	 939.37	 2.73	 3.87	 4.445663e+01	 
MRI_snacks_120	 1	 2	 02	 1	 11	 4.602324e+01	 Hit.bmp	 Twist.bmp	 43	 47	 1	 b	 2	 1	 952.25	 4.36	 3.87	 4.747348e+01	 
MRI_snacks_120	 1	 2	 02	 1	 12	 5.002328e+01	 Hit.bmp	 ChocolateParaMilk3.bmp	 43	 45	 1	 b	 2	 1	 1000.21	 4.36	 3.89	 5.152355e+01	 
MRI_snacks_120	 1	 2	 02	 1	 13	 5.402333e+01	 HispusimShatiah.bmp	 BabyDoll.bmp	 51	 53	 1	 x	 2	 999	 999000.00	 2.16	 1.73	 5.602366e+01	 
MRI_snacks_120	 1	 2	 02	 1	 14	 5.902339e+01	 Bounty.bmp	 BabyDoll.bmp	 49	 53	 1	 y	 2	 0	 786.10	 2.73	 1.73	 6.030694e+01	 
MRI_snacks_120	 1	 2	 02	 1	 15	 6.302345e+01	 Tictac.bmp	 DoritosSourSpicy.bmp	 56	 6	 0	 y	 4	 1	 732.04	 1.69	 7.31	 6.425702e+01	 
MRI_snacks_120	 1	 2	 02	 1	 16	 6.702386e+01	 BisliPizza3.bmp	 DoritosGrill.bmp	 48	 44	 1	 b	 2	 1	 727.63	 2.76	 4.22	 6.824094e+01	 
MRI_snacks_120	 1	 2	 02	 1	 17	 7.002446e+01	 BagaleShtuhim.bmp	 Mars.bmp	 12	 16	 0	 b	 1	 0	 875.03	 7.00	 6.98	 7.139142e+01	 
MRI_snacks_120	 1	 2	 02	 1	 18	 8.002774e+01	 BisliOnion.bmp	 Dubonim.bmp	 17	 13	 1	 b	 1	 1	 745.75	 6.93	 6.98	 8.125988e+01	 
MRI_snacks_120	 1	 2	 02	 1	 19	 8.402374e+01	 DoritosSourSpicy.bmp	 ClickXLwhite4.bmp	 6	 55	 1	 b	 4	 1	 1135.74	 7.31	 1.71	 8.566065e+01	 
