subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
MRI_snacks_103	 1	 Egozi.bmp	 15	 55	 1	 1	 1	 0	 0	 3.164479e-02	 i	 1.637623e+00	 
MRI_snacks_103	 1	 Keifli.bmp	 18	 45	 2	 1	 1	 1	 1	 3.218409e+00	 u	 1.004685e+00	 
MRI_snacks_103	 1	 Cheetos.bmp	 4	 15	 3	 1	 1	 1	 1	 5.771188e+00	 u	 1.062038e+00	 
MRI_snacks_103	 1	 BambaSweet.bmp	 2	 50	 4	 1	 1	 1	 1	 8.390772e+00	 u	 1.075100e+00	 
MRI_snacks_103	 1	 Twix.bmp	 27	 7	 5	 1	 1	 1	 1	 1.102717e+01	 u	 7.900222e-01	 
MRI_snacks_103	 1	 HappyHippo.bmp	 17	 13	 6	 1	 1	 1	 1	 1.337976e+01	 u	 7.775446e-01	 
MRI_snacks_103	 1	 Bamba.bmp	 1	 44	 7	 1	 1	 1	 1	 1.571573e+01	 u	 7.029249e-01	 
MRI_snacks_103	 1	 ClickBisquit2.bmp	 8	 5	 8	 1	 1	 0	 0	 1.796815e+01	 i	 7.793729e-01	 
MRI_snacks_103	 1	 ChocolateParaCookies5.bmp	 5	 6	 9	 1	 1	 0	 0	 2.030422e+01	 i	 1.165913e+00	 
MRI_snacks_103	 1	 Loacker.bmp	 20	 46	 10	 1	 1	 0	 0	 2.302397e+01	 i	 1.270102e+00	 
MRI_snacks_103	 1	 Mentos.bmp	 21	 17	 11	 1	 1	 0	 0	 2.584371e+01	 i	 2.073018e+00	 
MRI_snacks_103	 1	 Taami.bmp	 25	 16	 12	 1	 1	 0	 0	 2.946439e+01	 i	 1.523672e+00	 
MRI_snacks_103	 1	 WerthersOriginal.bmp	 28	 18	 13	 1	 1	 1	 1	 3.253461e+01	 u	 1.254876e+00	 
MRI_snacks_103	 1	 BisliBbq.bmp	 3	 47	 14	 1	 1	 1	 1	 3.533768e+01	 u	 7.468652e-01	 
MRI_snacks_103	 1	 ClickBlackWhite3.bmp	 9	 8	 15	 1	 1	 0	 0	 3.764018e+01	 i	 1.009502e+00	 
MRI_snacks_103	 1	 Smarties.bmp	 24	 48	 16	 1	 1	 0	 0	 4.020983e+01	 i	 1.241247e+00	 
MRI_snacks_103	 1	 Tortit.bmp	 26	 11	 17	 1	 1	 0	 0	 4.299627e+01	 i	 1.008663e+00	 
MRI_snacks_103	 1	 CrunchShokoVanil.bmp	 12	 53	 18	 1	 1	 1	 1	 4.556585e+01	 u	 1.566714e+00	 
MRI_snacks_103	 1	 PesekZman.bmp	 22	 9	 19	 1	 1	 0	 0	 4.868596e+01	 i	 1.214254e+00	 
MRI_snacks_103	 1	 DoritosNatural.bmp	 14	 49	 20	 1	 1	 0	 0	 5.145571e+01	 i	 1.178362e+00	 
MRI_snacks_103	 1	 ChocolateParaSucariotKoftzot2.bmp	 7	 10	 21	 1	 1	 1	 1	 5.419203e+01	 u	 1.637171e+00	 
MRI_snacks_103	 1	 KifkefMaklot2.bmp	 19	 52	 22	 1	 1	 1	 1	 5.737893e+01	 u	 7.791691e-01	 
MRI_snacks_103	 1	 CrunchBisquitBrown3.bmp	 11	 14	 23	 1	 1	 0	 0	 5.971504e+01	 i	 1.199380e+00	 
MRI_snacks_103	 1	 Halva2.bmp	 16	 54	 24	 1	 1	 0	 0	 6.246802e+01	 i	 1.169040e+00	 
MRI_snacks_103	 1	 Popco.bmp	 23	 43	 25	 1	 1	 0	 0	 6.518776e+01	 i	 1.374424e+00	 
MRI_snacks_103	 1	 ClickXLwhite4.bmp	 10	 12	 26	 1	 1	 1	 1	 6.810768e+01	 u	 1.188427e+00	 
MRI_snacks_103	 1	 ChocolateParaMarir2.bmp	 6	 56	 27	 1	 1	 0	 0	 7.084404e+01	 i	 1.197144e+00	 
MRI_snacks_103	 1	 DoritosGrill.bmp	 13	 51	 28	 1	 1	 0	 0	 7.359721e+01	 i	 1.594120e+00	 
