subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
bmi_brf_118	0	2	01	2	1	2.018885e+00	158.jpg	144.jpg	45	54	0	i	2	1	597.87	0.33	0.16
bmi_brf_118	0	2	01	2	2	5.005613e+00	126.jpg	150.jpg	18	11	0	i	1	1	859.14	0.66	0.72
bmi_brf_118	0	2	01	2	3	1.201349e+01	134.jpg	151.jpg	14	13	1	i	1	0	659.27	0.68	0.72
bmi_brf_118	0	2	01	2	4	1.601788e+01	121.jpg	144.jpg	50	54	0	i	2	1	878.88	0.26	0.16
bmi_brf_118	0	2	01	2	5	2.100689e+01	101.jpg	139.jpg	47	49	0	u	2	0	961.87	0.29	0.26
bmi_brf_118	0	2	01	2	6	2.501129e+01	108.jpg	112.jpg	16	12	1	u	1	1	693.47	0.68	0.72
bmi_brf_118	0	2	01	2	7	2.901586e+01	134.jpg	130.jpg	14	7	1	i	1	0	880.90	0.68	0.85
bmi_brf_118	0	2	01	2	8	3.201925e+01	103.jpg	126.jpg	8	18	1	u	1	1	629.51	0.84	0.66
bmi_brf_118	0	2	01	2	9	3.500590e+01	128.jpg	104.jpg	5	55	1	u	4	1	706.87	0.86	0.15
bmi_brf_118	0	2	01	2	10	4.001150e+01	125.jpg	132.jpg	53	48	0	i	2	1	573.25	0.18	0.27
bmi_brf_118	0	2	01	2	11	4.401598e+01	132.jpg	121.jpg	48	50	1	u	2	1	512.77	0.27	0.26
bmi_brf_118	0	2	01	2	12	4.900465e+01	152.jpg	108.jpg	10	16	0	i	1	1	756.12	0.76	0.68
bmi_brf_118	0	2	01	2	13	5.300935e+01	156.jpg	145.jpg	52	46	0	i	2	1	775.41	0.19	0.32
bmi_brf_118	0	2	01	2	14	5.601279e+01	151.jpg	150.jpg	13	11	0	i	1	1	811.97	0.72	0.72
bmi_brf_118	0	2	01	2	15	6.001719e+01	144.jpg	101.jpg	54	47	1	i	2	0	551.57	0.16	0.29
bmi_brf_118	0	2	01	2	16	6.600725e+01	129.jpg	126.jpg	9	18	1	u	1	1	553.52	0.81	0.66
bmi_brf_118	0	2	01	2	17	7.301509e+01	150.jpg	130.jpg	11	7	1	i	1	0	633.68	0.72	0.85
bmi_brf_118	0	2	01	2	18	7.601855e+01	157.jpg	115.jpg	6	56	1	u	4	1	910.21	0.86	0.15
bmi_brf_118	0	2	01	2	19	8.100746e+01	103.jpg	137.jpg	8	15	1	i	1	0	617.30	0.84	0.68
bmi_brf_118	0	2	01	2	20	8.601310e+01	139.jpg	125.jpg	49	53	1	u	2	1	835.67	0.26	0.18
bmi_brf_118	0	2	01	2	21	9.201981e+01	158.jpg	132.jpg	45	48	0	i	2	1	572.94	0.33	0.27
bmi_brf_118	0	2	01	2	22	9.600756e+01	112.jpg	150.jpg	12	11	0	i	1	1	609.23	0.72	0.72
bmi_brf_118	0	2	01	2	23	1.010132e+02	126.jpg	108.jpg	18	16	0	i	1	1	771.60	0.66	0.68
bmi_brf_118	0	2	01	2	24	1.080041e+02	101.jpg	132.jpg	47	48	0	i	2	1	572.64	0.29	0.27
bmi_brf_118	0	2	01	2	25	1.130100e+02	139.jpg	158.jpg	49	45	1	u	2	1	1118.77	0.26	0.33
bmi_brf_118	0	2	01	2	26	1.180155e+02	159.jpg	121.jpg	51	50	1	i	2	0	697.25	0.25	0.26
bmi_brf_118	0	2	01	2	27	1.210190e+02	101.jpg	159.jpg	47	51	0	i	2	1	629.80	0.29	0.25
bmi_brf_118	0	2	01	2	28	1.240056e+02	139.jpg	121.jpg	49	50	1	x	2	999	999000.00	0.26	0.26
bmi_brf_118	0	2	01	2	29	1.300124e+02	126.jpg	138.jpg	18	17	0	i	1	1	404.39	0.66	0.67
bmi_brf_118	0	2	01	2	30	1.340168e+02	130.jpg	138.jpg	7	17	0	i	1	1	551.93	0.85	0.67
bmi_brf_118	0	2	01	2	31	1.430102e+02	145.jpg	142.jpg	46	44	1	i	2	0	542.58	0.32	0.34
bmi_brf_118	0	2	01	2	32	1.480159e+02	151.jpg	138.jpg	13	17	0	i	1	1	504.89	0.72	0.67
bmi_brf_118	0	2	01	2	33	1.570093e+02	130.jpg	103.jpg	7	8	0	u	1	0	607.51	0.85	0.84
bmi_brf_118	0	2	01	2	34	1.600127e+02	158.jpg	105.jpg	45	43	0	i	2	1	564.12	0.33	0.36
bmi_brf_118	0	2	01	2	35	1.640171e+02	126.jpg	134.jpg	18	14	0	i	1	1	583.69	0.66	0.68
bmi_brf_118	0	2	01	2	36	1.700071e+02	103.jpg	151.jpg	8	13	1	u	1	1	665.66	0.84	0.72
bmi_brf_118	0	2	01	2	37	1.740116e+02	159.jpg	142.jpg	51	44	1	i	2	0	661.17	0.25	0.34
bmi_brf_118	0	2	01	2	38	1.810194e+02	105.jpg	101.jpg	43	47	1	i	2	0	597.32	0.36	0.29
