subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
bmi_brf_118	2	150.jpg	22	11	1	1	1	1	1	2.682717e-02	i	1.570463e+00
bmi_brf_118	2	128.jpg	11	5	2	1	1	0	0	2.663050e+00	u	8.462497e-01
bmi_brf_118	2	105.jpg	4	43	3	1	1	1	1	4.565129e+00	i	6.241702e-01
bmi_brf_118	2	137.jpg	16	15	4	1	1	0	0	6.233635e+00	u	1.075669e+00
bmi_brf_118	2	115.jpg	7	56	5	1	1	0	0	8.369376e+00	u	7.479233e-01
bmi_brf_118	2	152.jpg	24	10	6	1	1	0	0	1.017144e+01	u	8.658589e-01
bmi_brf_118	2	144.jpg	20	54	7	1	1	1	1	1.209023e+01	i	7.870723e-01
bmi_brf_118	2	112.jpg	6	12	8	1	1	0	0	1.392561e+01	u	9.196914e-01
bmi_brf_118	2	158.jpg	27	45	9	1	1	0	0	1.589454e+01	u	7.187561e-01
bmi_brf_118	2	159.jpg	28	51	10	1	1	1	1	1.766312e+01	i	6.141852e-01
bmi_brf_118	2	139.jpg	18	49	11	1	1	1	1	1.933159e+01	i	7.457386e-01
bmi_brf_118	2	156.jpg	25	52	12	1	1	0	0	2.113370e+01	u	6.316013e-01
bmi_brf_118	2	218.jpg	46	0	13	0	1	0	0	2.281887e+01	u	8.024366e-01
bmi_brf_118	2	101.jpg	1	47	14	1	1	0	0	2.467101e+01	u	8.462931e-01
bmi_brf_118	2	125.jpg	9	53	15	1	1	0	0	2.657312e+01	u	5.681700e-01
bmi_brf_118	2	103.jpg	2	8	16	1	1	1	1	2.819157e+01	i	7.257321e-01
bmi_brf_118	2	223.jpg	51	0	17	0	1	0	0	2.997700e+01	u	7.243269e-01
bmi_brf_118	2	108.jpg	5	16	18	1	1	1	1	3.174561e+01	i	5.956884e-01
bmi_brf_118	2	130.jpg	13	7	19	1	1	0	0	3.339737e+01	u	9.359230e-01
bmi_brf_118	2	129.jpg	12	9	20	1	1	1	1	3.538298e+01	i	4.943613e-01
bmi_brf_118	2	157.jpg	26	6	21	1	1	0	0	3.693464e+01	u	7.986639e-01
bmi_brf_118	2	222.jpg	50	0	22	0	1	0	0	3.878677e+01	u	6.265325e-01
bmi_brf_118	2	126.jpg	10	18	23	1	1	0	0	4.047196e+01	u	1.197341e+00
bmi_brf_118	2	138.jpg	17	17	24	1	1	1	1	4.272447e+01	i	5.448407e-01
bmi_brf_118	2	151.jpg	23	13	25	1	1	0	0	4.432637e+01	u	8.389201e-01
bmi_brf_118	2	219.jpg	47	0	26	0	1	0	0	4.621193e+01	u	6.173743e-01
bmi_brf_118	2	132.jpg	14	48	27	1	1	1	1	4.788028e+01	i	6.370151e-01
bmi_brf_118	2	236.jpg	64	0	28	0	1	0	0	4.956569e+01	u	6.156175e-01
bmi_brf_118	2	121.jpg	8	50	29	1	1	0	0	5.123407e+01	u	7.952261e-01
bmi_brf_118	2	104.jpg	3	55	30	1	1	0	0	5.308612e+01	u	6.151816e-01
bmi_brf_118	2	233.jpg	61	0	31	0	1	0	0	5.475468e+01	u	6.266257e-01
bmi_brf_118	2	142.jpg	19	44	32	1	1	0	0	5.643991e+01	u	1.029413e+00
bmi_brf_118	2	145.jpg	21	46	33	1	1	1	1	5.852562e+01	i	6.076791e-01
bmi_brf_118	2	134.jpg	15	14	34	1	1	1	1	6.017747e+01	i	7.638299e-01
bmi_brf_118	2	259.jpg	87	0	35	0	1	0	0	6.199616e+01	u	7.291393e-01
