subjid runtrial onsettime Name resp_choc RT order
BM2_344 1 1.978394e-02 Milano.bmp 0 3.174759e+00 2 
BM2_344 2 3.729678e+00 AnimalCrackers.bmp 0 1.176870e+00 2 
BM2_344 3 5.434727e+00 Toberlorone.bmp 1 9.838204e-01 2 
BM2_344 4 6.955931e+00 Streusel.bmp 1 1.062611e+00 2 
BM2_344 5 8.544030e+00 Ghiradelli_milk_Almonds.bmp 1 7.544916e-01 2 
BM2_344 6 9.831173e+00 PopTartsStrawberry.bmp 0 9.553493e-01 2 
BM2_344 7 1.131906e+01 Cheetos.bmp 1 1.179485e+00 2 
BM2_344 8 1.302402e+01 Goldfish.bmp 1 8.905256e-01 2 
BM2_344 9 1.444496e+01 Twix.bmp 1 8.295784e-01 2 
BM2_344 10 1.579900e+01 100grand_small.bmp 1 8.515432e-01 2 
BM2_344 11 1.718647e+01 PayDay.bmp 0 7.280675e-01 2 
BM2_344 12 1.844021e+01 PeanutMMs.bmp 1 7.623315e-01 2 
BM2_344 13 1.972735e+01 TeddyGrahamschocolate.bmp 1 9.391721e-01 2 
BM2_344 14 2.119841e+01 Laysclassic.bmp 1 7.721408e-01 2 
BM2_344 15 2.250233e+01 Reeses.bmp 0 6.602181e-01 2 
BM2_344 16 2.368921e+01 CheesyDoritos.bmp 1 8.733393e-01 2 
BM2_344 17 2.509339e+01 KitKat_small.bmp 0 7.811558e-01 2 
BM2_344 18 2.639725e+01 FrootLoops.bmp 0 8.052965e-01 2 
BM2_344 19 2.773457e+01 Butterfinger.bmp 1 9.239579e-01 2 
BM2_344 20 2.918891e+01 Cheezits.bmp 1 1.253612e+00 2 
BM2_344 21 3.097760e+01 Almondjoy.bmp 0 1.128944e+00 2 
BM2_344 22 3.263251e+01 Fritos.bmp 1 6.740428e-01 2 
BM2_344 23 3.383613e+01 Funyuns_small.bmp 1 6.864197e-01 2 
BM2_344 24 3.505643e+01 SourSkittles.bmp 1 8.341138e-01 2 
BM2_344 25 3.642716e+01 HoHo.bmp 0 7.913642e-01 2 
BM2_344 26 3.774776e+01 RitzBitz2.bmp 1 9.027788e-01 2 
BM2_344 27 3.918550e+01 Slimjim.bmp 1 1.065050e+00 2 
BM2_344 28 4.077348e+01 Milkduds.bmp 1 3.205064e+00 2 
BM2_344 29 4.450124e+01 Keeblerfudgestripes.bmp 0 3.557286e+00 2 
BM2_344 30 4.859679e+01 FigNewton_small.bmp 1 9.976933e-01 2 
BM2_344 31 5.011799e+01 Twinkie.bmp 1 1.060533e+00 2 
BM2_344 32 5.170606e+01 Cupcakes.bmp 1 7.364684e-01 2 
BM2_344 33 5.297655e+01 Granolabar.bmp 1 7.939967e-01 2 
BM2_344 34 5.429715e+01 Chocolate_mm.bmp 1 8.333907e-01 2 
BM2_344 35 5.566788e+01 Lollipopred.bmp 1 6.306663e-01 2 
BM2_344 36 5.682131e+01 FamousAmos_small.bmp 1 6.132127e-01 2 
BM2_344 37 5.795807e+01 BabyRuth.bmp 1 9.004742e-01 2 
BM2_344 38 5.939578e+01 PringlesRed.bmp 1 6.227668e-01 2 
BM2_344 39 6.054913e+01 Snickers.bmp 0 2.013410e+00 2 
BM2_344 40 6.309004e+01 Doritosranch.bmp 1 6.484972e-01 2 
BM2_344 41 6.427700e+01 Hersheykisses.bmp 1 8.774839e-01 2 
BM2_344 42 6.568107e+01 MrGoodbar.bmp 1 7.694108e-01 2 
BM2_344 43 6.698496e+01 Nutterbutter.bmp 0 6.575621e-01 2 
BM2_344 44 6.817184e+01 MilkyWay.bmp 1 1.110705e+00 2 
BM2_344 45 6.981005e+01 Oreos.bmp 1 7.124751e-01 2 
BM2_344 46 7.104710e+01 PopTartsCinnamon.bmp 1 9.394402e-01 2 
BM2_344 47 7.251813e+01 FlamingCheetos.bmp 1 2.564393e+00 2 
BM2_344 48 7.561072e+01 3Musketeers.bmp 1 1.151824e+00 2 
BM2_344 49 7.729906e+01 Dots_one.bmp 1 5.994693e-01 2 
BM2_344 50 7.843578e+01 Whatchamacallit.bmp 1 7.187629e-01 2 
BM2_344 51 7.968955e+01 SnoBall.bmp 0 7.049951e-01 2 
BM2_344 52 8.092654e+01 Laffytaffyred_one.bmp 1 6.439878e-01 2 
BM2_344 53 8.209673e+01 Jollyrancherred.bmp 1 7.298139e-01 2 
BM2_344 54 8.335046e+01 Hersheymilk_several.bmp 0 7.880780e-01 2 
BM2_344 55 8.467104e+01 Riprolls.bmp 1 1.811500e+00 2 
BM2_344 56 8.701135e+01 Ghiradelli_milk.bmp 1 6.631704e-01 2 
BM2_344 57 8.819826e+01 ChipsAhoy_small.bmp 1 1.604283e+00 2 
BM2_344 58 9.033794e+01 Jollyranchergreen.bmp 1 5.606004e-01 2 
BM2_344 59 9.142455e+01 Skittles.bmp 1 5.859945e-01 2 
BM2_344 60 9.254456e+01 Sourpatch.bmp 0 1.449983e+00 2 
