subjid runtrial onsettime Name resp_choc RT order
BM2_337 1 3.339430e-02 Snickers.bmp 0 1.427783e+00 1 
BM2_337 2 1.988397e+00 Goldfish.bmp 0 1.040780e+00 1 
BM2_337 3 3.553865e+00 Keeblerfudgestripes.bmp 1 1.299313e+00 1 
BM2_337 4 5.392320e+00 Nutterbutter.bmp 0 1.204859e+00 1 
BM2_337 5 7.129211e+00 Granolabar.bmp 0 1.011965e+00 1 
BM2_337 6 8.679196e+00 Laysclassic.bmp 1 9.739827e-01 1 
BM2_337 7 1.017772e+01 Funyuns_small.bmp 0 7.794561e-01 1 
BM2_337 8 1.148151e+01 Hersheykisses.bmp 0 1.235663e+00 1 
BM2_337 9 1.325079e+01 Cheetos.bmp 0 8.343876e-01 1 
BM2_337 10 1.461898e+01 Jollyranchergreen.bmp 1 7.701998e-01 1 
BM2_337 11 1.592107e+01 100grand_small.bmp 0 1.204108e+00 1 
BM2_337 12 1.765722e+01 FrootLoops.bmp 0 7.799595e-01 1 
BM2_337 13 1.897368e+01 Laffytaffyred_one.bmp 0 7.594956e-01 1 
BM2_337 14 2.025860e+01 Twinkie.bmp 1 1.098577e+00 1 
BM2_337 15 2.189344e+01 PeanutMMs.bmp 0 1.295742e+00 1 
BM2_337 16 2.372875e+01 CheesyDoritos.bmp 0 1.028431e+00 1 
BM2_337 17 2.528072e+01 FlamingCheetos.bmp 0 6.284523e-01 1 
BM2_337 18 2.644840e+01 Reeses.bmp 0 6.927752e-01 1 
BM2_337 19 2.766632e+01 Almondjoy.bmp 0 7.228557e-01 1 
BM2_337 20 2.891453e+01 Oreos.bmp 0 1.218648e+00 1 
BM2_337 21 3.066956e+01 MrGoodbar.bmp 1 9.436193e-01 1 
BM2_337 22 3.213754e+01 FigNewton_small.bmp 0 1.395635e+00 1 
BM2_337 23 3.405674e+01 SnoBall.bmp 1 1.068441e+00 1 
BM2_337 24 3.565832e+01 ChipsAhoy_small.bmp 1 1.354855e+00 1 
BM2_337 25 3.754532e+01 Milkduds.bmp 0 1.107853e+00 1 
BM2_337 26 3.917847e+01 PayDay.bmp 0 8.907087e-01 1 
BM2_337 27 4.059385e+01 Cupcakes.bmp 1 1.027330e+00 1 
BM2_337 28 4.214546e+01 Fritos.bmp 0 1.283719e+00 1 
BM2_337 29 4.396722e+01 KitKat_small.bmp 0 1.109956e+00 1 
BM2_337 30 4.560215e+01 Jollyrancherred.bmp 1 8.910312e-01 1 
BM2_337 31 4.703411e+01 Slimjim.bmp 1 1.235069e+00 1 
BM2_337 32 4.880583e+01 HoHo.bmp 1 8.153499e-01 1 
BM2_337 33 5.015723e+01 Chocolate_mm.bmp 0 1.727944e+00 1 
BM2_337 34 5.240916e+01 Hersheymilk_several.bmp 1 1.451983e+00 1 
BM2_337 35 5.439513e+01 FamousAmos_small.bmp 1 1.354045e+00 1 
BM2_337 36 5.628118e+01 TeddyGrahamschocolate.bmp 1 1.515999e+00 1 
BM2_337 37 5.833271e+01 SourSkittles.bmp 0 8.404715e-01 1 
BM2_337 38 5.969776e+01 Cheezits.bmp 0 1.667413e+00 1 
BM2_337 39 6.190322e+01 Milano.bmp 1 1.605955e+00 1 
BM2_337 40 6.403571e+01 Lollipopred.bmp 1 8.094643e-01 1 
BM2_337 41 6.537049e+01 Dots_one.bmp 1 9.546912e-01 1 
BM2_337 42 6.685856e+01 PopTartsStrawberry.bmp 0 1.106613e+00 1 
BM2_337 43 6.849052e+01 PringlesRed.bmp 0 8.826629e-01 1 
BM2_337 44 6.991185e+01 Doritosranch.bmp 0 9.573216e-01 1 
BM2_337 45 7.139371e+01 3Musketeers.bmp 1 1.163470e+00 1 
BM2_337 46 7.308155e+01 Ghiradelli_milk_Almonds.bmp 0 8.116246e-01 1 
BM2_337 47 7.441594e+01 RitzBitz2.bmp 0 1.701237e+00 1 
BM2_337 48 7.665245e+01 Riprolls.bmp 0 7.047316e-01 1 
BM2_337 49 7.788403e+01 Whatchamacallit.bmp 1 9.051474e-01 1 
BM2_337 50 7.932200e+01 Twix.bmp 1 8.751815e-01 1 
BM2_337 51 8.072319e+01 Butterfinger.bmp 0 8.899881e-01 1 
BM2_337 52 8.213856e+01 MilkyWay.bmp 1 1.162618e+00 1 
BM2_337 53 8.382654e+01 BabyRuth.bmp 0 1.306639e+00 1 
BM2_337 54 8.565902e+01 Skittles.bmp 0 1.458158e+00 1 
BM2_337 55 8.764932e+01 Ghiradelli_milk.bmp 0 6.278561e-01 1 
BM2_337 56 8.881556e+01 AnimalCrackers.bmp 1 1.493615e+00 1 
BM2_337 57 9.083415e+01 PopTartsCinnamon.bmp 0 9.150283e-01 1 
BM2_337 58 9.228597e+01 Streusel.bmp 0 1.559209e+00 1 
BM2_337 59 9.437123e+01 Sourpatch.bmp 0 7.459513e-01 1 
BM2_337 60 9.565627e+01 Toberlorone.bmp 1 8.289093e-01 1 
