subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_334 0 2 1 1 0 Reeses.bmp SnoBall.bmp 53 51 0 u 2 1 778.07 53.00 51.00 
BM2_334 0 2 1 2 9 Whatchamacallit.bmp Doritosranch.bmp 45 20 0 u 4 1 713.67 45.00 20.00 
BM2_334 0 2 1 3 12 KitKat_small.bmp Cheezits.bmp 42 23 0 u 4 1 654.44 42.00 23.00 
BM2_334 0 2 1 4 17 Whatchamacallit.bmp Goldfish.bmp 45 16 0 u 4 1 929.73 45.00 16.00 
BM2_334 0 2 1 5 26 SnoBall.bmp PringlesRed.bmp 51 49 1 i 2 1 984.02 51.00 49.00 
BM2_334 0 2 1 6 32 PayDay.bmp PringlesRed.bmp 48 49 1 u 2 0 946.22 48.00 49.00 
BM2_334 0 2 1 7 35 Cupcakes.bmp Riprolls.bmp 50 52 0 u 2 1 1011.61 50.00 52.00 
BM2_334 0 2 1 8 48 Butterfinger.bmp Milkduds.bmp 40 17 0 i 3 0 545.71 40.00 17.00 
BM2_334 0 2 1 9 58 TeddyGrahamschocolate.bmp Keeblerfudgestripes.bmp 15 9 0 i 1 0 1158.91 15.00 9.00 
BM2_334 0 2 1 10 63 FrootLoops.bmp ChipsAhoy_small.bmp 13 8 1 i 1 1 914.20 13.00 8.00 
BM2_334 0 2 1 11 66 Milkduds.bmp PeanutMMs.bmp 17 43 1 u 3 0 818.94 17.00 43.00 
BM2_334 0 2 1 12 69 Doritosranch.bmp KitKat_small.bmp 20 42 1 i 4 1 859.12 20.00 42.00 
BM2_334 0 2 1 13 72 FigNewton_small.bmp ChipsAhoy_small.bmp 14 8 1 u 1 0 952.49 14.00 8.00 
BM2_334 0 2 1 14 82 Riprolls.bmp Reeses.bmp 52 53 1 i 2 1 699.45 52.00 53.00 
BM2_334 0 2 1 15 85 3Musketeers.bmp Milkduds.bmp 44 17 0 i 3 0 923.02 44.00 17.00 
BM2_334 0 2 1 16 95 PayDay.bmp Reeses.bmp 48 53 1 i 2 1 993.04 48.00 53.00 
BM2_334 0 2 1 17 98 PayDay.bmp Cupcakes.bmp 48 50 1 u 2 0 1411.03 48.00 50.00 
BM2_334 0 2 1 18 101 Skittles.bmp Goldfish.bmp 41 16 0 i 4 0 1242.57 41.00 16.00 
BM2_334 0 2 1 19 105 RitzBitz2.bmp FamousAmos_small.bmp 10 12 1 i 1 1 982.25 10.00 12.00 
BM2_334 0 2 1 20 109 RitzBitz2.bmp Oreos.bmp 10 11 1 i 1 1 858.56 10.00 11.00 
