subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_346 0 2 1 1 0 Snickers.bmp SourSkittles.bmp 11 10 0 i 1 0 864.53 11.00 10.00 
BM2_346 0 2 1 2 10 Fritos.bmp HoHo.bmp 46 48 0 i 2 0 819.88 46.00 48.00 
BM2_346 0 2 1 3 13 Granolabar.bmp FamousAmos_small.bmp 17 43 1 i 3 1 908.12 17.00 43.00 
BM2_346 0 2 1 4 16 Funyuns_small.bmp Snickers.bmp 9 11 1 u 1 0 1011.89 9.00 11.00 
BM2_346 0 2 1 5 20 MrGoodbar.bmp Hersheykisses.bmp 19 45 1 u 4 0 1208.65 19.00 45.00 
BM2_346 0 2 1 6 24 PopTartsStrawberry.bmp Dots_one.bmp 50 52 0 u 2 1 860.68 50.00 52.00 
BM2_346 0 2 1 7 28 RitzBitz2.bmp FigNewton_small.bmp 40 22 0 i 3 0 825.41 40.00 22.00 
BM2_346 0 2 1 8 32 3Musketeers.bmp FamousAmos_small.bmp 21 43 1 u 3 0 918.17 21.00 43.00 
BM2_346 0 2 1 9 38 PopTartsStrawberry.bmp Streusel.bmp 50 51 0 i 2 0 948.93 50.00 51.00 
BM2_346 0 2 1 10 42 KitKat_small.bmp Hersheykisses.bmp 16 45 1 u 4 0 769.69 16.00 45.00 
BM2_346 0 2 1 11 45 HoHo.bmp FrootLoops.bmp 48 53 1 i 2 1 848.73 48.00 53.00 
BM2_346 0 2 1 12 48 100grand_small.bmp Doritosranch.bmp 23 38 1 u 4 0 1344.45 23.00 38.00 
BM2_346 0 2 1 13 52 100grand_small.bmp Hersheykisses.bmp 23 45 1 u 4 0 804.49 23.00 45.00 
BM2_346 0 2 1 14 61 FrootLoops.bmp Hersheymilk_several.bmp 53 47 0 i 2 0 795.03 53.00 47.00 
BM2_346 0 2 1 15 68 HoHo.bmp PopTartsCinnamon.bmp 48 49 1 i 2 1 766.80 48.00 49.00 
BM2_346 0 2 1 16 73 MrGoodbar.bmp Doritosranch.bmp 19 38 1 u 4 0 728.57 19.00 38.00 
BM2_346 0 2 1 17 77 PringlesRed.bmp Laffytaffyred_one.bmp 20 42 1 u 4 0 949.20 20.00 42.00 
BM2_346 0 2 1 18 80 3Musketeers.bmp ChipsAhoy_small.bmp 21 44 1 u 3 0 620.33 21.00 44.00 
BM2_346 0 2 1 19 84 Cheezits.bmp SourSkittles.bmp 8 10 0 i 1 0 713.11 8.00 10.00 
BM2_346 0 2 1 20 93 Hersheymilk_several.bmp Fritos.bmp 47 46 1 u 2 0 975.56 47.00 46.00 
BM2_346 0 2 1 21 98 Fritos.bmp Dots_one.bmp 46 52 0 u 2 1 569.34 46.00 52.00 
BM2_346 0 2 1 22 101 RitzBitz2.bmp 3Musketeers.bmp 40 21 0 i 3 0 568.36 40.00 21.00 
BM2_346 0 2 1 23 104 Hersheykisses.bmp PringlesRed.bmp 45 20 0 u 4 1 1048.11 45.00 20.00 
BM2_346 0 2 1 24 108 Ghiradelli_milk_Almonds.bmp FamousAmos_small.bmp 18 43 1 u 3 0 1220.16 18.00 43.00 
BM2_346 0 2 1 25 111 HoHo.bmp PopTartsStrawberry.bmp 48 50 1 i 2 1 851.74 48.00 50.00 
BM2_346 0 2 1 26 114 FamousAmos_small.bmp FigNewton_small.bmp 43 22 0 i 3 0 875.63 43.00 22.00 
BM2_346 0 2 1 27 123 FigNewton_small.bmp ChipsAhoy_small.bmp 22 44 1 u 3 0 1241.43 22.00 44.00 
BM2_346 0 2 1 28 126 PeanutMMs.bmp SourSkittles.bmp 15 10 0 i 1 0 921.18 15.00 10.00 
BM2_346 0 2 1 29 130 Reeses.bmp Cheezits.bmp 14 8 1 u 1 0 669.22 14.00 8.00 
BM2_346 0 2 1 30 135 PeanutMMs.bmp Whatchamacallit.bmp 15 13 0 i 1 0 1022.98 15.00 13.00 
BM2_346 0 2 1 31 148 PopTartsCinnamon.bmp Hersheymilk_several.bmp 49 47 0 u 2 1 1090.23 49.00 47.00 
BM2_346 0 2 1 32 151 CheesyDoritos.bmp 100grand_small.bmp 41 23 0 i 4 0 633.27 41.00 23.00 
BM2_346 0 2 1 33 154 Funyuns_small.bmp PeanutMMs.bmp 9 15 1 u 1 0 641.00 9.00 15.00 
BM2_346 0 2 1 34 160 PopTartsCinnamon.bmp Streusel.bmp 49 51 0 i 2 0 719.77 49.00 51.00 
BM2_346 0 2 1 35 164 Doritosranch.bmp KitKat_small.bmp 38 16 0 i 4 0 659.84 38.00 16.00 
BM2_346 0 2 1 36 168 Ghiradelli_milk_Almonds.bmp ChipsAhoy_small.bmp 18 44 1 u 3 0 536.55 18.00 44.00 
BM2_346 0 2 1 37 171 Slimjim.bmp Whatchamacallit.bmp 12 13 0 i 1 0 784.29 12.00 13.00 
BM2_346 0 2 1 38 177 Hersheymilk_several.bmp PopTartsStrawberry.bmp 47 50 1 i 2 1 887.06 47.00 50.00 
BM2_346 0 2 1 39 181 Dots_one.bmp PopTartsCinnamon.bmp 52 49 1 u 2 0 955.72 52.00 49.00 
BM2_346 0 2 1 40 187 Funyuns_small.bmp Cheezits.bmp 9 8 1 u 1 0 634.59 9.00 8.00 
BM2_346 0 2 1 41 192 Cheetos.bmp Granolabar.bmp 39 17 0 i 3 0 948.31 39.00 17.00 
BM2_346 0 2 1 42 202 RitzBitz2.bmp Ghiradelli_milk_Almonds.bmp 40 18 0 i 3 0 1055.14 40.00 18.00 
BM2_346 0 2 1 43 212 Slimjim.bmp Reeses.bmp 12 14 0 i 1 0 658.67 12.00 14.00 
BM2_346 0 2 1 44 220 MrGoodbar.bmp CheesyDoritos.bmp 19 41 1 u 4 0 1459.45 19.00 41.00 
BM2_346 0 2 1 45 224 FrootLoops.bmp Dots_one.bmp 53 52 0 i 2 0 768.21 53.00 52.00 
BM2_346 0 2 1 46 227 SourSkittles.bmp Slimjim.bmp 10 12 1 u 1 0 743.94 10.00 12.00 
BM2_346 0 2 1 47 230 FrootLoops.bmp Streusel.bmp 53 51 0 i 2 0 782.98 53.00 51.00 
BM2_346 0 2 1 48 233 MrGoodbar.bmp Laffytaffyred_one.bmp 19 42 1 u 4 0 958.61 19.00 42.00 
BM2_346 0 2 1 49 241 Funyuns_small.bmp Slimjim.bmp 9 12 1 u 1 0 719.50 9.00 12.00 
BM2_346 0 2 1 50 244 Cheetos.bmp FigNewton_small.bmp 39 22 0 i 3 0 759.24 39.00 22.00 
BM2_346 0 2 1 51 252 Cheezits.bmp Whatchamacallit.bmp 8 13 0 i 1 0 584.03 8.00 13.00 
BM2_346 0 2 1 52 259 Granolabar.bmp ChipsAhoy_small.bmp 17 44 1 u 3 0 763.80 17.00 44.00 
BM2_346 0 2 1 53 262 Doritosranch.bmp PringlesRed.bmp 38 20 0 u 4 1 1019.44 38.00 20.00 
