subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_405 0 2 1 1 0 BabyRuth.bmp Ghiradelli_milk_Almonds.bmp 38 20 0 i 4 0 929.15 38.00 20.00 
BM2_405 0 2 1 2 10 CheesyDoritos.bmp Twix.bmp 47 50 1 u 2 0 1159.74 47.00 50.00 
BM2_405 0 2 1 3 13 Fritos.bmp RitzBitz2.bmp 39 22 0 i 3 0 1013.24 39.00 22.00 
BM2_405 0 2 1 4 16 Fritos.bmp Jollyranchergreen.bmp 39 21 0 i 3 0 970.01 39.00 21.00 
BM2_405 0 2 1 5 20 Dots_one.bmp FamousAmos_small.bmp 42 19 0 i 4 0 698.99 42.00 19.00 
BM2_405 0 2 1 6 24 Lollipopred.bmp Nutterbutter.bmp 18 44 1 u 3 0 1129.39 18.00 44.00 
BM2_405 0 2 1 7 28 Jollyranchergreen.bmp Nutterbutter.bmp 21 44 1 u 3 0 917.68 21.00 44.00 
BM2_405 0 2 1 8 32 FamousAmos_small.bmp BabyRuth.bmp 19 38 1 u 4 0 921.37 19.00 38.00 
BM2_405 0 2 1 9 38 ChipsAhoy_small.bmp Milkduds.bmp 15 13 0 i 1 0 858.43 15.00 13.00 
BM2_405 0 2 1 10 42 Reeses.bmp Butterfinger.bmp 12 10 0 i 1 0 1310.62 12.00 10.00 
BM2_405 0 2 1 11 45 RitzBitz2.bmp Milano.bmp 22 43 1 u 3 0 860.01 22.00 43.00 
BM2_405 0 2 1 12 48 HoHo.bmp RitzBitz2.bmp 40 22 0 i 3 0 1160.84 40.00 22.00 
BM2_405 0 2 1 13 52 Almondjoy.bmp Reeses.bmp 9 12 1 u 1 0 1058.98 9.00 12.00 
BM2_405 0 2 1 14 61 FlamingCheetos.bmp Hersheykisses.bmp 14 11 1 u 1 0 819.43 14.00 11.00 
BM2_405 0 2 1 15 68 Jollyranchergreen.bmp Milano.bmp 21 43 1 u 3 0 738.60 21.00 43.00 
BM2_405 0 2 1 16 73 Hersheykisses.bmp Butterfinger.bmp 11 10 0 i 1 0 742.54 11.00 10.00 
BM2_405 0 2 1 17 77 ChipsAhoy_small.bmp Almondjoy.bmp 15 9 0 u 1 1 1018.84 15.00 9.00 
BM2_405 0 2 1 18 80 Chocolate_mm.bmp Milano.bmp 17 43 1 u 3 0 898.79 17.00 43.00 
BM2_405 0 2 1 19 84 FlamingCheetos.bmp ChipsAhoy_small.bmp 14 15 1 u 1 0 1355.08 14.00 15.00 
BM2_405 0 2 1 20 93 HoHo.bmp Lollipopred.bmp 40 18 0 i 3 0 930.27 40.00 18.00 
BM2_405 0 2 1 21 98 Chocolate_mm.bmp Nutterbutter.bmp 17 44 1 u 3 0 1138.35 17.00 44.00 
BM2_405 0 2 1 22 101 Almondjoy.bmp Hersheykisses.bmp 9 11 1 u 1 0 1041.69 9.00 11.00 
BM2_405 0 2 1 23 104 Cheezits.bmp PopTartsStrawberry.bmp 51 49 1 u 2 0 1206.39 51.00 49.00 
BM2_405 0 2 1 24 108 Dots_one.bmp Funyuns_small.bmp 42 23 0 i 4 0 642.76 42.00 23.00 
BM2_405 0 2 1 25 111 Whatchamacallit.bmp Cheezits.bmp 46 51 0 i 2 0 1098.51 46.00 51.00 
BM2_405 0 2 1 26 114 Cheetos.bmp Dots_one.bmp 16 42 1 u 4 0 874.79 16.00 42.00 
BM2_405 0 2 1 27 123 PopTartsCinnamon.bmp FamousAmos_small.bmp 45 19 0 i 4 0 683.32 45.00 19.00 
BM2_405 0 2 1 28 126 Milkduds.bmp Hersheykisses.bmp 13 11 1 u 1 0 986.95 13.00 11.00 
BM2_405 0 2 1 29 130 PayDay.bmp Whatchamacallit.bmp 48 46 1 i 2 1 890.37 48.00 46.00 
BM2_405 0 2 1 30 135 RitzBitz2.bmp Nutterbutter.bmp 22 44 1 u 3 0 910.35 22.00 44.00 
BM2_405 0 2 1 31 148 Milkduds.bmp Reeses.bmp 13 12 1 u 1 0 1073.01 13.00 12.00 
BM2_405 0 2 1 32 151 Milano.bmp Lollipopred.bmp 43 18 0 i 3 0 717.78 43.00 18.00 
BM2_405 0 2 1 33 154 HoHo.bmp Jollyranchergreen.bmp 40 21 0 i 3 0 923.17 40.00 21.00 
