subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_337 0 1 1 1 0 Jollyranchergreen.bmp Cheezits.bmp 38 23 0 u 3 1 1034.60 38.00 23.00 
BM2_337 0 1 1 2 9 AnimalCrackers.bmp Chocolate_mm.bmp 14 11 0 i 1 0 554.24 14.00 11.00 
BM2_337 0 1 1 3 12 PopTartsCinnamon.bmp Riprolls.bmp 53 47 1 i 2 1 889.43 53.00 47.00 
BM2_337 0 1 1 4 17 FigNewton_small.bmp Almondjoy.bmp 20 45 1 u 3 0 1132.72 20.00 45.00 
BM2_337 0 1 1 5 26 FamousAmos_small.bmp Whatchamacallit.bmp 12 9 1 u 1 0 554.80 12.00 9.00 
BM2_337 0 1 1 6 32 Whatchamacallit.bmp KitKat_small.bmp 9 15 0 i 1 0 485.23 9.00 15.00 
BM2_337 0 1 1 7 35 Funyuns_small.bmp 100grand_small.bmp 44 22 0 i 4 0 769.99 44.00 22.00 
BM2_337 0 1 1 8 48 Sourpatch.bmp Laysclassic.bmp 48 50 0 u 2 1 796.59 48.00 50.00 
BM2_337 0 1 1 9 58 Riprolls.bmp MilkyWay.bmp 47 49 0 i 2 0 569.86 47.00 49.00 
BM2_337 0 1 1 10 63 100grand_small.bmp PayDay.bmp 22 40 1 i 4 1 837.10 22.00 40.00 
BM2_337 0 1 1 11 66 Sourpatch.bmp PopTartsCinnamon.bmp 48 53 0 u 2 1 985.91 48.00 53.00 
BM2_337 0 1 1 12 69 Slimjim.bmp Dots_one.bmp 51 46 0 i 2 0 826.22 51.00 46.00 
BM2_337 0 1 1 13 72 ChipsAhoy_small.bmp Twix.bmp 19 42 1 u 3 0 490.51 19.00 42.00 
BM2_337 0 1 1 14 82 FigNewton_small.bmp Jollyranchergreen.bmp 20 38 1 u 3 0 849.27 20.00 38.00 
BM2_337 0 1 1 15 85 Chocolate_mm.bmp Whatchamacallit.bmp 11 9 1 u 1 0 539.12 11.00 9.00 
BM2_337 0 1 1 16 95 Laysclassic.bmp Slimjim.bmp 50 51 1 u 2 0 707.92 50.00 51.00 
BM2_337 0 1 1 17 98 Sourpatch.bmp MilkyWay.bmp 48 49 0 i 2 0 848.70 48.00 49.00 
BM2_337 0 1 1 18 101 KitKat_small.bmp AnimalCrackers.bmp 15 14 1 u 1 0 610.23 15.00 14.00 
