subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_345 0 1 1 1 0 FamousAmos_small.bmp Twix.bmp 21 39 1 u 4 0 673.27 21.00 39.00 
BM2_345 0 1 1 2 10 Skittles.bmp TeddyGrahamschocolate.bmp 10 15 0 x 1 999 999000.00 10.00 15.00 
BM2_345 0 1 1 3 13 Sourpatch.bmp Oreos.bmp 14 8 0 i 1 0 684.55 14.00 8.00 
BM2_345 0 1 1 4 16 BabyRuth.bmp CheesyDoritos.bmp 50 51 1 i 2 1 932.35 50.00 51.00 
BM2_345 0 1 1 5 20 RitzBitz2.bmp MilkyWay.bmp 53 47 1 u 2 0 841.06 53.00 47.00 
BM2_345 0 1 1 6 24 Almondjoy.bmp CheesyDoritos.bmp 49 51 1 u 2 0 853.13 49.00 51.00 
BM2_345 0 1 1 7 28 Oreos.bmp Laysclassic.bmp 8 13 1 u 1 0 585.86 8.00 13.00 
BM2_345 0 1 1 8 32 Dots_one.bmp 3Musketeers.bmp 22 40 1 u 4 0 766.60 22.00 40.00 
BM2_345 0 1 1 9 38 Cheetos.bmp Cheezits.bmp 52 46 0 i 2 0 869.09 52.00 46.00 
BM2_345 0 1 1 10 42 KitKat_small.bmp Dots_one.bmp 43 22 0 i 4 0 882.11 43.00 22.00 
BM2_345 0 1 1 11 45 Riprolls.bmp MrGoodbar.bmp 23 38 1 u 3 0 985.15 23.00 38.00 
BM2_345 0 1 1 12 48 Cupcakes.bmp Ghiradelli_milk.bmp 9 12 0 u 1 1 880.89 9.00 12.00 
BM2_345 0 1 1 13 52 FrootLoops.bmp PringlesRed.bmp 41 20 0 u 3 1 780.93 41.00 20.00 
BM2_345 0 1 1 14 61 AnimalCrackers.bmp PeanutMMs.bmp 17 44 1 i 4 1 987.43 17.00 44.00 
BM2_345 0 1 1 15 68 Cheetos.bmp BabyRuth.bmp 52 50 0 i 2 0 903.23 52.00 50.00 
BM2_345 0 1 1 16 73 FamousAmos_small.bmp PeanutMMs.bmp 21 44 1 u 4 0 816.96 21.00 44.00 
BM2_345 0 1 1 17 77 Skittles.bmp Ghiradelli_milk.bmp 10 12 0 u 1 1 925.74 10.00 12.00 
BM2_345 0 1 1 18 80 FrootLoops.bmp Laffytaffyred_one.bmp 41 16 0 i 3 0 1020.74 41.00 16.00 
BM2_345 0 1 1 19 84 KitKat_small.bmp SourSkittles.bmp 43 18 0 i 4 0 737.49 43.00 18.00 
BM2_345 0 1 1 20 93 PopTartsCinnamon.bmp Cheezits.bmp 48 46 0 u 2 1 1159.98 48.00 46.00 
BM2_345 0 1 1 21 98 PringlesRed.bmp MrGoodbar.bmp 20 38 1 i 3 1 633.75 20.00 38.00 
BM2_345 0 1 1 22 101 MrGoodbar.bmp Lollipopred.bmp 38 19 0 i 3 0 808.78 38.00 19.00 
BM2_345 0 1 1 23 104 Cupcakes.bmp Fritos.bmp 9 11 0 u 1 1 640.52 9.00 11.00 
BM2_345 0 1 1 24 108 Dots_one.bmp Twix.bmp 22 39 1 u 4 0 828.55 22.00 39.00 
BM2_345 0 1 1 25 111 Lollipopred.bmp Milkduds.bmp 19 45 1 u 3 0 652.32 19.00 45.00 
BM2_345 0 1 1 26 114 SourSkittles.bmp PeanutMMs.bmp 18 44 1 u 4 0 700.04 18.00 44.00 
BM2_345 0 1 1 27 123 Keeblerfudgestripes.bmp Riprolls.bmp 42 23 0 i 3 0 745.83 42.00 23.00 
BM2_345 0 1 1 28 126 CheesyDoritos.bmp RitzBitz2.bmp 51 53 0 i 2 0 849.56 51.00 53.00 
BM2_345 0 1 1 29 130 Ghiradelli_milk.bmp Sourpatch.bmp 12 14 1 u 1 0 717.63 12.00 14.00 
BM2_345 0 1 1 30 135 Fritos.bmp Skittles.bmp 11 10 1 i 1 1 767.37 11.00 10.00 
BM2_345 0 1 1 31 148 Almondjoy.bmp Cheetos.bmp 49 52 1 i 2 1 994.61 49.00 52.00 
BM2_345 0 1 1 32 151 PopTartsCinnamon.bmp BabyRuth.bmp 48 50 0 u 2 1 1057.64 48.00 50.00 
BM2_345 0 1 1 33 154 Laysclassic.bmp Fritos.bmp 13 11 0 i 1 0 1137.38 13.00 11.00 
BM2_345 0 1 1 34 160 BabyRuth.bmp MilkyWay.bmp 50 47 1 i 2 1 1016.14 50.00 47.00 
BM2_345 0 1 1 35 164 Fritos.bmp Sourpatch.bmp 11 14 1 i 1 1 876.16 11.00 14.00 
BM2_345 0 1 1 36 168 Riprolls.bmp FrootLoops.bmp 23 41 1 u 3 0 720.94 23.00 41.00 
BM2_345 0 1 1 37 171 MrGoodbar.bmp Laffytaffyred_one.bmp 38 16 0 i 3 0 976.67 38.00 16.00 
BM2_345 0 1 1 38 177 PringlesRed.bmp Milkduds.bmp 20 45 1 u 3 0 871.44 20.00 45.00 
BM2_345 0 1 1 39 181 Laffytaffyred_one.bmp Milkduds.bmp 16 45 1 u 3 0 588.19 16.00 45.00 
BM2_345 0 1 1 40 187 Cheezits.bmp CheesyDoritos.bmp 46 51 1 i 2 1 1066.96 46.00 51.00 
