subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_338 0 2 1 1 0 Keeblerfudgestripes.bmp Dots_one.bmp 50 48 0 i 2 0 759.45 50.00 48.00 
BM2_338 0 2 1 2 9 Snickers.bmp PayDay.bmp 19 42 1 u 4 0 1119.18 19.00 42.00 
BM2_338 0 2 1 3 12 Whatchamacallit.bmp Butterfinger.bmp 21 40 1 u 3 0 1067.95 21.00 40.00 
BM2_338 0 2 1 4 17 FlamingCheetos.bmp Almondjoy.bmp 12 9 0 i 1 0 687.18 12.00 9.00 
BM2_338 0 2 1 5 26 Keeblerfudgestripes.bmp Streusel.bmp 50 52 0 i 2 0 829.52 50.00 52.00 
BM2_338 0 2 1 6 32 Hersheykisses.bmp Jollyranchergreen.bmp 45 23 0 i 4 0 1007.66 45.00 23.00 
BM2_338 0 2 1 7 35 Dots_one.bmp Cupcakes.bmp 48 49 1 u 2 0 801.05 48.00 49.00 
BM2_338 0 2 1 8 48 Almondjoy.bmp Oreos.bmp 9 8 1 i 1 1 1055.15 9.00 8.00 
BM2_338 0 2 1 9 58 Cheetos.bmp PayDay.bmp 16 42 1 u 4 0 772.29 16.00 42.00 
BM2_338 0 2 1 10 63 Riprolls.bmp TeddyGrahamschocolate.bmp 17 39 1 u 3 0 871.58 17.00 39.00 
BM2_338 0 2 1 11 66 PopTartsCinnamon.bmp Nutterbutter.bmp 13 11 1 u 1 0 952.75 13.00 11.00 
BM2_338 0 2 1 12 69 Almondjoy.bmp PopTartsStrawberry.bmp 9 15 1 u 1 0 825.03 9.00 15.00 
BM2_338 0 2 1 13 72 CheesyDoritos.bmp Goldfish.bmp 44 22 0 u 3 1 1061.93 44.00 22.00 
BM2_338 0 2 1 14 82 FlamingCheetos.bmp PopTartsCinnamon.bmp 12 13 0 u 1 1 1344.42 12.00 13.00 
BM2_338 0 2 1 15 85 Nutterbutter.bmp Skittles.bmp 11 14 0 i 1 0 1384.45 11.00 14.00 
BM2_338 0 2 1 16 95 Laysclassic.bmp ChipsAhoy_small.bmp 53 51 0 i 2 0 1206.48 53.00 51.00 
BM2_338 0 2 1 17 98 CheesyDoritos.bmp Whatchamacallit.bmp 44 21 0 i 3 0 1200.89 44.00 21.00 
BM2_338 0 2 1 18 101 Cheezits.bmp Cheetos.bmp 41 16 0 i 4 0 959.95 41.00 16.00 
BM2_338 0 2 1 19 105 Cheezits.bmp Snickers.bmp 41 19 0 i 4 0 1251.69 41.00 19.00 
BM2_338 0 2 1 20 109 PayDay.bmp Jollyranchergreen.bmp 42 23 0 i 4 0 871.99 42.00 23.00 
BM2_338 0 2 1 21 113 Hersheykisses.bmp Snickers.bmp 45 19 0 i 4 0 816.77 45.00 19.00 
BM2_338 0 2 1 22 119 PopTartsStrawberry.bmp Sourpatch.bmp 15 10 0 i 1 0 717.20 15.00 10.00 
BM2_338 0 2 1 23 123 PringlesRed.bmp Keeblerfudgestripes.bmp 47 50 1 u 2 0 873.63 47.00 50.00 
BM2_338 0 2 1 24 132 Laysclassic.bmp PringlesRed.bmp 53 47 0 i 2 0 599.92 53.00 47.00 
BM2_338 0 2 1 25 140 Doritosranch.bmp Cheetos.bmp 38 16 0 i 4 0 1079.97 38.00 16.00 
BM2_338 0 2 1 26 144 ChipsAhoy_small.bmp Slimjim.bmp 51 46 1 u 2 0 864.80 51.00 46.00 
BM2_338 0 2 1 27 147 3Musketeers.bmp Butterfinger.bmp 18 40 1 i 3 1 616.36 18.00 40.00 
BM2_338 0 2 1 28 151 PeanutMMs.bmp PayDay.bmp 20 42 1 u 4 0 1116.04 20.00 42.00 
BM2_338 0 2 1 29 154 Goldfish.bmp TeddyGrahamschocolate.bmp 22 39 1 i 3 1 873.55 22.00 39.00 
BM2_338 0 2 1 30 158 Cupcakes.bmp ChipsAhoy_small.bmp 49 51 0 i 2 0 1065.32 49.00 51.00 
BM2_338 0 2 1 31 161 TeddyGrahamschocolate.bmp Whatchamacallit.bmp 39 21 0 u 3 1 800.80 39.00 21.00 
BM2_338 0 2 1 32 167 Hersheykisses.bmp Cheetos.bmp 45 16 0 i 4 0 524.20 45.00 16.00 
BM2_338 0 2 1 33 170 Riprolls.bmp Milkduds.bmp 17 43 1 u 3 0 624.96 17.00 43.00 
BM2_338 0 2 1 34 174 Oreos.bmp Sourpatch.bmp 8 10 0 i 1 0 641.01 8.00 10.00 
BM2_338 0 2 1 35 179 Dots_one.bmp Laysclassic.bmp 48 53 1 u 2 0 735.19 48.00 53.00 
BM2_338 0 2 1 36 182 Butterfinger.bmp Riprolls.bmp 40 17 0 i 3 0 515.96 40.00 17.00 
BM2_338 0 2 1 37 185 Slimjim.bmp Dots_one.bmp 46 48 0 i 2 0 577.47 46.00 48.00 
BM2_338 0 2 1 38 188 Milkduds.bmp Whatchamacallit.bmp 43 21 0 u 3 1 702.23 43.00 21.00 
BM2_338 0 2 1 39 191 PringlesRed.bmp Slimjim.bmp 47 46 1 u 2 0 592.80 47.00 46.00 
BM2_338 0 2 1 40 195 Sourpatch.bmp Nutterbutter.bmp 10 11 1 u 1 0 662.67 10.00 11.00 
BM2_338 0 2 1 41 200 3Musketeers.bmp Milkduds.bmp 18 43 1 i 3 1 585.96 18.00 43.00 
BM2_338 0 2 1 42 204 Butterfinger.bmp Goldfish.bmp 40 22 0 i 3 0 1304.69 40.00 22.00 
BM2_338 0 2 1 43 208 Riprolls.bmp CheesyDoritos.bmp 17 44 1 u 3 0 648.88 17.00 44.00 
BM2_338 0 2 1 44 212 Hersheykisses.bmp PeanutMMs.bmp 45 20 0 i 4 0 525.02 45.00 20.00 
BM2_338 0 2 1 45 218 Laysclassic.bmp Streusel.bmp 53 52 0 i 2 0 735.22 53.00 52.00 
BM2_338 0 2 1 46 224 Almondjoy.bmp Nutterbutter.bmp 9 11 1 u 1 0 880.45 9.00 11.00 
BM2_338 0 2 1 47 229 Snickers.bmp Doritosranch.bmp 19 38 1 i 4 1 723.35 19.00 38.00 
BM2_338 0 2 1 48 236 Skittles.bmp Oreos.bmp 14 8 1 u 1 0 617.18 14.00 8.00 
BM2_338 0 2 1 49 240 3Musketeers.bmp CheesyDoritos.bmp 18 44 1 i 3 1 704.10 18.00 44.00 
BM2_338 0 2 1 50 250 Milkduds.bmp Goldfish.bmp 43 22 0 i 3 0 1086.06 43.00 22.00 
BM2_338 0 2 1 51 260 FlamingCheetos.bmp Sourpatch.bmp 12 10 0 i 1 0 787.27 12.00 10.00 
BM2_338 0 2 1 52 264 Streusel.bmp Cupcakes.bmp 52 49 1 u 2 0 1087.57 52.00 49.00 
BM2_338 0 2 1 53 271 Skittles.bmp PopTartsStrawberry.bmp 14 15 1 u 1 0 1056.09 14.00 15.00 
BM2_338 0 2 1 54 275 Jollyranchergreen.bmp Cheezits.bmp 23 41 1 u 4 0 1091.77 23.00 41.00 
BM2_338 0 2 1 55 279 PopTartsCinnamon.bmp PopTartsStrawberry.bmp 13 15 1 u 1 0 768.13 13.00 15.00 
BM2_338 0 2 1 56 283 PeanutMMs.bmp Doritosranch.bmp 20 38 1 i 4 1 633.27 20.00 38.00 
BM2_338 0 2 1 57 286 Cheezits.bmp PeanutMMs.bmp 41 20 0 i 4 0 872.52 41.00 20.00 
BM2_338 0 2 1 58 289 Jollyranchergreen.bmp Doritosranch.bmp 23 38 1 u 4 0 797.29 23.00 38.00 
BM2_338 0 2 1 59 293 TeddyGrahamschocolate.bmp 3Musketeers.bmp 39 18 0 u 3 1 681.70 39.00 18.00 
BM2_338 0 2 1 60 296 ChipsAhoy_small.bmp Keeblerfudgestripes.bmp 51 50 1 u 2 0 614.47 51.00 50.00 
BM2_338 0 2 1 61 299 Cupcakes.bmp PringlesRed.bmp 49 47 0 i 2 0 672.53 49.00 47.00 
BM2_338 0 2 1 62 306 FlamingCheetos.bmp Skittles.bmp 12 14 0 i 1 0 539.62 12.00 14.00 
