subjid runtrial onsettime Name resp_choc RT order
BM2_402 1 3.337661e-02 Streusel.bmp 0 3.858914e+00 2 
BM2_402 2 4.426364e+00 Toberlorone.bmp 1 1.193927e+00 2 
BM2_402 3 6.159796e+00 Jollyrancherred.bmp 1 1.700496e+00 2 
BM2_402 4 8.395536e+00 FrootLoops.bmp 0 1.232754e+00 2 
BM2_402 5 1.016411e+01 MilkyWay.bmp 0 1.392185e+00 2 
BM2_402 6 1.208258e+01 KitKat_small.bmp 0 9.457085e-01 2 
BM2_402 7 1.356778e+01 Sourpatch.bmp 0 7.885169e-01 2 
BM2_402 8 1.488761e+01 Whatchamacallit.bmp 0 1.428652e+00 2 
BM2_402 9 1.685471e+01 Dots_one.bmp 0 7.815857e-01 2 
BM2_402 10 1.817281e+01 SourSkittles.bmp 1 7.994547e-01 2 
BM2_402 11 1.950757e+01 Reeses.bmp 1 2.704721e+00 2 
BM2_402 12 2.274502e+01 Cupcakes.bmp 0 1.947272e+00 2 
BM2_402 13 2.523035e+01 MrGoodbar.bmp 0 1.229944e+00 2 
BM2_402 14 2.699892e+01 Riprolls.bmp 0 2.021370e+00 2 
BM2_402 15 2.955236e+01 Twinkie.bmp 0 8.119356e-01 2 
BM2_402 16 3.090313e+01 ChipsAhoy_small.bmp 0 8.131655e-01 2 
BM2_402 17 3.225464e+01 Skittles.bmp 1 1.709654e+00 2 
BM2_402 18 3.449001e+01 BabyRuth.bmp 1 2.738277e+00 2 
BM2_402 19 3.776025e+01 Lollipopred.bmp 0 8.280364e-01 2 
BM2_402 20 3.911244e+01 FigNewton_small.bmp 1 1.259850e+00 2 
BM2_402 21 4.089690e+01 Chocolate_mm.bmp 0 3.531396e+00 2 
BM2_402 22 4.495219e+01 CheesyDoritos.bmp 0 1.652104e+00 2 
BM2_402 23 4.713729e+01 Goldfish.bmp 0 7.309997e-01 2 
BM2_402 24 4.840532e+01 Oreos.bmp 0 2.390969e+00 2 
BM2_402 25 5.132206e+01 Doritosranch.bmp 1 9.862305e-01 2 
BM2_402 26 5.284344e+01 Butterfinger.bmp 0 5.672855e+00 2 
BM2_402 27 5.905019e+01 Jollyranchergreen.bmp 0 8.981003e-01 2 
BM2_402 28 6.048507e+01 Ghiradelli_milk_Almonds.bmp 0 9.432202e-01 2 
BM2_402 29 6.195293e+01 Nutterbutter.bmp 0 1.531356e+00 2 
BM2_402 30 6.402215e+01 Ghiradelli_milk.bmp 1 1.038140e+00 2 
BM2_402 31 6.559220e+01 PayDay.bmp 0 2.516097e+00 2 
BM2_402 32 6.864380e+01 SnoBall.bmp 0 7.204889e-01 2 
BM2_402 33 6.989583e+01 HoHo.bmp 0 1.340459e+00 2 
BM2_402 34 7.177742e+01 RitzBitz2.bmp 0 7.708760e-01 2 
BM2_402 35 7.308197e+01 Milkduds.bmp 1 1.034321e+00 2 
BM2_402 36 7.465028e+01 Hersheykisses.bmp 1 1.482017e+00 2 
BM2_402 37 7.666918e+01 Snickers.bmp 0 2.551108e+00 2 
BM2_402 38 7.975583e+01 3Musketeers.bmp 1 1.392462e+00 2 
BM2_402 39 8.167420e+01 Keeblerfudgestripes.bmp 0 2.218096e+00 2 
BM2_402 40 8.442748e+01 Almondjoy.bmp 1 1.784803e+00 2 
BM2_402 41 8.674665e+01 Laysclassic.bmp 0 1.465646e+00 2 
BM2_402 42 8.874886e+01 FamousAmos_small.bmp 0 1.967437e+00 2 
BM2_402 43 9.125150e+01 Fritos.bmp 0 7.568773e+00 2 
BM2_402 44 9.936024e+01 PringlesRed.bmp 0 1.324049e+00 2 
BM2_402 45 1.012091e+02 AnimalCrackers.bmp 0 1.099141e+00 2 
BM2_402 46 1.028474e+02 Cheetos.bmp 0 7.648974e-01 2 
BM2_402 47 1.041487e+02 Laffytaffyred_one.bmp 0 2.223552e+00 2 
BM2_402 48 1.068986e+02 Cheezits.bmp 0 3.793674e+00 2 
BM2_402 49 1.112237e+02 PeanutMMs.bmp 0 6.765820e-01 2 
BM2_402 50 1.124239e+02 PopTartsCinnamon.bmp 0 1.316349e+00 2 
BM2_402 51 1.142764e+02 Funyuns_small.bmp 0 4.039926e+00 2 
BM2_402 52 1.188486e+02 PopTartsStrawberry.bmp 1 1.083697e+00 2 
BM2_402 53 1.204663e+02 Granolabar.bmp 0 1.513963e+00 2 
BM2_402 54 1.225185e+02 Slimjim.bmp 1 1.021757e+00 2 
BM2_402 55 1.240671e+02 100grand_small.bmp 0 1.265225e+00 2 
BM2_402 56 1.258561e+02 Hersheymilk_several.bmp 0 1.884162e+00 2 
BM2_402 57 1.282747e+02 FlamingCheetos.bmp 0 1.169558e+00 2 
BM2_402 58 1.299766e+02 Milano.bmp 0 1.227720e+00 2 
BM2_402 59 1.317285e+02 Twix.bmp 0 7.638024e-01 2 
BM2_402 60 1.330299e+02 TeddyGrahamschocolate.bmp 1 9.024233e-01 2 
