subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight 
BM2_333 0 1 1 1 0 Funyuns_small.bmp AnimalCrackers.bmp 20 41 1 u 3 0 1256.61 20.00 41.00 
BM2_333 0 1 1 2 10 PayDay.bmp BabyRuth.bmp 9 12 0 i 1 0 716.21 9.00 12.00 
BM2_333 0 1 1 3 13 Fritos.bmp TeddyGrahamschocolate.bmp 19 42 1 u 3 0 756.22 19.00 42.00 
BM2_333 0 1 1 4 16 Dots_one.bmp FrootLoops.bmp 18 43 1 u 4 0 715.97 18.00 43.00 
BM2_333 0 1 1 5 20 PopTartsCinnamon.bmp FigNewton_small.bmp 47 53 0 u 2 1 984.71 47.00 53.00 
BM2_333 0 1 1 6 24 Granolabar.bmp FrootLoops.bmp 21 43 1 u 4 0 900.78 21.00 43.00 
BM2_333 0 1 1 7 28 Fritos.bmp Laysclassic.bmp 19 45 1 u 3 0 777.48 19.00 45.00 
BM2_333 0 1 1 8 32 Cheetos.bmp KitKat_small.bmp 13 8 0 i 1 0 798.24 13.00 8.00 
BM2_333 0 1 1 9 38 Milano.bmp Cupcakes.bmp 17 44 1 u 4 0 668.30 17.00 44.00 
BM2_333 0 1 1 10 42 Sourpatch.bmp Cupcakes.bmp 22 44 1 u 4 0 1009.78 22.00 44.00 
BM2_333 0 1 1 11 45 Slimjim.bmp Granolabar.bmp 40 21 0 i 4 0 856.70 40.00 21.00 
BM2_333 0 1 1 12 48 RitzBitz2.bmp BabyRuth.bmp 14 12 0 u 1 1 680.53 14.00 12.00 
BM2_333 0 1 1 13 52 Streusel.bmp 3Musketeers.bmp 50 51 1 i 2 1 724.55 50.00 51.00 
BM2_333 0 1 1 14 61 Jollyrancherred.bmp Nutterbutter.bmp 48 49 0 i 2 0 723.08 48.00 49.00 
BM2_333 0 1 1 15 68 Butterfinger.bmp Streusel.bmp 52 50 0 u 2 1 846.85 52.00 50.00 
BM2_333 0 1 1 16 73 Butterfinger.bmp Nutterbutter.bmp 52 49 0 i 2 0 1064.60 52.00 49.00 
BM2_333 0 1 1 17 77 ChipsAhoy_small.bmp SourSkittles.bmp 38 16 0 i 3 0 861.35 38.00 16.00 
BM2_333 0 1 1 18 80 BabyRuth.bmp Skittles.bmp 12 10 1 i 1 1 1100.38 12.00 10.00 
BM2_333 0 1 1 19 84 FlamingCheetos.bmp PayDay.bmp 15 9 1 i 1 1 1129.14 15.00 9.00 
BM2_333 0 1 1 20 93 Butterfinger.bmp FigNewton_small.bmp 52 53 0 u 2 1 1151.63 52.00 53.00 
BM2_333 0 1 1 21 98 Fritos.bmp AnimalCrackers.bmp 19 41 1 u 3 0 761.40 19.00 41.00 
BM2_333 0 1 1 22 101 Keeblerfudgestripes.bmp Sourpatch.bmp 39 22 0 i 4 0 832.45 39.00 22.00 
BM2_333 0 1 1 23 104 FlamingCheetos.bmp RitzBitz2.bmp 15 14 1 i 1 1 864.19 15.00 14.00 
BM2_333 0 1 1 24 108 Skittles.bmp KitKat_small.bmp 10 8 0 i 1 0 1036.20 10.00 8.00 
BM2_333 0 1 1 25 111 BabyRuth.bmp Cheetos.bmp 12 13 1 u 1 0 891.66 12.00 13.00 
BM2_333 0 1 1 26 114 KitKat_small.bmp PayDay.bmp 8 9 1 i 1 1 771.68 8.00 9.00 
BM2_333 0 1 1 27 123 ChipsAhoy_small.bmp Funyuns_small.bmp 38 20 0 i 3 0 849.48 38.00 20.00 
BM2_333 0 1 1 28 126 SourSkittles.bmp Laysclassic.bmp 16 45 1 u 3 0 881.21 16.00 45.00 
BM2_333 0 1 1 29 130 Nutterbutter.bmp 3Musketeers.bmp 49 51 1 u 2 0 821.28 49.00 51.00 
BM2_333 0 1 1 30 135 PopTartsCinnamon.bmp Streusel.bmp 47 50 0 u 2 1 1351.01 47.00 50.00 
BM2_333 0 1 1 31 148 FrootLoops.bmp Sourpatch.bmp 43 22 0 i 4 0 866.27 43.00 22.00 
BM2_333 0 1 1 32 151 Chocolate_mm.bmp TeddyGrahamschocolate.bmp 23 42 1 u 3 0 953.21 23.00 42.00 
BM2_333 0 1 1 33 154 HoHo.bmp Skittles.bmp 11 10 1 i 1 1 592.94 11.00 10.00 
BM2_333 0 1 1 34 160 Cupcakes.bmp Granolabar.bmp 44 21 0 i 4 0 855.79 44.00 21.00 
BM2_333 0 1 1 35 164 Whatchamacallit.bmp PopTartsCinnamon.bmp 46 47 1 u 2 0 1164.50 46.00 47.00 
BM2_333 0 1 1 36 168 Nutterbutter.bmp PopTartsCinnamon.bmp 49 47 1 u 2 0 976.58 49.00 47.00 
BM2_333 0 1 1 37 171 KitKat_small.bmp RitzBitz2.bmp 8 14 1 i 1 1 944.31 8.00 14.00 
BM2_333 0 1 1 38 177 Sourpatch.bmp Slimjim.bmp 22 40 1 u 4 0 671.10 22.00 40.00 
BM2_333 0 1 1 39 181 Dots_one.bmp Cupcakes.bmp 18 44 1 u 4 0 619.84 18.00 44.00 
BM2_333 0 1 1 40 187 Funyuns_small.bmp TeddyGrahamschocolate.bmp 20 42 1 u 3 0 530.61 20.00 42.00 
BM2_333 0 1 1 41 192 TeddyGrahamschocolate.bmp SourSkittles.bmp 42 16 0 i 3 0 627.66 42.00 16.00 
BM2_333 0 1 1 42 202 Slimjim.bmp Dots_one.bmp 40 18 0 i 4 0 599.16 40.00 18.00 
BM2_333 0 1 1 43 212 FigNewton_small.bmp Jollyrancherred.bmp 53 48 1 u 2 0 682.69 53.00 48.00 
BM2_333 0 1 1 44 220 Keeblerfudgestripes.bmp Milano.bmp 39 17 0 i 4 0 588.16 39.00 17.00 
BM2_333 0 1 1 45 224 RitzBitz2.bmp HoHo.bmp 14 11 0 u 1 1 720.22 14.00 11.00 
BM2_333 0 1 1 46 227 PayDay.bmp HoHo.bmp 9 11 0 u 1 1 807.96 9.00 11.00 
BM2_333 0 1 1 47 230 FlamingCheetos.bmp Skittles.bmp 15 10 1 i 1 1 814.99 15.00 10.00 
BM2_333 0 1 1 48 233 Jollyrancherred.bmp Streusel.bmp 48 50 0 u 2 1 918.73 48.00 50.00 
BM2_333 0 1 1 49 241 Cheetos.bmp HoHo.bmp 13 11 0 u 1 1 871.43 13.00 11.00 
BM2_333 0 1 1 50 244 ChipsAhoy_small.bmp Chocolate_mm.bmp 38 23 0 i 3 0 679.25 38.00 23.00 
BM2_333 0 1 1 51 252 FlamingCheetos.bmp Cheetos.bmp 15 13 1 i 1 1 1072.04 15.00 13.00 
BM2_333 0 1 1 52 259 Keeblerfudgestripes.bmp Granolabar.bmp 39 21 0 i 4 0 780.50 39.00 21.00 
BM2_333 0 1 1 53 262 Slimjim.bmp Milano.bmp 40 17 0 i 4 0 563.47 40.00 17.00 
BM2_333 0 1 1 54 269 SourSkittles.bmp AnimalCrackers.bmp 16 41 1 u 3 0 911.33 16.00 41.00 
BM2_333 0 1 1 55 273 Laysclassic.bmp Funyuns_small.bmp 45 20 0 i 3 0 780.09 45.00 20.00 
BM2_333 0 1 1 56 282 ChipsAhoy_small.bmp Fritos.bmp 38 19 0 i 3 0 962.55 38.00 19.00 
BM2_333 0 1 1 57 286 Dots_one.bmp Keeblerfudgestripes.bmp 18 39 1 u 4 0 926.62 18.00 39.00 
BM2_333 0 1 1 58 300 3Musketeers.bmp Whatchamacallit.bmp 51 46 0 u 2 1 982.88 51.00 46.00 
BM2_333 0 1 1 59 303 FrootLoops.bmp Milano.bmp 43 17 0 i 4 0 677.89 43.00 17.00 
BM2_333 0 1 1 60 306 Whatchamacallit.bmp Jollyrancherred.bmp 46 48 1 u 2 0 789.65 46.00 48.00 
BM2_333 0 1 1 61 309 Chocolate_mm.bmp Laysclassic.bmp 23 45 1 u 3 0 924.66 23.00 45.00 
BM2_333 0 1 1 62 312 Butterfinger.bmp Whatchamacallit.bmp 52 46 0 i 2 0 1172.14 52.00 46.00 
BM2_333 0 1 1 63 315 Chocolate_mm.bmp AnimalCrackers.bmp 23 41 1 u 3 0 836.14 23.00 41.00 
BM2_333 0 1 1 64 318 3Musketeers.bmp FigNewton_small.bmp 51 53 0 u 2 1 1011.16 51.00 53.00 
BM2_333 0 1 2 65 3.267705e+02 PopTartsCinnamon.bmp FigNewton_small.bmp 47 53 0 x 2 999 999000.00 47.00 53.00 
BM2_333 0 1 2 66 3.307705e+02 Streusel.bmp 3Musketeers.bmp 50 51 1 u 2 0 1111.74 50.00 51.00 
BM2_333 0 1 2 67 3.357705e+02 FrootLoops.bmp Dots_one.bmp 43 18 0 i 4 0 673.48 43.00 18.00 
BM2_333 0 1 2 68 3.417705e+02 AnimalCrackers.bmp Funyuns_small.bmp 41 20 0 i 3 0 536.27 41.00 20.00 
BM2_333 0 1 2 69 3.447705e+02 PayDay.bmp BabyRuth.bmp 9 12 0 u 1 1 848.01 9.00 12.00 
BM2_333 0 1 2 70 3.477705e+02 Granolabar.bmp FrootLoops.bmp 21 43 1 u 4 0 831.03 21.00 43.00 
BM2_333 0 1 2 71 3.517705e+02 Fritos.bmp TeddyGrahamschocolate.bmp 19 42 1 u 3 0 675.78 19.00 42.00 
BM2_333 0 1 2 72 3.547705e+02 KitKat_small.bmp Cheetos.bmp 8 13 1 u 1 0 634.82 8.00 13.00 
BM2_333 0 1 2 73 3.647705e+02 Milano.bmp Cupcakes.bmp 17 44 1 u 4 0 598.30 17.00 44.00 
BM2_333 0 1 2 74 3.727705e+02 Jollyrancherred.bmp Nutterbutter.bmp 48 49 0 i 2 0 767.82 48.00 49.00 
BM2_333 0 1 2 75 3.827705e+02 RitzBitz2.bmp BabyRuth.bmp 14 12 0 u 1 1 794.63 14.00 12.00 
BM2_333 0 1 2 76 3.857705e+02 Cupcakes.bmp Sourpatch.bmp 44 22 0 i 4 0 801.83 44.00 22.00 
BM2_333 0 1 2 77 3.897705e+02 Slimjim.bmp Granolabar.bmp 40 21 0 i 4 0 783.11 40.00 21.00 
BM2_333 0 1 2 78 3.947705e+02 Butterfinger.bmp Streusel.bmp 52 50 0 u 2 1 968.88 52.00 50.00 
BM2_333 0 1 2 79 3.987705e+02 BabyRuth.bmp Skittles.bmp 12 10 1 u 1 0 884.91 12.00 10.00 
BM2_333 0 1 2 80 4.037705e+02 FlamingCheetos.bmp PayDay.bmp 15 9 1 i 1 1 1414.66 15.00 9.00 
BM2_333 0 1 2 81 4.067705e+02 RitzBitz2.bmp FlamingCheetos.bmp 14 15 0 u 1 1 854.40 14.00 15.00 
BM2_333 0 1 2 82 4.107705e+02 KitKat_small.bmp Skittles.bmp 8 10 1 u 1 0 826.45 8.00 10.00 
