subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
p_147	1	2030.jpg	5	17	1	1	1	0	1	3.471733e-02	u	4.509048e+00
p_147	1	7291.jpg	17	56	2	1	1	0	1	5.618186e+00	u	1.077570e+00
p_147	1	1540.jpg	1	15	3	1	1	1	1	7.784910e+00	u	8.788372e-01
p_147	1	2550.jpg	9	49	4	1	1	0	1	9.734962e+00	u	7.367523e-01
p_147	1	7390.jpg	18	46	5	1	1	0	1	1.155170e+01	u	1.584047e+00
p_147	1	8500.jpg	27	55	6	1	1	0	1	1.421845e+01	u	1.381285e+00
p_147	1	1721.jpg	4	16	7	1	1	0	1	1.668514e+01	u	2.778596e+00
p_147	1	8502.jpg	28	44	8	1	1	1	1	2.053527e+01	u	1.256402e+00
p_147	1	8499.jpg	26	47	9	1	1	1	1	2.286863e+01	u	1.075082e+00
p_147	1	7430.jpg	19	51	10	1	1	0	0	2.501871e+01	i	1.724977e+00
p_147	1	4640.jpg	12	53	11	1	1	1	1	2.781876e+01	u	1.324893e+00
p_147	1	7470.jpg	20	11	12	1	1	0	0	3.021882e+01	i	1.500833e+00
p_147	1	7260.jpg	16	43	13	1	1	0	0	3.280225e+01	i	2.029425e+00
p_147	1	1720.jpg	3	7	14	1	1	1	1	3.590233e+01	u	7.933306e-01
p_147	1	2398.jpg	8	9	15	1	1	0	1	3.776904e+01	u	9.185737e-01
p_147	1	8170.jpg	22	12	16	1	1	1	1	3.976909e+01	u	1.366553e+00
p_147	1	8461.jpg	24	5	17	1	1	0	0	4.221912e+01	i	1.756521e+00
p_147	1	4641.jpg	13	54	18	1	1	0	1	4.505256e+01	u	1.307027e+00
p_147	1	2345.jpg	7	18	19	1	1	1	0	4.743591e+01	i	1.803681e+00
p_147	1	4600.jpg	44	0	20	0	1	0	0	5.031936e+01	i	1.216257e+00
p_147	1	2655.jpg	10	13	21	1	1	1	1	5.261941e+01	u	3.500200e+00
p_147	1	8340.jpg	23	45	22	1	1	1	1	5.720286e+01	u	2.404679e+00
p_147	1	1590.jpg	2	52	23	1	1	1	1	6.068629e+01	u	1.081293e+00
p_147	1	5199.jpg	14	10	24	1	1	1	0	6.285301e+01	i	1.482525e+00
p_147	1	8158.jpg	21	8	25	1	1	0	0	6.541975e+01	i	2.083770e+00
p_147	1	8470.jpg	25	50	26	1	1	1	1	6.858649e+01	u	1.285025e+00
p_147	1	5829.jpg	15	6	27	1	1	0	1	7.095318e+01	u	1.790342e+00
p_147	1	2209.jpg	6	48	28	1	1	0	1	7.381995e+01	u	1.947580e+00
p_147	1	4612.jpg	11	14	29	1	1	0	1	7.685336e+01	u	1.306164e+00
