4628.jpg	12	3	8.507122e-01	22	
5480.jpg	12	4	8.386679e-01	27	
2347.jpg	12	5	8.278806e-01	11	
7390.jpg	12	6	8.220278e-01	35	
8420.jpg	12	7	8.074781e-01	52	
8340.jpg	11	8	7.923380e-01	49	
2345.jpg	11	9	7.847514e-01	10	
7430.jpg	12	10	7.740816e-01	36	
7508.jpg	11	11	7.688957e-01	41	
5199.jpg	12	12	7.651804e-01	25	
5829.jpg	12	13	7.644531e-01	30	
5260.jpg	11	14	7.637768e-01	26	
2398.jpg	12	15	7.608715e-01	14	
5814.jpg	11	16	7.186654e-01	29	
5982.jpg	11	17	6.993841e-01	31	
7291.jpg	12	18	6.789915e-01	34	
5626.jpg	12	19	6.554160e-01	28	
7200.jpg	12	20	6.322796e-01	32	
4614.jpg	12	21	5.848081e-01	20	
8208.jpg	12	22	5.790270e-01	47	
8467.jpg	24	39	3.994542e-01	54	
8130.jpg	24	40	3.841021e-01	44	
8280.jpg	24	41	3.641936e-01	48	
7482.jpg	24	42	3.568720e-01	39	
8499.jpg	22	43	3.547978e-01	56	
7499.jpg	24	44	3.249523e-01	40	
7470.jpg	24	45	3.100896e-01	37	
8510.jpg	22	46	3.071531e-01	59	
8470.jpg	24	47	2.959359e-01	55	
8500.jpg	22	48	2.823169e-01	57	
2155.jpg	22	49	2.602986e-01	8	
8090.jpg	24	50	2.464664e-01	43	
4612.jpg	22	51	2.369850e-01	19	
8502.jpg	24	52	1.768777e-01	58	
4641.jpg	24	53	1.729382e-01	24	
8461.jpg	22	54	1.698991e-01	53	
4619.jpg	24	55	1.660097e-01	21	
2030.jpg	24	56	1.579006e-01	6	
4610.jpg	24	57	1.393908e-01	18	
2362.jpg	24	58	1.063954e-01	13	

