subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks2_149	1	4	ChocolateParaMarir2.bmp	11	1	1	2	1.168695e+00	2	1.916234e+00	0	4	3.638055e+00	4	1.622868e+00	
bmem_snacks2_149	1	9	DoritosSourSpicy.bmp	9	2	1	1	6.825025e+00	1	1.403891e+00	0	2	8.760569e+00	2	1.500347e+00	
bmem_snacks2_149	1	25	TapuchipsCrunch.bmp	15	3	1	2	1.181393e+01	2	1.446993e+00	1	4	1.379945e+01	4	6.294847e-01	
bmem_snacks2_149	1	26	Tictac.bmp	45	4	1	1	1.598531e+01	1	1.091607e+00	1	4	1.762050e+01	4	2.056437e+00	
bmem_snacks2_149	1	5	ClickXLbrown4.bmp	14	5	1	1	2.124113e+01	1	9.878174e-01	0	5	2.275952e+01	5	1.941394e+00	
bmem_snacks2_149	1	43	Hispusim.bmp	0	6	0	1	2.626340e+01	1	2.197533e+00	0	4	2.899980e+01	4	1.917134e+00	
bmem_snacks2_149	1	30	Argaliyot.bmp	0	7	0	5	3.247039e+01	5	1.990543e+00	0	5	3.500656e+01	5	3.823598e-01	
bmem_snacks2_149	1	50	MnM2.bmp	0	8	0	5	3.694206e+01	5	1.414883e+00	0	5	3.889435e+01	5	7.825856e-01	
bmem_snacks2_149	1	56	bagaleShminiot.bmp	0	9	0	5	4.123020e+01	5	1.798748e+00	0	5	4.356630e+01	5	3.186343e-01	
bmem_snacks2_149	1	16	KifkefMaklot2.bmp	44	10	1	1	4.543490e+01	1	1.154026e+00	1	2	4.712028e+01	2	8.366448e-01	
bmem_snacks2_149	1	23	Snickers.bmp	48	11	1	1	4.950616e+01	1	1.322766e+00	0	5	5.137494e+01	5	1.013980e+00	
bmem_snacks2_149	1	33	CheetosSpicey.bmp	0	12	0	5	5.394444e+01	5	1.260494e+00	0	5	5.574647e+01	5	3.624585e-01	
bmem_snacks2_149	1	7	CrunchBisquitBrown3.bmp	7	13	1	999	5.766536e+01	999	999	1	4	6.120269e+01	4	7.382302e-01	
bmem_snacks2_149	1	3	Cheetos.bmp	55	14	1	5	6.350524e+01	5	1.475678e+00	0	5	6.552410e+01	5	4.808407e-01	
bmem_snacks2_149	1	14	Hit.bmp	5	15	1	1	6.755981e+01	1	1.613117e+00	0	2	6.971216e+01	2	1.060768e+00	
bmem_snacks2_149	1	29	Abadi2.bmp	0	16	0	4	7.233178e+01	4	2.657154e+00	0	4	7.553544e+01	4	9.334905e-01	
