subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
bmem_snacks2_148	 0	 2	 04	 1	 1	 2.018868e+00	 Cheetos.bmp	 KinderJoy.bmp	 15	 11	 0	 u	 1	 0	 985.70	 5.93	 5.96	 
bmem_snacks2_148	 0	 2	 04	 1	 2	 7.007689e+00	 WerthersOriginal.bmp	 HappyHippo.bmp	 49	 47	 1	 i	 2	 0	 940.89	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 04	 1	 3	 1.701892e+01	 Mars.bmp	 BabyDoll.bmp	 45	 51	 0	 u	 2	 0	 953.65	 0.60	 0.58	 
bmem_snacks2_148	 0	 2	 04	 1	 4	 2.100684e+01	 Tortit.bmp	 Keifli.bmp	 46	 44	 1	 i	 2	 0	 1117.75	 0.58	 0.60	 
bmem_snacks2_148	 0	 2	 04	 1	 5	 2.601231e+01	 ChocolateParaMarir2.bmp	 KinderBuenoBrown3.bmp	 8	 18	 1	 u	 1	 1	 744.27	 8.02	 5.91	 
bmem_snacks2_148	 0	 2	 04	 1	 6	 3.201908e+01	 ChocolateParaCookies5.bmp	 Snickers.bmp	 53	 48	 0	 i	 2	 1	 1249.50	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 04	 1	 7	 3.700806e+01	 SkittlesFruits2.bmp	 Snickers.bmp	 52	 48	 0	 i	 2	 1	 844.54	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 04	 1	 8	 4.001135e+01	 Keifli.bmp	 SkittlesSour4.bmp	 44	 43	 0	 u	 2	 0	 1089.23	 0.60	 0.60	 
bmem_snacks2_148	 0	 2	 04	 1	 9	 4.301468e+01	 Cheetos.bmp	 ClickXLwhite4.bmp	 15	 14	 0	 u	 1	 0	 1381.88	 5.93	 5.93	 
bmem_snacks2_148	 0	 2	 04	 1	 10	 4.601811e+01	 ClickXLwhite4.bmp	 DoritosGrill.bmp	 14	 12	 1	 i	 1	 0	 1418.51	 5.93	 5.96	 
bmem_snacks2_148	 0	 2	 04	 1	 11	 4.900449e+01	 ClickXLbrown4.bmp	 KinderJoy.bmp	 7	 11	 0	 u	 1	 0	 776.07	 8.02	 5.96	 
bmem_snacks2_148	 0	 2	 04	 1	 12	 5.601265e+01	 PesekZman.bmp	 KashitSour.bmp	 5	 55	 1	 u	 3	 1	 1103.92	 8.07	 0.56	 
bmem_snacks2_148	 0	 2	 04	 1	 13	 5.901596e+01	 SkittlesFruits2.bmp	 Tortit.bmp	 52	 46	 0	 i	 2	 1	 1100.61	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 04	 1	 14	 6.201935e+01	 KifkefMaklot2.bmp	 ClickXLbrown4.bmp	 16	 7	 1	 i	 1	 0	 953.23	 5.93	 8.02	 
bmem_snacks2_148	 0	 2	 04	 1	 15	 6.700829e+01	 ClickBlackWhite3.bmp	 DoritosGrill.bmp	 9	 12	 1	 u	 1	 1	 884.29	 8.00	 5.96	 
bmem_snacks2_148	 0	 2	 04	 1	 16	 7.301497e+01	 ChocolateParaCookies5.bmp	 Tapuchips.bmp	 53	 54	 0	 u	 2	 0	 1365.60	 0.58	 0.56	 
bmem_snacks2_148	 0	 2	 04	 1	 17	 7.802056e+01	 HappyHippo.bmp	 Tapuchips.bmp	 47	 54	 0	 i	 2	 1	 944.02	 0.58	 0.56	 
