subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks2_107	1	36	ChocolateWhite.bmp	0	1	0	1	1.214767e+00	1	2.039112e+00	0	5	3.784395e+00	5	1.269484e+00	
bmem_snacks2_107	1	2	BagaleShtuhim.bmp	12	2	1	1	6.604220e+00	1	1.329661e+00	1	1	8.472935e+00	1	5.729862e-01	
bmem_snacks2_107	1	24	Tapuchips.bmp	47	3	1	1	1.059197e+01	1	1.109912e+00	1	1	1.224379e+01	1	9.940833e-01	
bmem_snacks2_107	1	50	MnM2.bmp	0	4	0	5	1.479668e+01	5	2.833192e+00	0	5	1.816711e+01	5	4.227704e-01	
bmem_snacks2_107	1	5	ChocolateParaSucariotKoftzot2.bmp	46	5	1	1	2.013600e+01	1	1.133885e+00	0	5	2.180455e+01	5	8.893321e-01	
bmem_snacks2_107	1	9	Egozi.bmp	16	6	1	1	2.424061e+01	1	1.301269e+00	0	5	2.607597e+01	5	6.659152e-01	
bmem_snacks2_107	1	48	MikeAndIke.bmp	0	7	0	5	2.829518e+01	5	1.910695e+00	0	5	3.074796e+01	5	4.019179e-01	
bmem_snacks2_107	1	18	Mekupelet.bmp	45	8	1	1	3.270017e+01	1	8.097092e-01	1	1	3.405165e+01	1	5.302335e-01	
bmem_snacks2_107	1	33	CheetosSpicey.bmp	0	9	0	5	3.613733e+01	5	1.148551e+00	0	5	3.782250e+01	5	1.183396e+00	
bmem_snacks2_107	1	28	WerthersOriginal.bmp	52	10	1	1	4.055889e+01	1	8.709897e-01	1	1	4.196054e+01	1	4.533389e-01	
bmem_snacks2_107	1	54	TapuchipsCrunch2.bmp	0	11	0	1	4.396285e+01	1	1.131035e+00	0	1	4.563123e+01	1	9.586517e-01	
bmem_snacks2_107	1	3	Bamba.bmp	49	12	1	5	4.815084e+01	5	1.183047e+00	0	5	4.986940e+01	5	8.644831e-01	
bmem_snacks2_107	1	52	PitaCrunch.bmp	0	13	0	5	5.228878e+01	5	9.731038e-01	0	5	5.380717e+01	5	3.507028e-01	
