subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks2_123	1	40	Crunch4.bmp	0	1	0	2	1.161452e+00	2	1.931690e+00	0	3	3.630870e+00	3	1.254270e+00	
bmem_snacks2_123	1	38	CookiesSmile.bmp	0	2	0	5	6.434039e+00	5	2.195104e+00	0	5	9.170456e+00	5	9.226821e-01	
bmem_snacks2_123	1	36	ChocolateWhite.bmp	0	3	0	3	1.163986e+01	3	2.261291e+00	0	3	1.444310e+01	3	2.900250e-01	
bmem_snacks2_123	1	56	bagaleShminiot.bmp	0	4	0	4	1.629514e+01	4	1.870004e+00	0	4	1.869788e+01	4	3.232547e-01	
bmem_snacks2_123	1	9	ChocolateParaSucariotKoftzot2.bmp	6	5	1	1	2.058328e+01	1	1.957864e+00	0	4	2.308603e+01	4	1.471100e+00	
bmem_snacks2_123	1	45	KifkefMaklotChocolate.bmp	0	6	0	3	2.610608e+01	3	1.891064e+00	0	3	2.854220e+01	3	1.182940e+00	
bmem_snacks2_123	1	33	CheetosSpicey.bmp	0	7	0	5	3.127859e+01	5	1.646554e+00	0	5	3.346435e+01	5	1.052778e+00	
bmem_snacks2_123	1	6	Bounty.bmp	44	8	1	1	3.606725e+01	1	2.017896e+00	1	1	3.862019e+01	1	8.729454e-01	
bmem_snacks2_123	1	50	MnM2.bmp	0	9	0	2	4.103948e+01	2	2.861665e+00	0	3	4.444328e+01	3	2.738640e-01	
bmem_snacks2_123	1	39	Corny.bmp	0	10	0	5	4.627870e+01	5	1.382442e+00	0	5	4.819766e+01	5	3.354880e-01	
bmem_snacks2_123	1	16	GumiWine2.bmp	52	11	1	1	5.008308e+01	1	1.690060e+00	1	1	5.230217e+01	1	4.069865e-01	
bmem_snacks2_123	1	1	Apropo.bmp	47	12	1	2	5.427113e+01	2	2.366007e+00	1	4	5.717421e+01	4	8.549222e-01	
bmem_snacks2_123	1	29	Abadi2.bmp	0	13	0	4	5.957701e+01	4	2.844129e+00	0	4	6.296410e+01	4	4.650359e-01	
bmem_snacks2_123	1	22	KinderBuenoWhite2.bmp	11	14	1	999	6.498298e+01	999	999	0	4	6.852040e+01	4	1.404734e+00	
bmem_snacks2_123	1	4	BisliOnion.bmp	46	15	1	2	7.147375e+01	2	1.243385e+00	0	4	7.325905e+01	4	6.981023e-01	
bmem_snacks2_123	1	47	Lotus.bmp	0	16	0	5	7.551147e+01	5	1.453661e+00	0	5	7.749707e+01	5	3.480770e-01	
bmem_snacks2_123	1	55	Toblerone.bmp	0	17	0	5	7.939918e+01	5	8.779534e-01	0	5	8.081758e+01	5	2.675535e-01	
bmem_snacks2_123	1	12	ClickBlackWhite3.bmp	17	18	1	2	8.263613e+01	2	1.393013e+00	0	4	8.457167e+01	4	6.174636e-01	
bmem_snacks2_123	1	34	ChocolateChipsCookies.bmp	0	19	0	5	8.674075e+01	5	8.084087e-01	0	5	8.809226e+01	5	3.688838e-01	
bmem_snacks2_123	1	42	DoritusMexicanNacho.bmp	0	20	0	5	9.001105e+01	5	1.338091e+00	0	5	9.187997e+01	5	2.851750e-01	
bmem_snacks2_123	1	17	HispusimShatiah.bmp	45	21	1	1	9.371524e+01	1	1.073888e+00	1	1	9.533373e+01	1	2.633993e-01	
bmem_snacks2_123	1	54	TapuchipsCrunch2.bmp	0	22	0	4	9.715247e+01	4	1.668679e+00	0	4	9.935497e+01	4	5.461711e-01	
bmem_snacks2_123	1	30	Argaliyot.bmp	0	23	0	4	1.014573e+02	4	1.547887e+00	0	4	1.035430e+02	4	2.941582e-01	
bmem_snacks2_123	1	52	PitaCrunch.bmp	0	24	0	5	1.053950e+02	5	1.202102e+00	0	5	1.071303e+02	5	2.588537e-01	
bmem_snacks2_123	1	21	KinderBuenoBrown3.bmp	5	25	1	5	1.089490e+02	5	1.776163e+00	0	5	1.112683e+02	5	2.168440e-01	
bmem_snacks2_123	1	41	DoritosMenupahBbq.bmp	0	26	0	4	1.130369e+02	4	1.784256e+00	0	4	1.153562e+02	4	2.729179e-01	
bmem_snacks2_123	1	18	Hit.bmp	8	27	1	2	1.171915e+02	2	1.397600e+00	0	3	1.191271e+02	3	6.460472e-01	
bmem_snacks2_123	1	43	Hispusim.bmp	0	28	0	2	1.213295e+02	2	1.339635e+00	0	5	1.231983e+02	5	4.867832e-01	
bmem_snacks2_123	1	53	Pringles.bmp	0	29	0	4	1.252339e+02	4	1.963250e+00	0	4	1.277369e+02	4	4.842535e-01	
bmem_snacks2_123	1	5	BisliPizza3.bmp	51	30	1	2	1.297724e+02	2	1.384693e+00	0	3	1.316912e+02	3	9.859279e-01	
bmem_snacks2_123	1	13	ClickXLwhite4.bmp	10	31	1	2	1.342274e+02	2	1.649759e+00	1	4	1.364132e+02	4	6.959732e-01	
bmem_snacks2_123	1	35	ChocolateParaNuts2.bmp	0	32	0	2	1.386657e+02	2	1.539402e+00	0	4	1.407514e+02	4	5.017869e-01	
bmem_snacks2_123	1	3	BambaSweet.bmp	50	33	1	2	1.428037e+02	2	1.953496e+00	1	2	1.452898e+02	2	4.113932e-01	
bmem_snacks2_123	1	23	KinderJoy.bmp	15	34	1	2	1.472586e+02	2	1.874529e+00	1	3	1.496780e+02	3	7.111357e-01	
bmem_snacks2_123	1	7	Cheetos.bmp	56	35	1	2	1.519473e+02	2	1.745860e+00	0	3	1.542331e+02	3	2.600075e-01	
bmem_snacks2_123	1	14	DoritosNatural.bmp	43	36	1	2	1.560519e+02	2	2.129274e+00	0	4	1.587215e+02	4	4.836415e-01	
bmem_snacks2_123	1	10	ClickBalls5.bmp	18	37	1	2	1.607572e+02	2	1.399960e+00	1	3	1.626927e+02	3	2.724660e-01	
bmem_snacks2_123	1	32	BisliFalafel.bmp	0	38	0	2	1.645281e+02	2	1.844998e+00	0	5	1.669140e+02	5	1.931152e+00	
bmem_snacks2_123	1	27	SkittlesFruits2.bmp	53	39	1	1	1.704012e+02	1	2.307889e+00	1	4	1.732545e+02	4	5.826095e-01	
bmem_snacks2_123	1	28	WerthersOriginal.bmp	54	40	1	1	1.753902e+02	1	2.094974e+00	0	2	1.780265e+02	2	1.754618e+00	
bmem_snacks2_123	1	44	Kifkef.bmp	0	41	0	2	1.813469e+02	2	1.610229e+00	0	4	1.834993e+02	4	1.001819e+00	
bmem_snacks2_123	1	20	KifkefMaklot2.bmp	9	42	1	2	1.860522e+02	2	1.856926e+00	0	4	1.884549e+02	4	2.382332e-01	
bmem_snacks2_123	1	8	ChocolateParaMarir2.bmp	7	43	1	5	1.902569e+02	5	1.308219e+00	1	5	1.921090e+02	5	6.721436e-01	
bmem_snacks2_123	1	15	DoritosSourSpicy.bmp	55	44	1	2	1.943449e+02	2	2.012269e+00	0	3	1.968977e+02	3	5.874315e-01	
bmem_snacks2_123	1	19	KashitSour.bmp	49	45	1	1	1.990500e+02	1	1.515115e+00	0	5	2.011024e+02	5	1.022722e+00	
bmem_snacks2_123	1	11	ClickBisquit2.bmp	14	46	1	3	2.036887e+02	3	2.284496e+00	0	3	2.065086e+02	3	2.405682e-01	
bmem_snacks2_123	1	31	BisliBbq.bmp	0	47	0	4	2.083105e+02	4	1.486610e+00	0	4	2.103294e+02	4	2.997733e-01	
bmem_snacks2_123	1	26	Popco.bmp	48	48	1	2	2.121815e+02	2	1.663598e+00	0	4	2.143840e+02	4	9.571523e-01	
bmem_snacks2_123	1	51	Oreo.bmp	0	49	0	1	2.169035e+02	1	1.821666e+00	0	2	2.192728e+02	2	1.124358e+00	
bmem_snacks2_123	1	25	PesekZman.bmp	12	50	1	2	2.219591e+02	2	1.846057e+00	1	3	2.243452e+02	3	2.759585e-01	
bmem_snacks2_123	1	2	BagaleShtuhim.bmp	16	51	1	2	2.261805e+02	2	1.936590e+00	0	3	2.286500e+02	3	3.551678e-01	
bmem_snacks2_123	1	48	MikeAndIke.bmp	0	52	0	5	2.305687e+02	5	1.452402e+00	0	5	2.325544e+02	5	2.907338e-01	
bmem_snacks2_123	1	24	Kitkat.bmp	13	53	1	4	2.344064e+02	4	1.630759e+00	1	4	2.365755e+02	4	3.736750e-01	
bmem_snacks2_123	1	37	ClickCornflakes.bmp	0	54	0	5	2.385110e+02	5	2.358195e+00	0	5	2.414142e+02	5	3.029224e-01	
bmem_snacks2_123	1	49	MilkeyWay.bmp	0	55	0	5	2.432663e+02	5	8.188438e-01	0	5	2.446178e+02	5	2.832964e-01	
bmem_snacks2_123	1	46	KinderFingers.bmp	0	56	0	5	2.464532e+02	5	1.159928e+00	0	5	2.481551e+02	5	2.580234e-01	
