subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
bmem_snacks2_148	 0	 2	 02	 1	 1	 2.018805e+00	 Mars.bmp	 Snickers.bmp	 45	 48	 0	 u	 2	 0	 1018.14	 0.60	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 2	 8.025592e+00	 Mentos.bmp	 GumiWine2.bmp	 40	 39	 1	 u	 5	 1	 827.35	 0.62	 0.62	 
bmem_snacks2_148	 0	 2	 02	 1	 3	 1.101215e+01	 Keifli.bmp	 BabyDoll.bmp	 44	 51	 0	 u	 2	 0	 920.78	 0.60	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 4	 1.802017e+01	 Snickers.bmp	 ChocolateParaCookies5.bmp	 48	 53	 1	 i	 2	 0	 896.77	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 5	 2.102347e+01	 CrunchShokoVanil.bmp	 Popco.bmp	 22	 21	 0	 i	 4	 1	 789.46	 4.89	 4.89	 
bmem_snacks2_148	 0	 2	 02	 1	 6	 2.601236e+01	 Cheetos.bmp	 ChocolateParaMarir2.bmp	 15	 8	 0	 i	 1	 1	 952.59	 5.93	 8.02	 
bmem_snacks2_148	 0	 2	 02	 1	 7	 3.101804e+01	 ChocolateParaMarir2.bmp	 BisliGrill.bmp	 8	 10	 1	 i	 1	 0	 922.89	 8.02	 6.98	 
bmem_snacks2_148	 0	 2	 02	 1	 8	 3.402135e+01	 Apropo.bmp	 ClickXLbrown4.bmp	 17	 7	 1	 i	 1	 0	 919.59	 5.91	 8.02	 
bmem_snacks2_148	 0	 2	 02	 1	 9	 3.802595e+01	 KinderBuenoBrown3.bmp	 Apropo.bmp	 18	 17	 0	 i	 1	 1	 971.00	 5.91	 5.91	 
bmem_snacks2_148	 0	 2	 02	 1	 10	 4.101232e+01	 DoritosGrill.bmp	 ClickBlackWhite3.bmp	 12	 9	 0	 i	 1	 1	 1008.63	 5.96	 8.00	 
bmem_snacks2_148	 0	 2	 02	 1	 11	 4.501704e+01	 Mekupelet.bmp	 KashitSour.bmp	 6	 55	 1	 u	 3	 1	 755.90	 8.04	 0.56	 
bmem_snacks2_148	 0	 2	 02	 1	 12	 5.002260e+01	 Snickers.bmp	 Bounty.bmp	 48	 50	 1	 u	 2	 1	 1134.35	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 13	 5.302597e+01	 Tortit.bmp	 ChocolateParaCookies5.bmp	 46	 53	 1	 u	 2	 1	 1386.97	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 14	 5.601242e+01	 Cheetos.bmp	 ClickXLwhite4.bmp	 15	 14	 0	 i	 1	 1	 1016.53	 5.93	 5.93	 
bmem_snacks2_148	 0	 2	 02	 1	 15	 6.101827e+01	 ChocolateParaMilk3.bmp	 Apropo.bmp	 13	 17	 0	 i	 1	 1	 826.66	 5.96	 5.91	 
bmem_snacks2_148	 0	 2	 02	 1	 16	 6.902736e+01	 Tortit.bmp	 HappyHippo.bmp	 46	 47	 1	 i	 2	 0	 1057.59	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 17	 7.401615e+01	 SkittlesFruits2.bmp	 WerthersOriginal.bmp	 52	 49	 0	 x	 2	 999	 999000.00	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 18	 8.202520e+01	 ClickBlackWhite3.bmp	 BisliGrill.bmp	 9	 10	 1	 i	 1	 0	 779.74	 8.00	 6.98	 
bmem_snacks2_148	 0	 2	 02	 1	 19	 8.601306e+01	 Cheetos.bmp	 ClickBlackWhite3.bmp	 15	 9	 0	 i	 1	 1	 1007.88	 5.93	 8.00	 
bmem_snacks2_148	 0	 2	 02	 1	 20	 8.901632e+01	 Snickers.bmp	 SkittlesFruits2.bmp	 48	 52	 1	 u	 2	 1	 1212.62	 0.58	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 21	 9.201968e+01	 KinderBuenoBrown3.bmp	 ChocolateParaMarir2.bmp	 18	 8	 0	 i	 1	 1	 809.26	 5.91	 8.02	 
bmem_snacks2_148	 0	 2	 02	 1	 22	 9.502304e+01	 ClickXLwhite4.bmp	 BisliGrill.bmp	 14	 10	 1	 i	 1	 0	 845.90	 5.93	 6.98	 
bmem_snacks2_148	 0	 2	 02	 1	 23	 9.902753e+01	 KifkefMaklot2.bmp	 ChocolateParaMilk3.bmp	 16	 13	 1	 u	 1	 1	 1081.42	 5.93	 5.96	 
bmem_snacks2_148	 0	 2	 02	 1	 24	 1.030153e+02	 HappyHippo.bmp	 SkittlesSour4.bmp	 47	 43	 0	 u	 2	 0	 893.60	 0.58	 0.60	 
bmem_snacks2_148	 0	 2	 02	 1	 25	 1.090221e+02	 Keifli.bmp	 Tortit.bmp	 44	 46	 0	 i	 2	 1	 1262.83	 0.60	 0.58	 
bmem_snacks2_148	 0	 2	 02	 1	 26	 1.190166e+02	 Bounty.bmp	 WerthersOriginal.bmp	 50	 49	 0	 i	 2	 1	 1060.31	 0.58	 0.58	 
