subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks2_136	2	1	Apropo.bmp	5	1	1	4	1.208292e+00	4	2.220993e+00	0	5	3.978071e+00	5	1.211212e+00	
bmem_snacks2_136	2	33	CheetosSpicey.bmp	0	2	0	4	6.747845e+00	4	2.689439e+00	0	5	9.968267e+00	5	6.609991e-01	
bmem_snacks2_136	2	27	Twist.bmp	44	3	1	1	1.220401e+01	1	1.497333e+00	0	1	1.423957e+01	1	6.057009e-01	
bmem_snacks2_136	2	51	Oreo.bmp	0	4	0	4	1.640866e+01	4	2.228620e+00	0	5	1.917845e+01	5	2.588190e-01	
bmem_snacks2_136	2	16	HispusimShatiah.bmp	14	5	1	1	2.099716e+01	1	1.040121e+00	1	1	2.258230e+01	1	3.349994e-01	
bmem_snacks2_136	2	26	Tictac.bmp	9	6	1	1	2.446778e+01	1	1.145508e+00	1	4	2.615302e+01	4	1.460266e+00	
bmem_snacks2_136	2	32	BisliFalafel.bmp	0	7	0	3	2.917301e+01	3	1.968291e+00	0	5	3.167590e+01	5	8.333792e-01	
bmem_snacks2_136	2	40	Crunch4.bmp	0	8	0	4	3.406179e+01	4	2.279478e+00	0	5	3.688169e+01	5	1.219592e+00	
bmem_snacks2_136	2	2	BagaleShtuhim.bmp	8	9	1	1	3.965145e+01	1	2.073822e+00	1	5	4.227103e+01	5	4.142376e-01	
bmem_snacks2_136	2	45	KifkefMaklotChocolate.bmp	0	10	0	1	4.424002e+01	1	1.357265e+00	0	4	4.614208e+01	4	6.152054e-01	
bmem_snacks2_136	2	30	Argaliyot.bmp	0	11	0	5	4.831114e+01	5	1.934146e+00	0	5	5.078063e+01	5	1.046541e-01	
bmem_snacks2_136	2	39	Corny.bmp	0	12	0	5	5.244921e+01	5	1.420079e+00	0	5	5.440132e+01	5	1.719669e-01	
bmem_snacks2_136	2	14	Dubonim.bmp	17	13	1	1	5.613660e+01	1	1.684695e+00	1	2	5.835577e+01	2	8.951853e-02	
bmem_snacks2_136	2	55	Toblerone.bmp	0	14	0	3	6.000766e+01	3	1.981624e+00	0	5	6.252706e+01	5	2.862242e-01	
bmem_snacks2_136	2	17	Hit.bmp	53	15	1	1	6.436252e+01	1	1.218770e+00	0	3	6.611448e+01	3	1.050810e+00	
bmem_snacks2_136	2	46	KinderFingers.bmp	0	16	0	2	6.871739e+01	2	1.359908e+00	0	4	7.061950e+01	4	1.193782e+00	
bmem_snacks2_136	2	47	Lotus.bmp	0	17	0	3	7.337259e+01	3	1.968682e+00	0	5	7.587537e+01	5	1.457900e+00	
bmem_snacks2_136	2	42	DoritusMexicanNacho.bmp	0	18	0	2	7.889550e+01	2	1.373780e+00	0	2	8.081423e+01	2	1.671057e+00	
bmem_snacks2_136	2	53	Pringles.bmp	0	19	0	4	8.403456e+01	4	1.954723e+00	0	4	8.652072e+01	4	4.605606e-01	
bmem_snacks2_136	2	19	Mars.bmp	55	20	1	2	8.853962e+01	2	1.177658e+00	0	4	9.025826e+01	4	8.030152e-01	
bmem_snacks2_136	2	13	DoritosNatural.bmp	52	21	1	2	9.261086e+01	2	2.138410e+00	0	5	9.528052e+01	5	1.060762e+00	
bmem_snacks2_136	2	10	ClickXLbrown4.bmp	48	22	1	1	9.790015e+01	1	1.249132e+00	1	1	9.968541e+01	1	7.198683e-01	
bmem_snacks2_136	2	8	ChocolateParaMarir2.bmp	47	23	1	1	1.019546e+02	1	1.162687e+00	0	3	1.036566e+02	3	1.716658e+00	
bmem_snacks2_136	2	28	Twix.bmp	51	24	1	1	1.069269e+02	1	1.134350e+00	1	4	1.085955e+02	4	3.377648e-01	
bmem_snacks2_136	2	43	Hispusim.bmp	0	25	0	4	1.104809e+02	4	2.332398e+00	0	5	1.133508e+02	5	1.430525e+00	
bmem_snacks2_136	2	50	MnM2.bmp	0	26	0	3	1.163374e+02	3	1.659847e+00	0	3	1.185399e+02	3	8.173682e-01	
bmem_snacks2_136	2	4	BambaSweet.bmp	54	27	1	1	1.209092e+02	1	9.760742e-01	1	2	1.224277e+02	2	1.337606e+00	
bmem_snacks2_136	2	11	CrunchBisquitWhite2.bmp	15	28	1	1	1.253142e+02	1	1.499110e+00	0	2	1.273498e+02	2	1.055457e+00	
bmem_snacks2_136	2	36	ChocolateWhite.bmp	0	29	0	2	1.299694e+02	2	1.747851e+00	0	4	1.322554e+02	4	3.979153e-01	
bmem_snacks2_136	2	12	DoritosGrill.bmp	49	30	1	2	1.342075e+02	2	1.989744e+00	1	4	1.367436e+02	4	4.936398e-01	
bmem_snacks2_136	2	48	MikeAndIke.bmp	0	31	0	4	1.387959e+02	4	1.977343e+00	0	5	1.413155e+02	5	1.273758e+00	
bmem_snacks2_136	2	54	TapuchipsCrunch2.bmp	0	32	0	2	1.441521e+02	2	1.509220e+00	0	2	1.462042e+02	2	1.665028e+00	
bmem_snacks2_136	2	35	ChocolateParaNuts2.bmp	0	33	0	4	1.494245e+02	4	2.508758e+00	0	4	1.524780e+02	4	6.632311e-01	
bmem_snacks2_136	2	52	PitaCrunch.bmp	0	34	0	4	1.546972e+02	4	2.084099e+00	0	5	1.573167e+02	5	5.445551e-01	
bmem_snacks2_136	2	7	ChocolateParaCookies5.bmp	12	35	1	1	1.594192e+02	1	1.362109e+00	0	3	1.613213e+02	3	1.588010e+00	
bmem_snacks2_136	2	34	ChocolateChipsCookies.bmp	0	36	0	2	1.644581e+02	2	2.083202e+00	0	4	1.670779e+02	4	8.393646e-01	
bmem_snacks2_136	2	25	Tapuchips.bmp	18	37	1	2	1.694804e+02	2	2.372878e+00	0	2	1.724005e+02	2	5.008306e-01	
bmem_snacks2_136	2	37	ClickCornflakes.bmp	0	38	0	4	1.744527e+02	4	2.336587e+00	0	4	1.773225e+02	4	7.307561e-01	
bmem_snacks2_136	2	15	GumiWine2.bmp	43	39	1	1	1.796085e+02	1	1.116814e+00	1	1	1.812602e+02	1	2.410577e-01	
bmem_snacks2_136	2	31	BisliBbq.bmp	0	40	0	3	1.830623e+02	3	2.942998e+00	0	4	1.865496e+02	4	1.231726e+00	
bmem_snacks2_136	2	9	ClickBisquit2.bmp	6	41	1	2	1.893360e+02	2	2.053262e+00	0	2	1.919222e+02	2	1.987032e+00	
bmem_snacks2_136	2	23	Shugi.bmp	46	42	1	1	1.954595e+02	1	1.161733e+00	1	4	1.971614e+02	4	1.603871e+00	
bmem_snacks2_136	2	18	Loacker.bmp	50	43	1	1	2.003317e+02	1	1.297602e+00	0	5	2.021671e+02	5	1.238198e+00	
bmem_snacks2_136	2	22	Popco.bmp	56	44	1	1	2.049535e+02	1	1.211801e+00	0	4	2.067054e+02	4	1.499838e+00	
bmem_snacks2_136	2	3	BambaNugat.bmp	16	45	1	1	2.097589e+02	1	1.014417e+00	1	2	2.113107e+02	2	1.110562e+00	
bmem_snacks2_136	2	56	bagaleShminiot.bmp	0	46	0	4	2.139803e+02	4	1.792966e+00	0	5	2.163163e+02	5	1.929000e+00	
bmem_snacks2_136	2	6	BisliOnion.bmp	11	47	1	2	2.198035e+02	2	1.777731e+00	1	2	2.221228e+02	2	1.946487e+00	
bmem_snacks2_136	2	38	CookiesSmile.bmp	0	48	0	5	2.256267e+02	5	1.810549e+00	0	5	2.279793e+02	5	7.300073e-01	
bmem_snacks2_136	2	49	MilkeyWay.bmp	0	49	0	2	2.302652e+02	2	1.364072e+00	0	3	2.321673e+02	3	1.045936e+00	
bmem_snacks2_136	2	5	BisliGrill.bmp	7	50	1	1	2.347702e+02	1	1.395044e+00	0	3	2.367058e+02	3	4.754970e-01	
bmem_snacks2_136	2	44	Kifkef.bmp	0	51	0	2	2.387414e+02	2	2.575897e+00	0	4	2.418616e+02	4	1.975650e+00	
bmem_snacks2_136	2	41	DoritosMenupahBbq.bmp	0	52	0	4	2.453988e+02	4	2.694462e+00	0	4	2.486359e+02	4	4.974043e-01	
bmem_snacks2_136	2	21	PesekZman.bmp	10	53	1	1	2.506881e+02	1	1.109169e+00	0	1	2.523400e+02	1	2.173325e-01	
bmem_snacks2_136	2	29	Abadi2.bmp	0	54	0	1	2.541087e+02	1	2.144623e+00	0	3	2.567950e+02	3	1.226284e+00	
bmem_snacks2_136	2	24	Taami.bmp	45	55	1	2	2.595815e+02	2	1.327827e+00	0	3	2.614503e+02	3	1.715015e+00	
bmem_snacks2_136	2	20	Mekupelet.bmp	13	56	1	4	2.647206e+02	4	2.220723e+00	0	5	2.674737e+02	5	7.875363e-01	
