subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks2_113	1	33	CheetosSpicey.bmp	0	1	0	4	1.162618e+00	4	1.906778e+00	0	4	3.615360e+00	4	3.820491e-01	
bmem_snacks2_113	1	56	bagaleShminiot.bmp	0	2	0	2	5.550881e+00	2	1.766525e+00	0	4	7.853325e+00	4	1.056067e+00	
bmem_snacks2_113	1	37	ClickCornflakes.bmp	0	3	0	2	1.047293e+01	2	1.716449e+00	0	3	1.272557e+01	3	1.767829e+00	
bmem_snacks2_113	1	6	BisliPizza3.bmp	43	4	1	2	1.604593e+01	2	1.399464e+00	0	2	1.798136e+01	2	6.560346e-01	
bmem_snacks2_113	1	45	KifkefMaklotChocolate.bmp	0	5	0	2	2.020062e+01	2	1.460773e+00	0	3	2.220278e+01	3	4.586131e-01	
bmem_snacks2_113	1	4	BambaSweet.bmp	9	6	1	1	2.422178e+01	1	1.023616e+00	0	1	2.579026e+01	1	1.311135e+00	
bmem_snacks2_113	1	36	ChocolateWhite.bmp	0	7	0	3	2.866010e+01	3	2.337299e+00	0	3	3.152999e+01	3	2.913967e-01	
bmem_snacks2_113	1	8	ClickBalls5.bmp	15	8	1	1	3.338204e+01	1	1.535361e+00	1	1	3.545107e+01	1	2.663065e-01	
bmem_snacks2_113	1	15	KifkefMaklot2.bmp	8	9	1	2	3.726982e+01	2	1.239592e+00	0	3	3.905511e+01	3	1.358288e+00	
bmem_snacks2_113	1	30	Argaliyot.bmp	0	10	0	4	4.197504e+01	4	1.798344e+00	0	4	4.431095e+01	4	3.504419e-01	
bmem_snacks2_113	1	29	Abadi2.bmp	0	11	0	4	4.621312e+01	4	1.184279e+00	0	5	4.793176e+01	5	2.416390e-01	
bmem_snacks2_113	1	39	Corny.bmp	0	12	0	4	4.973369e+01	4	1.311706e+00	0	5	5.158581e+01	5	4.675822e-01	
bmem_snacks2_113	1	13	KashitSour.bmp	18	13	1	2	5.360477e+01	2	2.456624e+00	1	2	5.660815e+01	2	7.252414e-01	
bmem_snacks2_113	1	22	SkittlesSour4.bmp	7	14	1	1	5.889405e+01	1	1.303340e+00	1	1	6.072945e+01	1	3.559449e-01	
bmem_snacks2_113	1	5	BisliGrill.bmp	48	15	1	2	6.264821e+01	2	1.213181e+00	0	3	6.440018e+01	3	2.692032e-01	
bmem_snacks2_113	1	11	GumiSnakes3.bmp	56	16	1	2	6.621891e+01	2	1.434485e+00	0	4	6.818783e+01	4	1.001569e+00	
bmem_snacks2_113	1	25	TapuchipsCrunch.bmp	54	17	1	3	7.074072e+01	3	1.792684e+00	0	3	7.307659e+01	3	1.848160e-01	
bmem_snacks2_113	1	31	BisliBbq.bmp	0	18	0	5	7.481193e+01	5	1.521475e+00	0	5	7.686422e+01	5	2.291899e-01	
bmem_snacks2_113	1	40	Crunch4.bmp	0	19	0	5	7.864961e+01	5	1.067794e+00	0	5	8.025134e+01	5	2.180516e-01	
bmem_snacks2_113	1	55	Toblerone.bmp	0	20	0	5	8.202005e+01	5	9.933500e-01	0	5	8.355505e+01	5	1.543512e-01	
bmem_snacks2_113	1	34	ChocolateChipsCookies.bmp	0	21	0	5	8.527361e+01	5	1.067785e+00	0	5	8.687541e+01	5	4.179781e-01	
bmem_snacks2_113	1	2	BagaleShtuhim.bmp	45	22	1	1	8.884434e+01	1	1.881053e+00	1	2	9.126366e+01	2	5.577382e-01	
bmem_snacks2_113	1	43	Hispusim.bmp	0	23	0	4	9.338275e+01	4	1.838640e+00	0	4	9.575208e+01	4	2.373065e-01	
bmem_snacks2_113	1	18	Mentos.bmp	12	24	1	1	9.753742e+01	1	1.363977e+00	1	1	9.943949e+01	1	2.299054e-01	
bmem_snacks2_113	1	10	ClickXLwhite4.bmp	5	25	1	1	1.012248e+02	1	1.500564e+00	0	1	1.032606e+02	1	4.808054e-01	
