Trial	StimName	Liking	RT
1	115.jpg	9.26666666667	9279
2	114.jpg	7.22222222222	6259
3	105.jpg	3.95555555556	4303
4	137.jpg	0.711111111111	2583
5	123.jpg	8.08888888889	2956
6	106.jpg	3.8	4785
7	147.jpg	9.17777777778	2305
8	144.jpg	2.51111111111	4605
9	136.jpg	2.84444444444	2485
10	112.jpg	9.88888888889	2789
11	156.jpg	2.57777777778	2284
12	118.jpg	9.08888888889	2456
13	130.jpg	5.95555555556	2850
14	124.jpg	6.0	4005
15	142.jpg	6.04444444444	2189
16	132.jpg	0.533333333333	3585
17	149.jpg	6.97777777778	4086
18	101.jpg	8.08888888889	1920
19	111.jpg	4.84444444444	2769
20	121.jpg	9.91111111111	4073
21	138.jpg	0.511111111111	1934
22	107.jpg	1.48888888889	2589
23	117.jpg	5.93333333333	3234
24	152.jpg	9.93333333333	2352
25	139.jpg	0.0444444444444	2052
26	110.jpg	1.71111111111	2638
27	153.jpg	3.88888888889	2536
28	145.jpg	1.53333333333	2000
29	134.jpg	0.6	2869
30	119.jpg	4.73333333333	2050
31	157.jpg	4.88888888889	2236
32	102.jpg	4.82222222222	2220
33	158.jpg	2.73333333333	5342
34	127.jpg	1.51111111111	3134
35	129.jpg	1.48888888889	2636
36	113.jpg	8.0	3521
37	143.jpg	4.66666666667	2553
38	148.jpg	2.77777777778	2416
39	146.jpg	0.711111111111	2638
40	151.jpg	0.711111111111	2170
41	103.jpg	6.97777777778	2348
42	133.jpg	1.64444444444	5071
43	141.jpg	3.88888888889	4653
44	160.jpg	6.93333333333	4324
45	126.jpg	3.62222222222	2001
46	120.jpg	9.13333333333	2469
47	155.jpg	1.55555555556	2436
48	140.jpg	0.222222222222	3133
49	128.jpg	0.222222222222	1917
50	131.jpg	0.177777777778	2369
51	154.jpg	4.77777777778	3486
52	150.jpg	0.133333333333	1769
53	109.jpg	2.73333333333	2684
54	122.jpg	9.97777777778	3688
55	104.jpg	6.04444444444	2572
56	135.jpg	2.8	1732
57	159.jpg	5.93333333333	2420
58	108.jpg	8.08888888889	2342
59	125.jpg	2.57777777778	2131
60	116.jpg	2.6	2586
