subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks_125	1	14	GumiWine2.bmp	12	1	1	1	2.048747e-02	1	1.769235e+00	1	3	2.323096e+00	3	8.906282e-01	
bmem_snacks_125	1	54	TapuchipsCrunch2.bmp	0	2	0	4	4.775788e+00	4	2.717929e+00	0	5	8.029400e+00	5	1.840323e+00	
bmem_snacks_125	1	11	DoritosGrill.bmp	50	3	1	2	1.141662e+01	2	1.781099e+00	1	3	1.373590e+01	3	1.477822e+00	
bmem_snacks_125	1	26	Tictac.bmp	52	4	1	1	1.677265e+01	1	8.330769e-01	1	1	1.814077e+01	1	4.249532e-01	
bmem_snacks_125	1	18	KifkefMaklot2.bmp	51	5	1	1	2.012643e+01	1	7.353099e-01	0	3	2.139444e+01	3	2.891276e+00	
bmem_snacks_125	1	24	Snickers.bmp	17	6	1	2	2.584948e+01	2	1.860230e+00	0	3	2.825225e+01	3	1.105484e+00	
bmem_snacks_125	1	56	bagaleShminiot.bmp	0	7	0	4	3.092182e+01	4	2.283897e+00	0	4	3.374171e+01	4	1.999998e+00	
bmem_snacks_125	1	7	ClickBisquit2.bmp	8	8	1	1	3.729567e+01	1	1.822045e+00	0	3	3.964829e+01	3	1.933427e+00	
bmem_snacks_125	1	45	KifkefMaklotChocolate.bmp	0	9	0	1	4.313555e+01	1	7.581879e-01	0	4	4.443698e+01	4	2.376741e+00	
bmem_snacks_125	1	25	Taami.bmp	11	10	1	2	4.837480e+01	2	1.998919e+00	0	3	5.091098e+01	3	1.638741e+00	
bmem_snacks_125	1	50	MnM2.bmp	0	11	0	3	5.411454e+01	3	2.091181e+00	0	3	5.673414e+01	3	1.995816e-01	
bmem_snacks_125	1	46	KinderFingers.bmp	0	12	0	2	5.848608e+01	2	1.663645e+00	0	3	6.068856e+01	3	1.749158e+00	
bmem_snacks_125	1	27	Tortit.bmp	53	13	1	4	6.399234e+01	4	2.877380e+00	1	4	6.741278e+01	4	3.129655e-01	
bmem_snacks_125	1	3	Bounty.bmp	55	14	1	1	6.928155e+01	1	1.244162e+00	0	1	7.106696e+01	1	4.747408e-01	
bmem_snacks_125	1	40	Crunch4.bmp	0	15	0	999	7.310251e+01	999	999	0	3	7.663986e+01	3	1.709855e+00	
bmem_snacks_125	1	32	BisliFalafel.bmp	0	16	0	5	7.991012e+01	5	2.511599e+00	0	5	8.296363e+01	5	2.021076e-01	
bmem_snacks_125	1	9	CrunchBisquitBrown3.bmp	9	17	1	2	8.471561e+01	2	2.546112e+00	0	2	8.780239e+01	2	4.513320e-01	
bmem_snacks_125	1	36	ChocolateWhite.bmp	0	18	0	4	8.980458e+01	4	2.793134e+00	0	4	9.314165e+01	4	1.520687e-01	
bmem_snacks_125	1	5	ChocolateParaCookies5.bmp	7	19	1	2	9.484365e+01	2	1.522070e+00	1	2	9.689593e+01	2	2.217923e-01	
bmem_snacks_125	1	55	Toblerone.bmp	0	20	0	4	9.866462e+01	4	1.581099e+00	0	4	1.007836e+02	4	6.221345e-01	
bmem_snacks_125	1	44	Kifkef.bmp	0	21	0	4	1.029694e+02	4	2.460313e+00	0	4	1.059729e+02	4	5.928571e-01	
bmem_snacks_125	1	41	DoritosMenupahBbq.bmp	0	22	0	5	1.081253e+02	5	2.128471e+00	0	5	1.107948e+02	5	2.269060e-01	
bmem_snacks_125	1	52	PitaCrunch.bmp	0	23	0	2	1.125802e+02	2	2.809495e+00	0	3	1.159340e+02	3	1.567752e+00	
bmem_snacks_125	1	31	BisliBbq.bmp	0	24	0	4	1.190542e+02	4	1.599527e+00	0	4	1.211898e+02	4	4.958825e-01	
bmem_snacks_125	1	30	Argaliyot.bmp	0	25	0	2	1.232421e+02	2	2.307590e+00	0	3	1.260787e+02	3	1.647039e+00	
bmem_snacks_125	1	37	ClickCornflakes.bmp	0	26	0	2	1.292822e+02	2	1.851478e+00	0	3	1.316683e+02	3	7.854223e-01	
bmem_snacks_125	1	4	Cheetos.bmp	48	27	1	2	1.340043e+02	2	1.777426e+00	0	3	1.363235e+02	3	1.562202e+00	
bmem_snacks_125	1	49	MilkeyWay.bmp	0	28	0	5	1.394437e+02	5	1.793994e+00	0	5	1.417797e+02	5	7.860962e-01	
bmem_snacks_125	1	29	Abadi2.bmp	0	29	0	5	1.441153e+02	5	2.346377e+00	0	5	1.470022e+02	5	2.752472e-02	
bmem_snacks_125	1	23	Popco.bmp	16	30	1	2	1.485874e+02	2	2.402359e+00	0	2	1.515240e+02	2	8.977131e-01	
bmem_snacks_125	1	2	BisliOnion.bmp	15	31	1	3	1.539767e+02	3	1.765067e+00	1	3	1.562793e+02	3	1.984152e-01	
bmem_snacks_125	1	8	ClickBlackWhite3.bmp	6	32	1	1	1.580313e+02	1	1.006458e+00	0	1	1.595830e+02	1	2.227603e-01	
bmem_snacks_125	1	6	ClickBalls5.bmp	5	33	1	1	1.613516e+02	1	1.230091e+00	0	2	1.631203e+02	2	7.654592e-01	
bmem_snacks_125	1	1	BabyDoll.bmp	18	34	1	1	1.654396e+02	1	1.030109e+00	1	1	1.670081e+02	1	3.576588e-01	
bmem_snacks_125	1	21	Mars.bmp	14	35	1	1	1.689268e+02	1	1.982895e+00	0	3	1.714463e+02	3	5.673986e-01	
bmem_snacks_125	1	43	Hispusim.bmp	0	36	0	999	1.735654e+02	999	999	0	2	1.770860e+02	2	1.439718e+00	
bmem_snacks_125	1	48	MikeAndIke.bmp	0	37	0	999	1.800895e+02	999	999	0	3	1.836100e+02	3	8.997147e-01	
bmem_snacks_125	1	47	Lotus.bmp	0	38	0	5	1.860627e+02	5	1.526976e+00	0	5	1.881318e+02	5	1.139364e-01	
bmem_snacks_125	1	53	Pringles.bmp	0	39	0	5	1.898003e+02	5	9.174109e-01	0	5	1.912520e+02	5	4.177139e-02	
bmem_snacks_125	1	38	CookiesSmile.bmp	0	40	0	4	1.928537e+02	4	1.831972e+00	0	4	1.952231e+02	4	3.266379e-01	
bmem_snacks_125	1	20	KinderJoy.bmp	44	41	1	1	1.971084e+02	1	1.993304e+00	1	1	1.996446e+02	1	6.891014e-01	
bmem_snacks_125	1	15	HispusimShatiah.bmp	49	42	1	1	2.018972e+02	1	1.244547e+00	0	1	2.036825e+02	1	1.739210e+00	
bmem_snacks_125	1	13	DoritosSourSpicy.bmp	56	43	1	1	2.069695e+02	1	1.732180e+00	0	2	2.092388e+02	2	2.388966e-01	
bmem_snacks_125	1	16	KashitSour.bmp	46	44	1	1	2.110408e+02	1	1.804872e+00	0	2	2.133768e+02	2	1.044875e+00	
bmem_snacks_125	1	22	Mekupelet.bmp	43	45	1	3	2.159797e+02	3	1.522010e+00	0	3	2.180319e+02	3	2.697855e-01	
bmem_snacks_125	1	39	Corny.bmp	0	46	0	2	2.198508e+02	2	1.882966e+00	0	3	2.222701e+02	3	6.555844e-01	
bmem_snacks_125	1	35	ChocolateParaNuts2.bmp	0	47	0	4	2.244725e+02	4	2.029195e+00	0	4	2.270422e+02	4	2.515093e-01	
bmem_snacks_125	1	12	DoritosNatural.bmp	47	48	1	2	2.288442e+02	2	1.313557e+00	1	3	2.306963e+02	3	5.814489e-01	
bmem_snacks_125	1	33	CheetosSpicey.bmp	0	49	0	3	2.328319e+02	3	2.261810e+00	0	3	2.356351e+02	3	2.666531e-02	
bmem_snacks_125	1	19	KinderBuenoWhite2.bmp	13	50	1	1	2.372202e+02	1	1.145491e+00	1	2	2.389055e+02	2	1.636268e+00	
bmem_snacks_125	1	34	ChocolateChipsCookies.bmp	0	51	0	2	2.420923e+02	2	2.505373e+00	0	3	2.451291e+02	3	2.100656e+00	
bmem_snacks_125	1	51	Oreo.bmp	0	52	0	4	2.487832e+02	4	1.438528e+00	0	4	2.507688e+02	4	2.609712e-01	
bmem_snacks_125	1	17	Keifli.bmp	45	53	1	1	2.525875e+02	1	1.314201e+00	1	3	2.544395e+02	3	8.462171e-01	
