subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
bmem_snacks_123	 0	 1	 01	 1	 1	 2.018869e+00	 Mekupelet.bmp	 Twist.bmp	 43	 52	 0	 u	 2	 0	 805.48	 2.64	 1.69	 
bmem_snacks_123	 0	 1	 01	 1	 2	 8.025550e+00	 ChocolateParaMilk3.bmp	 CrunchBisquitBrown3.bmp	 13	 11	 1	 u	 1	 1	 622.80	 3.80	 3.82	 
bmem_snacks_123	 0	 1	 01	 1	 3	 1.102899e+01	 GumiSnakes3.bmp	 WerthersOriginal.bmp	 55	 5	 0	 u	 3	 0	 571.36	 0.64	 3.84	 
bmem_snacks_123	 0	 1	 01	 1	 4	 1.802017e+01	 DoritosSourSpicy.bmp	 DoritosGrill.bmp	 48	 47	 0	 u	 2	 0	 556.18	 2.20	 2.22	 
bmem_snacks_123	 0	 1	 01	 1	 5	 2.102345e+01	 BisliOnion.bmp	 BisliPizza3.bmp	 18	 16	 1	 i	 1	 0	 584.90	 3.78	 3.80	 
bmem_snacks_123	 0	 1	 01	 1	 6	 2.602912e+01	 BabyDoll.bmp	 DoritosGrill.bmp	 49	 47	 0	 u	 2	 0	 531.23	 2.20	 2.22	 
bmem_snacks_123	 0	 1	 01	 1	 7	 3.101800e+01	 Twist.bmp	 DoritosSourSpicy.bmp	 52	 48	 1	 u	 2	 1	 606.36	 1.69	 2.20	 
bmem_snacks_123	 0	 1	 01	 1	 8	 3.402146e+01	 Keifli.bmp	 CrunchBisquitWhite2.bmp	 8	 10	 0	 i	 1	 1	 522.89	 3.82	 3.82	 
bmem_snacks_123	 0	 1	 01	 1	 9	 3.802587e+01	 BabyDoll.bmp	 HappyHippo.bmp	 49	 45	 0	 i	 2	 1	 446.48	 2.20	 2.22	 
bmem_snacks_123	 0	 1	 01	 1	 10	 4.102927e+01	 ClickXLbrown4.bmp	 Bamba.bmp	 15	 9	 1	 i	 1	 0	 451.07	 3.80	 3.82	 
bmem_snacks_123	 0	 1	 01	 1	 11	 4.501712e+01	 ClickBlackWhite3.bmp	 ClickBalls5.bmp	 22	 21	 1	 i	 4	 0	 511.24	 3.29	 3.29	 
bmem_snacks_123	 0	 1	 01	 1	 12	 5.002267e+01	 DoritosSourSpicy.bmp	 Shugi.bmp	 48	 50	 0	 u	 2	 0	 457.68	 2.20	 2.18	 
bmem_snacks_123	 0	 1	 01	 1	 13	 5.302602e+01	 ClickXLbrown4.bmp	 BisliPizza3.bmp	 15	 16	 1	 u	 1	 1	 518.34	 3.80	 3.80	 
bmem_snacks_123	 0	 1	 01	 1	 14	 5.602942e+01	 Twist.bmp	 BabyDoll.bmp	 52	 49	 1	 i	 2	 0	 658.94	 1.69	 2.20	 
bmem_snacks_123	 0	 1	 01	 1	 15	 6.101839e+01	 Smarties.bmp	 HispusimShatiah.bmp	 54	 53	 0	 u	 2	 0	 517.96	 1.69	 1.69	 
bmem_snacks_123	 0	 1	 01	 1	 16	 6.902733e+01	 CrunchBisquitBrown3.bmp	 BisliOnion.bmp	 11	 18	 0	 i	 1	 1	 693.02	 3.82	 3.78	 
bmem_snacks_123	 0	 1	 01	 1	 17	 7.401644e+01	 Tictac.bmp	 BisliPizza3.bmp	 7	 16	 1	 i	 1	 0	 567.91	 3.82	 3.80	 
bmem_snacks_123	 0	 1	 01	 1	 18	 8.202527e+01	 Mekupelet.bmp	 Shugi.bmp	 43	 50	 0	 i	 2	 1	 631.08	 2.64	 2.18	 
bmem_snacks_123	 0	 1	 01	 1	 19	 8.602980e+01	 KashitSour.bmp	 HispusimShatiah.bmp	 51	 53	 0	 u	 2	 0	 634.55	 1.69	 1.69	 
