subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
bmem_snacks_130	 0	 2	 03	 1	 1	 2.018827e+00	 CrunchBisquitBrown3.bmp	 ClickBlackWhite3.bmp	 9	 7	 1	 u	 1	 1	 925.11	 7.40	 8.04	 
bmem_snacks_130	 0	 2	 03	 1	 2	 8.025457e+00	 SkittlesFruits2.bmp	 ClickXLbrown4.bmp	 18	 14	 0	 i	 1	 1	 1038.49	 6.38	 6.49	 
bmem_snacks_130	 0	 2	 03	 1	 3	 1.102885e+01	 SkittlesSour4.bmp	 Kitkat.bmp	 17	 15	 1	 i	 1	 0	 1115.09	 6.44	 6.47	 
bmem_snacks_130	 0	 2	 03	 1	 4	 1.802002e+01	 ClickXLbrown4.bmp	 Dubonim.bmp	 14	 12	 1	 u	 1	 1	 875.92	 6.49	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 5	 2.102340e+01	 ClickBlackWhite3.bmp	 SkittlesSour4.bmp	 7	 17	 0	 u	 1	 0	 960.55	 8.04	 6.44	 
bmem_snacks_130	 0	 2	 03	 1	 6	 2.602904e+01	 ChocolateParaSucariotKoftzot2.bmp	 ClickBlackWhite3.bmp	 16	 7	 1	 i	 1	 0	 1290.90	 6.47	 8.04	 
bmem_snacks_130	 0	 2	 03	 1	 7	 3.101760e+01	 PesekZman.bmp	 ChocolateParaCookies5.bmp	 8	 10	 1	 u	 1	 1	 1254.36	 8.02	 7.02	 
bmem_snacks_130	 0	 2	 03	 1	 8	 3.402130e+01	 ClickXLbrown4.bmp	 ClickBlackWhite3.bmp	 14	 7	 1	 u	 1	 1	 882.64	 6.49	 8.04	 
bmem_snacks_130	 0	 2	 03	 1	 9	 3.802574e+01	 Halva2.bmp	 Taami.bmp	 53	 54	 0	 i	 2	 1	 926.20	 3.18	 2.78	 
bmem_snacks_130	 0	 2	 03	 1	 10	 4.102911e+01	 KashitSour.bmp	 BabyDoll.bmp	 50	 48	 0	 u	 2	 0	 1426.84	 3.24	 3.31	 
bmem_snacks_130	 0	 2	 03	 1	 11	 4.503362e+01	 TapuchipsCrunch.bmp	 KinderBuenoWhite2.bmp	 41	 42	 1	 i	 5	 0	 1358.33	 3.82	 3.80	 
bmem_snacks_130	 0	 2	 03	 1	 12	 5.002248e+01	 ClickBlackWhite3.bmp	 GumiWine2.bmp	 7	 11	 0	 u	 1	 0	 753.46	 8.04	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 13	 5.302594e+01	 ClickBlackWhite3.bmp	 PesekZman.bmp	 7	 8	 0	 i	 1	 1	 894.04	 8.04	 8.02	 
bmem_snacks_130	 0	 2	 03	 1	 14	 5.602929e+01	 Taami.bmp	 Bamba.bmp	 54	 47	 1	 u	 2	 1	 1138.64	 2.78	 3.76	 
bmem_snacks_130	 0	 2	 03	 1	 15	 6.101794e+01	 Hit.bmp	 GumiWine2.bmp	 13	 11	 0	 u	 1	 0	 1134.01	 6.96	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 16	 6.902718e+01	 BabyDoll.bmp	 ChocolateParaMarir2.bmp	 48	 44	 1	 u	 2	 1	 1244.76	 3.31	 3.78	 
bmem_snacks_130	 0	 2	 03	 1	 17	 7.403278e+01	 Smarties.bmp	 GumiSnakes3.bmp	 49	 52	 1	 u	 2	 1	 1327.16	 3.29	 3.22	 
bmem_snacks_130	 0	 2	 03	 1	 18	 8.202509e+01	 BagaleShtuhim.bmp	 Twix.bmp	 22	 21	 0	 i	 4	 1	 1134.85	 5.87	 5.91	 
bmem_snacks_130	 0	 2	 03	 1	 19	 8.602959e+01	 ClickXLbrown4.bmp	 ChocolateParaCookies5.bmp	 14	 10	 1	 i	 1	 0	 978.35	 6.49	 7.02	 
bmem_snacks_130	 0	 2	 03	 1	 20	 8.903295e+01	 Halva2.bmp	 BisliGrill.bmp	 53	 43	 0	 x	 2	 999	 999000.00	 3.18	 3.80	 
bmem_snacks_130	 0	 2	 03	 1	 21	 9.201964e+01	 SkittlesSour4.bmp	 Hit.bmp	 17	 13	 1	 i	 1	 0	 876.31	 6.44	 6.96	 
bmem_snacks_130	 0	 2	 03	 1	 22	 9.502297e+01	 ChocolateParaCookies5.bmp	 ChocolateParaSucariotKoftzot2.bmp	 10	 16	 0	 u	 1	 0	 1032.97	 7.02	 6.47	 
bmem_snacks_130	 0	 2	 03	 1	 23	 9.902748e+01	 SkittlesFruits2.bmp	 GumiWine2.bmp	 18	 11	 0	 u	 1	 0	 1436.46	 6.38	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 24	 1.030319e+02	 ClickXLbrown4.bmp	 Kitkat.bmp	 14	 15	 1	 u	 1	 1	 984.01	 6.49	 6.47	 
bmem_snacks_130	 0	 2	 03	 1	 25	 1.090219e+02	 KashitSour.bmp	 BisliGrill.bmp	 50	 43	 0	 u	 2	 0	 930.01	 3.24	 3.80	 
bmem_snacks_130	 0	 2	 03	 1	 26	 1.190332e+02	 Hit.bmp	 ChocolateParaSucariotKoftzot2.bmp	 13	 16	 0	 i	 1	 1	 782.71	 6.96	 6.47	 
bmem_snacks_130	 0	 2	 03	 1	 27	 1.220198e+02	 Taami.bmp	 ChocolateParaMarir2.bmp	 54	 44	 1	 u	 2	 1	 908.13	 2.78	 3.78	 
bmem_snacks_130	 0	 2	 03	 1	 28	 1.270255e+02	 PesekZman.bmp	 Dubonim.bmp	 8	 12	 1	 u	 1	 1	 878.47	 8.02	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 29	 1.360186e+02	 BabyDoll.bmp	 KinderJoy.bmp	 48	 45	 1	 u	 2	 1	 1045.36	 3.31	 3.76	 
bmem_snacks_130	 0	 2	 03	 1	 30	 1.450289e+02	 Hit.bmp	 PesekZman.bmp	 13	 8	 0	 i	 1	 1	 763.04	 6.96	 8.02	 
bmem_snacks_130	 0	 2	 03	 1	 31	 1.490335e+02	 KashitSour.bmp	 Taami.bmp	 50	 54	 0	 i	 2	 1	 1142.46	 3.24	 2.78	 
bmem_snacks_130	 0	 2	 03	 1	 32	 1.570257e+02	 Dubonim.bmp	 SkittlesSour4.bmp	 12	 17	 0	 i	 1	 1	 862.20	 6.98	 6.44	 
bmem_snacks_130	 0	 2	 03	 1	 33	 1.640335e+02	 ClickXLbrown4.bmp	 Hit.bmp	 14	 13	 1	 u	 1	 1	 718.41	 6.49	 6.96	 
bmem_snacks_130	 0	 2	 03	 1	 34	 1.670203e+02	 SkittlesFruits2.bmp	 CrunchBisquitBrown3.bmp	 18	 9	 0	 i	 1	 1	 787.67	 6.38	 7.40	 
bmem_snacks_130	 0	 2	 03	 1	 35	 1.700236e+02	 Smarties.bmp	 Halva2.bmp	 49	 53	 1	 u	 2	 1	 1088.32	 3.29	 3.18	 
bmem_snacks_130	 0	 2	 03	 1	 36	 1.760304e+02	 KinderJoy.bmp	 Smarties.bmp	 45	 49	 0	 i	 2	 1	 1329.59	 3.76	 3.29	 
bmem_snacks_130	 0	 2	 03	 1	 37	 1.810193e+02	 SkittlesSour4.bmp	 SkittlesFruits2.bmp	 17	 18	 1	 i	 1	 0	 1076.61	 6.44	 6.38	 
bmem_snacks_130	 0	 2	 03	 1	 38	 1.850237e+02	 BagaleShtuhim.bmp	 Twix.bmp	 22	 21	 0	 i	 4	 1	 960.19	 5.87	 5.91	 
bmem_snacks_130	 0	 2	 03	 1	 39	 1.900294e+02	 ChocolateParaSucariotKoftzot2.bmp	 Dubonim.bmp	 16	 12	 1	 u	 1	 1	 842.55	 6.47	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 40	 1.930327e+02	 ChocolateParaCookies5.bmp	 CrunchBisquitBrown3.bmp	 10	 9	 0	 u	 1	 0	 903.29	 7.02	 7.40	 
bmem_snacks_130	 0	 2	 03	 1	 41	 1.960194e+02	 Keifli.bmp	 KifkefMaklot2.bmp	 19	 20	 0	 i	 4	 1	 1092.59	 5.93	 5.91	 
bmem_snacks_130	 0	 2	 03	 1	 42	 2.040283e+02	 Tapuchips.bmp	 Halva2.bmp	 51	 53	 1	 u	 2	 1	 859.61	 3.24	 3.18	 
bmem_snacks_130	 0	 2	 03	 1	 43	 2.090340e+02	 Smarties.bmp	 ChocolateParaMarir2.bmp	 49	 44	 1	 u	 2	 1	 829.94	 3.29	 3.78	 
bmem_snacks_130	 0	 2	 03	 1	 44	 2.130218e+02	 PesekZman.bmp	 SkittlesFruits2.bmp	 8	 18	 1	 u	 1	 1	 634.17	 8.02	 6.38	 
bmem_snacks_130	 0	 2	 03	 1	 45	 2.160252e+02	 Twist.bmp	 Popco.bmp	 40	 39	 1	 i	 5	 0	 1198.78	 3.82	 4.18	 
bmem_snacks_130	 0	 2	 03	 1	 46	 2.190285e+02	 SkittlesFruits2.bmp	 ChocolateParaSucariotKoftzot2.bmp	 18	 16	 0	 x	 1	 999	 999000.00	 6.38	 6.47	 
bmem_snacks_130	 0	 2	 03	 1	 47	 2.230330e+02	 Kitkat.bmp	 GumiWine2.bmp	 15	 11	 0	 u	 1	 0	 654.97	 6.47	 6.98	 
bmem_snacks_130	 0	 2	 03	 1	 48	 2.260197e+02	 GumiWine2.bmp	 ChocolateParaCookies5.bmp	 11	 10	 1	 i	 1	 0	 644.22	 6.98	 7.02	 
bmem_snacks_130	 0	 2	 03	 1	 49	 2.310252e+02	 Smarties.bmp	 KashitSour.bmp	 49	 50	 1	 u	 2	 1	 566.70	 3.29	 3.24	 
bmem_snacks_130	 0	 2	 03	 1	 50	 2.340286e+02	 ClickXLwhite4.bmp	 Bounty.bmp	 5	 55	 1	 u	 3	 1	 755.36	 8.51	 2.76	 
bmem_snacks_130	 0	 2	 03	 1	 51	 2.370320e+02	 BisliGrill.bmp	 Bamba.bmp	 43	 47	 1	 u	 2	 1	 727.92	 3.80	 3.76	 
