Trial	StimName	Liking	RT
1	112.jpg	0.555555555556	13107
2	142.jpg	2.55555555556	5775
3	136.jpg	0.466666666667	3048
4	150.jpg	0.6	3257
5	126.jpg	7.06666666667	4303
6	160.jpg	7.02222222222	3054
7	128.jpg	0.644444444444	2185
8	119.jpg	0.622222222222	3589
9	138.jpg	0.577777777778	2452
10	113.jpg	8.04444444444	2806
11	102.jpg	7.97777777778	3584
12	110.jpg	6.97777777778	4590
13	151.jpg	2.84444444444	3354
14	130.jpg	8.0	4086
15	147.jpg	0.577777777778	3073
16	104.jpg	6.95555555556	2520
17	116.jpg	0.555555555556	2917
18	123.jpg	8.11111111111	2937
19	155.jpg	0.555555555556	2605
20	133.jpg	2.64444444444	6242
21	140.jpg	0.6	2868
22	117.jpg	8.06666666667	2454
23	129.jpg	0.644444444444	4323
24	157.jpg	0.511111111111	1998
25	103.jpg	7.97777777778	2422
26	124.jpg	6.93333333333	3437
27	141.jpg	7.06666666667	4068
28	149.jpg	0.533333333333	2722
29	107.jpg	6.88888888889	5322
30	153.jpg	0.466666666667	3051
31	134.jpg	0.622222222222	3240
32	154.jpg	0.6	2070
33	131.jpg	0.622222222222	2770
34	127.jpg	2.75555555556	2834
35	101.jpg	2.82222222222	3135
36	108.jpg	2.8	5106
37	143.jpg	2.71111111111	2553
38	106.jpg	6.95555555556	3171
39	120.jpg	8.08888888889	2519
40	152.jpg	7.11111111111	3322
41	132.jpg	0.466666666667	2237
42	159.jpg	0.577777777778	2035
43	148.jpg	0.6	2950
44	111.jpg	8.11111111111	3622
45	137.jpg	0.644444444444	2388
46	144.jpg	2.62222222222	2665
47	145.jpg	0.688888888889	2553
48	122.jpg	8.11111111111	2256
49	158.jpg	0.533333333333	2602
50	115.jpg	8.06666666667	2782
51	109.jpg	8.13333333333	3687
52	156.jpg	6.84444444444	5785
53	146.jpg	2.8	2620
54	105.jpg	8.0	4206
55	135.jpg	8.06666666667	2570
56	121.jpg	8.08888888889	2402
57	114.jpg	7.91111111111	2651
58	139.jpg	0.488888888889	2370
59	118.jpg	8.11111111111	2138
60	125.jpg	2.77777777778	2637
