subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
bmem_snacks_123	1	3	BisliGrill.bmp	6	1	1	1	3.012789e-02	1	1.332098e+00	0	3	1.898796e+00	3	8.954315e-01	
bmem_snacks_123	1	4	BisliOnion.bmp	18	2	1	3	4.351627e+00	3	2.010587e+00	1	4	6.904474e+00	4	1.265747e+00	
bmem_snacks_123	1	45	KifkefMaklotChocolate.bmp	0	3	0	3	9.724319e+00	3	1.853908e+00	0	3	1.211037e+01	3	6.438486e-01	
bmem_snacks_123	1	43	Hispusim.bmp	0	4	0	1	1.431270e+01	1	1.385501e+00	0	1	1.623155e+01	1	1.482668e+00	
bmem_snacks_123	1	32	BisliFalafel.bmp	0	5	0	4	1.926827e+01	4	2.277956e+00	0	4	2.208809e+01	4	5.381325e-01	
bmem_snacks_123	1	9	ClickXLwhite4.bmp	14	6	1	1	2.419044e+01	1	1.251802e+00	0	2	2.597592e+01	2	8.182958e-01	
bmem_snacks_123	1	54	TapuchipsCrunch2.bmp	0	7	0	2	2.834523e+01	2	1.744990e+00	0	3	3.063103e+01	3	3.631980e-01	
bmem_snacks_123	1	50	MnM2.bmp	0	8	0	3	3.254983e+01	3	1.804425e+00	0	3	3.488579e+01	3	3.244348e-01	
bmem_snacks_123	1	1	BabyDoll.bmp	49	9	1	1	3.677125e+01	1	1.110964e+00	0	1	3.842312e+01	1	3.790896e-01	
bmem_snacks_123	1	27	Twist.bmp	52	10	1	1	4.035860e+01	1	9.796410e-01	1	3	4.187699e+01	3	4.052312e-01	
bmem_snacks_123	1	20	Keifli.bmp	8	11	1	1	4.382914e+01	1	1.405076e+00	0	4	4.578135e+01	4	4.208769e-01	
bmem_snacks_123	1	46	KinderFingers.bmp	0	12	0	5	4.775027e+01	5	2.171946e+00	0	5	5.045326e+01	5	1.108956e+00	
bmem_snacks_123	1	38	CookiesSmile.bmp	0	13	0	5	5.312286e+01	5	1.063362e+00	0	5	5.472466e+01	5	2.855587e-01	
bmem_snacks_123	1	29	Abadi2.bmp	0	14	0	5	5.656008e+01	5	9.621507e-01	0	5	5.806177e+01	5	2.684543e-01	
bmem_snacks_123	1	35	ChocolateParaNuts2.bmp	0	15	0	2	5.988044e+01	2	1.649782e+00	0	3	6.206626e+01	3	8.079648e-01	
bmem_snacks_123	1	19	KashitSour.bmp	51	16	1	1	6.443555e+01	1	1.134677e+00	0	2	6.610411e+01	2	3.701151e-01	
bmem_snacks_123	1	25	Tictac.bmp	7	17	1	1	6.802289e+01	1	1.363297e+00	1	3	6.992507e+01	3	8.131547e-01	
bmem_snacks_123	1	52	PitaCrunch.bmp	0	18	0	5	7.229444e+01	5	1.419777e+00	0	5	7.424663e+01	5	2.915947e-01	
bmem_snacks_123	1	47	Lotus.bmp	0	19	0	4	7.609871e+01	4	1.831511e+00	0	5	7.846808e+01	5	6.141427e-01	
bmem_snacks_123	1	12	CrunchShokoVanil.bmp	46	20	1	1	8.063712e+01	1	1.397095e+00	0	3	8.257257e+01	3	3.416546e-01	
bmem_snacks_123	1	55	Toblerone.bmp	0	21	0	3	8.447476e+01	3	1.751463e+00	0	3	8.676063e+01	3	3.055958e-01	
bmem_snacks_123	1	39	Corny.bmp	0	22	0	3	8.862953e+01	3	2.028671e+00	0	4	9.119894e+01	4	4.832837e-01	
bmem_snacks_123	1	18	HispusimShatiah.bmp	53	23	1	2	9.323447e+01	2	1.767749e+00	1	4	9.553714e+01	4	8.570739e-01	
bmem_snacks_123	1	22	Popco.bmp	17	24	1	2	9.795646e+01	2	1.653766e+00	0	4	1.001423e+02	4	1.139927e+00	
bmem_snacks_123	1	23	Shugi.bmp	50	25	1	1	1.028454e+02	1	1.284783e+00	1	3	1.046640e+02	3	5.222488e-01	
bmem_snacks_123	1	14	DoritosNatural.bmp	44	26	1	1	1.067497e+02	1	9.245289e-01	1	3	1.082179e+02	3	1.112279e+00	
bmem_snacks_123	1	28	WerthersOriginal.bmp	5	27	1	1	1.108876e+02	1	1.034570e+00	0	2	1.124561e+02	2	2.821158e-01	
bmem_snacks_123	1	34	ChocolateChipsCookies.bmp	0	28	0	4	1.142915e+02	4	1.822739e+00	0	4	1.166608e+02	4	4.854681e-01	
bmem_snacks_123	1	44	Kifkef.bmp	0	29	0	4	1.186964e+02	4	1.617890e+00	0	5	1.208488e+02	5	6.414548e-01	
