subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_092 arizona 2 1 Crunch.bmp 1 4.801846e+00 2.369495e+00 y 8.40 41 12 1.306667
BMS_092 arizona 2 2 BabyRuth.bmp 2 1.440550e+01 1.483836e+00 b 18.01 26 5 2.513333
BMS_092 arizona 2 3 ChipsAhoy_small.bmp 1 2.400923e+01 1.171116e+00 b 27.61 7 10 2.973333
BMS_092 arizona 2 4 Laysclassic.bmp 1 3.362956e+01 7.907869e-01 b 37.21 1 31 2.986667
BMS_092 arizona 2 5 Chocolate_mm.bmp 1 4.321657e+01 1.285780e+00 b 46.80 25 11 2.526667
BMS_092 arizona 2 6 Doritosranch.bmp 1 5.280359e+01 1.090762e+00 r 56.41 56 13 0.066667
BMS_092 arizona 2 7 3Musketeers.bmp 2 6.242398e+01 1.285377e+00 b 66.01 22 2 2.940000
BMS_092 arizona 2 8 ChipsAhoy_small.bmp 3 7.201102e+01 2.467338e+00 g 75.61 7 10 2.973333
BMS_092 arizona 2 9 KitKat_small.bmp 1 8.161471e+01 1.671575e+00 g 85.22 31 29 2.006667
BMS_092 arizona 2 10 FrootLoops.bmp 1 9.120169e+01 2.000673e+00 g 94.80 38 19 1.986667
BMS_092 arizona 2 11 Slimjim.bmp 3 1.008054e+02 2.928987e+00 g 104.41 16 49 2.960000
BMS_092 arizona 2 12 FlamingCheetos.bmp 3 1.104091e+02 1.777233e+00 r 114.01 53 17 0.513333
BMS_092 arizona 2 13 FlamingCheetos.bmp 2 1.200128e+02 1.615556e+00 y 123.61 53 17 0.513333
BMS_092 arizona 2 14 AnimalCrackers.bmp 1 1.296165e+02 2.156905e+00 y 133.20 44 4 1.053333
BMS_092 arizona 2 15 Goldfish.bmp 1 1.392035e+02 2.061837e+00 b 142.80 13 23 2.960000
BMS_092 arizona 2 16 3Musketeers.bmp 1 1.488072e+02 1.941201e+00 b 152.41 22 2 2.940000
BMS_092 arizona 2 17 Sourpatch.bmp 1 1.584109e+02 1.734510e+00 y 162.01 29 52 2.013333
BMS_092 arizona 2 18 PeanutMMs.bmp 2 1.680146e+02 1.195700e+00 y 171.62 10 40 2.973333
BMS_092 arizona 2 19 TeddyGrahamschocolate.bmp 2 1.776016e+02 1.200739e+00 y 181.20 19 53 2.953333
BMS_092 arizona 2 20 Laysclassic.bmp 2 1.872053e+02 1.163053e+00 y 190.81 1 31 2.986667
BMS_092 arizona 2 21 PeanutMMs.bmp 1 1.968090e+02 1.336413e+00 b 200.41 10 40 2.973333
BMS_092 arizona 2 22 FrootLoops.bmp 2 2.064127e+02 1.172678e+00 y 210.01 38 19 1.986667
BMS_092 arizona 2 23 Hersheykisses.bmp 3 2.160164e+02 2.581992e+00 g 219.62 30 25 2.006667
BMS_092 arizona 2 24 ChipsAhoy_small.bmp 2 2.256034e+02 1.192017e+00 y 229.20 7 10 2.973333
BMS_092 arizona 2 25 TeddyGrahamschocolate.bmp 1 2.352071e+02 1.278325e+00 b 238.81 19 53 2.953333
BMS_092 arizona 2 26 Doritosranch.bmp 2 2.448107e+02 1.210632e+00 y 248.41 56 13 0.066667
BMS_092 arizona 2 27 Keeblerfudgestripes.bmp 3 2.544144e+02 1.660956e+00 r 258.02 35 28 1.993333
BMS_092 arizona 2 28 PopTartsStrawberry.bmp 3 2.640015e+02 2.278932e+00 r 267.60 32 42 2.006667
BMS_092 arizona 2 29 Keeblerfudgestripes.bmp 2 2.736051e+02 1.240236e+00 y 277.21 35 28 1.993333
BMS_092 arizona 2 30 Cheetos.bmp 3 2.832089e+02 2.492515e+00 r 286.81 28 8 2.020000
BMS_092 arizona 2 31 KitKat_small.bmp 2 2.928126e+02 1.300810e+00 y 296.41 31 29 2.006667
BMS_092 arizona 2 32 Hersheykisses.bmp 1 3.024163e+02 1.739114e+00 y 306.02 30 25 2.006667
BMS_092 arizona 2 33 MrGoodbar.bmp 2 3.120032e+02 1.879065e+00 y 315.60 47 36 1.040000
BMS_092 arizona 2 34 Cheezits.bmp 2 3.216069e+02 1.412454e+00 y 325.21 4 9 2.980000
BMS_092 arizona 2 35 MrGoodbar.bmp 3 3.312106e+02 1.991772e+00 r 334.81 47 36 1.040000
BMS_092 arizona 2 36 Sourpatch.bmp 3 3.408143e+02 2.502069e+00 g 344.42 29 52 2.013333
