subjid runtrial onsettime Name resp_beep RT order
BMS_064 1 1.035107e+00 Nutterbutter.bmp 0 1.925010e+00 1 
BMS_064 2 4.507505e+00 Lollipopred.bmp 1 1.220611e+00 1 
BMS_064 3 7.278754e+00 Dots_one.bmp 0 1.593363e+00 1 
BMS_064 4 1.041726e+01 Butterfinger.bmp 1 1.310852e+00 1 
BMS_064 5 1.327198e+01 Doritosranch.bmp 1 1.232139e+00 1 
BMS_064 6 1.605992e+01 Laysclassic.bmp 1 1.292202e+00 1 
BMS_064 7 1.888124e+01 Slimjim.bmp 1 1.534877e+00 1 
BMS_064 8 2.196967e+01 Sourpatch.bmp 0 1.774445e+00 1 
BMS_064 9 2.529182e+01 PopTartsCinnamon.bmp 1 2.044289e+00 1 
BMS_064 10 2.888102e+01 Oreos.bmp 1 1.279099e+00 1 
BMS_064 11 3.170241e+01 KitKat_small.bmp 0 2.905707e+00 1 
BMS_064 12 3.615977e+01 Riprolls.bmp 1 1.208349e+00 1 
BMS_064 13 3.891431e+01 3Musketeers.bmp 0 1.181800e+00 1 
BMS_064 14 4.165217e+01 Jollyrancherred.bmp 1 2.355941e+00 1 
BMS_064 15 4.555862e+01 PringlesRed.bmp 0 1.225498e+00 1 
BMS_064 16 4.831317e+01 SourSkittles.bmp 1 2.750953e+00 1 
BMS_064 17 5.262028e+01 Reeses.bmp 1 2.459828e+00 1 
BMS_064 18 5.662689e+01 Toberlorone.bmp 0 8.932225e-01 1 
BMS_064 19 5.904756e+01 Ghiradelli_milk_Almonds.bmp 0 1.176559e+00 1 
BMS_064 20 6.176872e+01 Cheetos.bmp 1 7.833969e-01 1 
BMS_064 21 6.410591e+01 PeanutMMs.bmp 1 1.630210e+00 1 
BMS_064 22 6.727782e+01 100grand_small.bmp 0 2.034302e+00 1 
BMS_064 23 7.086707e+01 redvines_small.bmp 0 1.429045e+00 1 
BMS_064 24 7.383865e+01 Twix.bmp 0 8.254570e-01 1 
BMS_064 25 7.620922e+01 Keeblerfudgestripes.bmp 0 1.174892e+00 1 
BMS_064 26 7.891369e+01 Cheezits.bmp 0 1.270427e+00 1 
BMS_064 27 8.173495e+01 AnimalCrackers.bmp 0 1.049170e+00 1 
BMS_064 28 8.433925e+01 MilkyWay.bmp 1 1.052868e+00 1 
BMS_064 29 8.694362e+01 Fritos.bmp 1 2.536500e+00 1 
BMS_064 30 9.103370e+01 Milano.bmp 1 1.582411e+00 1 
BMS_064 31 9.417222e+01 RitzBitz2.bmp 0 1.659901e+00 1 
BMS_064 32 9.737751e+01 Ghiradelli_milk.bmp 1 1.710606e+00 1 
BMS_064 33 1.006329e+02 ChipsAhoy_small.bmp 0 2.159232e+00 1 
BMS_064 34 1.043390e+02 Whatchamacallit.bmp 0 1.557113e+00 1 
BMS_064 35 1.074441e+02 Almondjoy.bmp 0 1.507986e+00 1 
BMS_064 36 1.104992e+02 FigNewton_small.bmp 1 8.129538e-01 1 
BMS_064 37 1.128531e+02 Granolabar.bmp 0 7.310550e-01 1 
BMS_064 38 1.151402e+02 FamousAmos_small.bmp 1 8.119461e-01 1 
BMS_064 39 1.174941e+02 Chocolate_mm.bmp 1 7.700512e-01 1 
BMS_064 40 1.198146e+02 FlamingCheetos.bmp 1 8.175560e-01 1 
BMS_064 41 1.221851e+02 Crunch.bmp 0 1.086986e+00 1 
BMS_064 42 1.248228e+02 CheesyDoritos.bmp 1 1.137289e+00 1 
BMS_064 43 1.275106e+02 PayDay.bmp 0 7.695183e-01 1 
BMS_064 44 1.298311e+02 FrootLoops.bmp 1 9.610229e-01 1 
BMS_064 45 1.323352e+02 Hersheykisses.bmp 0 6.488798e-01 1 
BMS_064 46 1.345389e+02 Laffytaffyred_one.bmp 1 1.237248e+00 1 
BMS_064 47 1.373268e+02 Skittles.bmp 0 7.933116e-01 1 
BMS_064 48 1.396640e+02 MrGoodbar.bmp 0 1.048126e+00 1 
BMS_064 49 1.422683e+02 PopTartsStrawberry.bmp 0 7.878218e-01 1 
BMS_064 50 1.446055e+02 Snickers.bmp 1 9.226249e-01 1 
BMS_064 51 1.470762e+02 Goldfish.bmp 1 7.878863e-01 1 
BMS_064 52 1.494134e+02 TeddyGrahamschocolate.bmp 0 7.707671e-01 1 
BMS_064 53 1.517339e+02 Hersheymilk_several.bmp 1 1.274184e+00 1 
BMS_064 54 1.545552e+02 Funyuns_small.bmp 1 1.172868e+00 1 
BMS_064 55 1.572764e+02 BabyRuth.bmp 0 9.317079e-01 1 
BMS_064 56 1.597638e+02 Milkduds.bmp 0 8.122733e-01 1 
