subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_088 1 2 1 1 4.801806e+00 FamousAmos_small.bmp ChipsAhoy_small.bmp 11 12 1 b 1 1 0.961918 9 14 2.000000 1.966667 
BMS_088 1 2 1 2 1.080415e+01 Sourpatch.bmp FamousAmos_small.bmp 12 11 0 y 1 1 1.010520 18 9 1.086667 2.000000 
BMS_088 1 2 1 3 1.680646e+01 Goldfish.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.027202 17 8 1.086667 2.006667 
BMS_088 1 2 1 4 2.280877e+01 Chocolate_mm.bmp FamousAmos_small.bmp 12 11 0 b 1 0 1.031895 8 9 2.006667 2.000000 
BMS_088 1 2 1 5 2.881103e+01 Keeblerfudgestripes.bmp 100grand_small.bmp 22 21 0 b 2 0 1.310633 43 42 1.020000 1.026667 
BMS_088 1 2 1 6 3.481338e+01 Toberlorone.bmp Twix.bmp 11 12 1 y 1 0 0.998244 15 12 1.100000 1.986667 
BMS_088 1 2 1 7 4.081565e+01 Reeses.bmp Slimjim.bmp 22 21 0 b 2 0 1.362916 45 48 1.013333 0.126667 
BMS_088 1 2 1 8 4.681800e+01 Reeses.bmp AnimalCrackers.bmp 22 21 0 b 2 0 1.314669 45 40 1.013333 1.033333 
BMS_088 1 2 1 9 5.280359e+01 AnimalCrackers.bmp Hersheymilk_several.bmp 21 22 1 y 2 0 1.325084 40 39 1.033333 1.040000 
BMS_088 1 2 1 10 5.880594e+01 Hersheymilk_several.bmp Slimjim.bmp 22 21 0 b 2 0 0.977736 39 48 1.040000 0.126667 
BMS_088 1 2 1 11 6.480825e+01 100grand_small.bmp Hersheymilk_several.bmp 21 22 1 y 2 0 1.224460 42 39 1.026667 1.040000 
BMS_088 1 2 1 12 7.081051e+01 Oreos.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.030154 11 8 1.986667 2.006667 
BMS_088 1 2 1 13 7.681282e+01 Goldfish.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.119848 17 14 1.086667 1.966667 
BMS_088 1 2 1 14 8.281513e+01 Oreos.bmp Sourpatch.bmp 11 12 1 b 1 1 1.030526 11 18 1.986667 1.086667 
BMS_088 1 2 1 15 8.881744e+01 Keeblerfudgestripes.bmp Slimjim.bmp 22 21 0 b 2 0 0.915246 43 48 1.020000 0.126667 
BMS_088 1 2 1 16 9.480307e+01 FamousAmos_small.bmp Twix.bmp 11 12 1 y 1 0 1.064612 9 12 2.000000 1.986667 
BMS_088 1 2 1 17 1.008054e+02 Oreos.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.091229 11 14 1.986667 1.966667 
BMS_088 1 2 1 18 1.068077e+02 Hersheymilk_several.bmp Jollyrancherred.bmp 22 21 0 b 2 0 0.969955 39 46 1.040000 0.153333 
BMS_088 1 2 1 19 1.128100e+02 Goldfish.bmp Sourpatch.bmp 11 12 1 y 1 0 1.795693 17 18 1.086667 1.086667 
BMS_088 1 2 1 20 1.188123e+02 AnimalCrackers.bmp Granolabar.bmp 21 22 1 b 2 1 1.178334 40 49 1.033333 0.113333 
BMS_088 1 2 1 21 1.248146e+02 Oreos.bmp Twix.bmp 11 12 1 y 1 0 0.816021 11 12 1.986667 1.986667 
BMS_088 1 2 1 22 1.308169e+02 Reeses.bmp Jollyrancherred.bmp 22 21 0 b 2 0 1.187765 45 46 1.013333 0.153333 
BMS_088 1 2 1 23 1.368025e+02 Keeblerfudgestripes.bmp AnimalCrackers.bmp 22 21 0 b 2 0 1.261121 43 40 1.020000 1.033333 
BMS_088 1 2 1 24 1.428049e+02 Toberlorone.bmp Sourpatch.bmp 11 12 1 b 1 1 0.996795 15 18 1.100000 1.086667 
BMS_088 1 2 1 25 1.488072e+02 Granolabar.bmp 100grand_small.bmp 22 21 0 y 2 1 1.100386 49 42 0.113333 1.026667 
BMS_088 1 2 1 26 1.548095e+02 Keeblerfudgestripes.bmp Jollyrancherred.bmp 22 21 0 b 2 0 1.165208 43 46 1.020000 0.153333 
BMS_088 1 2 1 27 1.608118e+02 ChipsAhoy_small.bmp Toberlorone.bmp 12 11 0 b 1 0 1.377861 14 15 1.966667 1.100000 
BMS_088 1 2 1 28 1.668141e+02 Granolabar.bmp Slimjim.bmp 22 21 0 b 2 0 1.401601 49 48 0.113333 0.126667 
BMS_088 1 2 1 29 1.728164e+02 Granolabar.bmp Jollyrancherred.bmp 22 21 0 y 2 1 1.258277 49 46 0.113333 0.153333 
BMS_088 1 2 1 30 1.788020e+02 Reeses.bmp 100grand_small.bmp 22 21 0 y 2 1 1.779661 45 42 1.013333 1.026667 
BMS_088 1 2 1 31 1.848044e+02 Goldfish.bmp Twix.bmp 11 12 1 y 1 0 1.112316 17 12 1.086667 1.986667 
BMS_088 1 2 1 32 1.908067e+02 Toberlorone.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.314000 15 8 1.100000 2.006667 
BMS_088 1 2 2 33 1.968090e+02 Hersheymilk_several.bmp 100grand_small.bmp 22 21 0 b 2 0 1.419662 39 42 1.040000 1.026667 
BMS_088 1 2 2 34 2.028113e+02 Toberlorone.bmp Sourpatch.bmp 11 12 1 b 1 1 1.004426 15 18 1.100000 1.086667 
BMS_088 1 2 2 35 2.088136e+02 Goldfish.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.195118 17 8 1.086667 2.006667 
BMS_088 1 2 2 36 2.148159e+02 Sourpatch.bmp Oreos.bmp 12 11 0 y 1 1 1.588712 18 11 1.086667 1.986667 
BMS_088 1 2 2 37 2.208015e+02 Twix.bmp Toberlorone.bmp 12 11 0 b 1 0 0.927177 12 15 1.986667 1.100000 
BMS_088 1 2 2 38 2.268039e+02 Chocolate_mm.bmp Oreos.bmp 12 11 0 b 1 0 1.103762 8 11 2.006667 1.986667 
BMS_088 1 2 2 39 2.328061e+02 Toberlorone.bmp Chocolate_mm.bmp 11 12 1 y 1 0 1.077569 15 8 1.100000 2.006667 
BMS_088 1 2 2 40 2.388085e+02 Jollyrancherred.bmp Keeblerfudgestripes.bmp 21 22 1 y 2 0 1.116215 46 43 0.153333 1.020000 
BMS_088 1 2 2 41 2.448108e+02 Slimjim.bmp Granolabar.bmp 21 22 1 y 2 0 1.187909 48 49 0.126667 0.113333 
BMS_088 1 2 2 42 2.508130e+02 AnimalCrackers.bmp Granolabar.bmp 21 22 1 b 2 1 1.367651 40 49 1.033333 0.113333 
BMS_088 1 2 2 43 2.568154e+02 Oreos.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.134352 11 14 1.986667 1.966667 
BMS_088 1 2 2 44 2.628177e+02 ChipsAhoy_small.bmp Goldfish.bmp 12 11 0 b 1 0 1.177027 14 17 1.966667 1.086667 
BMS_088 1 2 2 45 2.688033e+02 Granolabar.bmp Jollyrancherred.bmp 22 21 0 b 2 0 1.886370 49 46 0.113333 0.153333 
BMS_088 1 2 2 46 2.748056e+02 Slimjim.bmp Reeses.bmp 21 22 1 y 2 0 0.904098 48 45 0.126667 1.013333 
BMS_088 1 2 2 47 2.808079e+02 Twix.bmp Goldfish.bmp 12 11 0 b 1 0 0.905776 12 17 1.986667 1.086667 
BMS_088 1 2 2 48 2.868102e+02 Keeblerfudgestripes.bmp AnimalCrackers.bmp 22 21 0 b 2 0 1.724415 43 40 1.020000 1.033333 
BMS_088 1 2 2 49 2.928125e+02 AnimalCrackers.bmp Reeses.bmp 21 22 1 y 2 0 1.164179 40 45 1.033333 1.013333 
BMS_088 1 2 2 50 2.988148e+02 Granolabar.bmp 100grand_small.bmp 22 21 0 y 2 1 1.337855 49 42 0.113333 1.026667 
BMS_088 1 2 2 51 3.048171e+02 FamousAmos_small.bmp Chocolate_mm.bmp 11 12 1 b 1 1 1.168566 9 8 2.000000 2.006667 
BMS_088 1 2 2 52 3.108028e+02 ChipsAhoy_small.bmp FamousAmos_small.bmp 12 11 0 b 1 0 1.057859 14 9 1.966667 2.000000 
BMS_088 1 2 2 53 3.168051e+02 Hersheymilk_several.bmp Jollyrancherred.bmp 22 21 0 b 2 0 1.004596 39 46 1.040000 0.153333 
BMS_088 1 2 2 54 3.228074e+02 Goldfish.bmp Sourpatch.bmp 11 12 1 b 1 1 1.882275 17 18 1.086667 1.086667 
BMS_088 1 2 2 55 3.288097e+02 Sourpatch.bmp FamousAmos_small.bmp 12 11 0 y 1 1 1.069012 18 9 1.086667 2.000000 
BMS_088 1 2 2 56 3.348120e+02 Oreos.bmp Twix.bmp 11 12 1 y 1 0 0.748685 11 12 1.986667 1.986667 
BMS_088 1 2 2 57 3.408144e+02 Hersheymilk_several.bmp AnimalCrackers.bmp 22 21 0 b 2 0 1.011359 39 40 1.040000 1.033333 
BMS_088 1 2 2 58 3.468166e+02 Twix.bmp FamousAmos_small.bmp 12 11 0 b 1 0 0.879091 12 9 1.986667 2.000000 
BMS_088 1 2 2 59 3.528023e+02 Slimjim.bmp Hersheymilk_several.bmp 21 22 1 y 2 0 0.926417 48 39 0.126667 1.040000 
BMS_088 1 2 2 60 3.588046e+02 Reeses.bmp Jollyrancherred.bmp 22 21 0 b 2 0 0.952155 45 46 1.013333 0.153333 
BMS_088 1 2 2 61 3.648069e+02 100grand_small.bmp Reeses.bmp 21 22 1 b 2 1 1.443801 42 45 1.026667 1.013333 
BMS_088 1 2 2 62 3.708092e+02 Slimjim.bmp Keeblerfudgestripes.bmp 21 22 1 y 2 0 1.076537 48 43 0.126667 1.020000 
BMS_088 1 2 2 63 3.768282e+02 Keeblerfudgestripes.bmp 100grand_small.bmp 22 21 0 y 2 1 1.656441 43 42 1.020000 1.026667 
BMS_088 1 2 2 64 3.828138e+02 Toberlorone.bmp ChipsAhoy_small.bmp 11 12 1 y 1 0 1.438878 15 14 1.100000 1.966667 
