subjid runtrial onsettime Name resp_beep RT order
BMS_080 1 1.028176e+00 AnimalCrackers.bmp 1 2.978809e+00 2 
BMS_080 2 5.571365e+00 Reeses.bmp 1 2.567699e+01 2 
BMS_080 3 3.278014e+01 Sourpatch.bmp 1 1.922115e+01 2 
BMS_080 4 5.354124e+01 Butterfinger.bmp 1 6.084066e+00 2 
BMS_080 5 6.115766e+01 TeddyGrahamschocolate.bmp 1 2.699648e+00 2 
BMS_080 6 6.538340e+01 Hersheymilk_several.bmp 1 1.529902e+00 2 
BMS_080 7 6.843999e+01 100grand_small.bmp 1 1.497305e+00 2 
BMS_080 8 7.146354e+01 Chocolate_mm.bmp 1 2.017758e+00 2 
BMS_080 9 7.502093e+01 Granolabar.bmp 1 1.212365e+00 2 
BMS_080 10 7.776029e+01 redvines_small.bmp 1 2.265026e+00 2 
BMS_080 11 8.155192e+01 Milano.bmp 1 1.241388e+00 2 
BMS_080 12 8.432417e+01 Toberlorone.bmp 0 1.477137e+00 2 
BMS_080 13 8.733065e+01 Cheezits.bmp 1 2.644274e+00 2 
BMS_080 14 9.150624e+01 Crunch.bmp 1 1.004687e+00 2 
BMS_080 15 9.404537e+01 Goldfish.bmp 0 2.529564e+00 2 
BMS_080 16 9.810384e+01 Skittles.bmp 1 2.788268e+01 2 
BMS_080 17 1.275171e+02 CheesyDoritos.bmp 1 1.357411e+00 2 
BMS_080 18 1.304067e+02 Keeblerfudgestripes.bmp 0 2.019776e+00 2 
BMS_080 19 1.339646e+02 Cheetos.bmp 1 1.857223e+01 2 
BMS_080 20 1.540746e+02 Ghiradelli_milk.bmp 1 5.227842e+00 2 
BMS_080 21 1.608388e+02 PopTartsStrawberry.bmp 0 2.471651e+00 2 
BMS_080 22 1.648475e+02 Fritos.bmp 1 1.630877e+00 2 
BMS_080 23 1.680043e+02 FrootLoops.bmp 1 4.367893e+00 2 
BMS_080 24 1.739006e+02 Milkduds.bmp 1 7.302283e+00 2 
BMS_080 25 1.827363e+02 PayDay.bmp 1 1.458541e+00 2 
BMS_080 26 1.857258e+02 Laysclassic.bmp 1 1.909035e+00 2 
BMS_080 27 1.891666e+02 FigNewton_small.bmp 1 2.380326e+00 2 
BMS_080 28 1.930750e+02 PopTartsCinnamon.bmp 1 1.271900e+00 2 
BMS_080 29 1.958812e+02 Almondjoy.bmp 1 1.217696e+00 2 
BMS_080 30 1.986369e+02 Lollipopred.bmp 1 9.419717e-01 2 
BMS_080 31 2.011084e+02 Doritosranch.bmp 1 1.846502e+00 2 
BMS_080 32 2.044822e+02 Twix.bmp 0 1.824655e+00 2 
BMS_080 33 2.078404e+02 Nutterbutter.bmp 1 1.474512e+00 2 
BMS_080 34 2.108466e+02 SourSkittles.bmp 0 1.316297e+00 2 
BMS_080 35 2.137030e+02 Dots_one.bmp 1 1.243902e+00 2 
BMS_080 36 2.164921e+02 FamousAmos_small.bmp 1 1.754398e+01 2 
BMS_080 37 2.355665e+02 Jollyrancherred.bmp 1 8.456148e-01 2 
BMS_080 38 2.379382e+02 Slimjim.bmp 1 2.256407e+00 2 
BMS_080 39 2.417297e+02 Riprolls.bmp 1 8.729022e-01 2 
BMS_080 40 2.441349e+02 PeanutMMs.bmp 1 1.547693e+00 2 
BMS_080 41 2.472085e+02 KitKat_small.bmp 0 2.202054e+00 2 
BMS_080 42 2.509496e+02 FlamingCheetos.bmp 1 2.245262e+00 2 
BMS_080 43 2.547244e+02 RitzBitz2.bmp 0 1.478446e+00 2 
BMS_080 44 2.577304e+02 Ghiradelli_milk_Almonds.bmp 1 1.032371e+00 2 
BMS_080 45 2.602863e+02 Whatchamacallit.bmp 1 9.164727e-01 2 
BMS_080 46 2.627419e+02 Oreos.bmp 1 1.068911e+00 2 
BMS_080 47 2.653464e+02 MilkyWay.bmp 1 1.160405e+00 2 
BMS_080 48 2.680363e+02 MrGoodbar.bmp 1 6.630076e+00 2 
BMS_080 49 2.762038e+02 Hersheykisses.bmp 1 1.150591e+00 2 
BMS_080 50 2.788931e+02 PringlesRed.bmp 0 6.360132e+00 2 
BMS_080 51 2.867763e+02 ChipsAhoy_small.bmp 0 7.369121e+00 2 
BMS_080 52 2.956794e+02 BabyRuth.bmp 1 8.261003e-01 2 
BMS_080 53 2.980342e+02 Funyuns_small.bmp 1 3.890906e+00 2 
BMS_080 54 3.034627e+02 3Musketeers.bmp 1 1.054486e+00 2 
BMS_080 55 3.060515e+02 Snickers.bmp 1 1.913597e+00 2 
BMS_080 56 3.094925e+02 Laffytaffyred_one.bmp 1 9.926300e-01 2 
