subjid runtrial onsettime Name resp_beep RT order
BMS_077 1 1.034239e+00 Reeses.bmp 0 3.979535e+00 1 
BMS_077 2 6.593518e+00 Cheetos.bmp 0 7.162523e-01 1 
BMS_077 3 8.864153e+00 AnimalCrackers.bmp 0 5.176325e-01 1 
BMS_077 4 1.091653e+01 Ghiradelli_milk_Almonds.bmp 0 6.332445e-01 1 
BMS_077 5 1.308700e+01 Granolabar.bmp 0 6.387782e-01 1 
BMS_077 6 1.525730e+01 ChipsAhoy_small.bmp 0 6.684777e-01 1 
BMS_077 7 1.746110e+01 Chocolate_mm.bmp 0 5.446708e-01 1 
BMS_077 8 1.953198e+01 3Musketeers.bmp 0 6.257953e-01 1 
BMS_077 9 2.168527e+01 Cheezits.bmp 0 5.525031e-01 1 
BMS_077 10 2.377160e+01 Dots_one.bmp 1 5.381682e-01 1 
BMS_077 11 2.584174e+01 Funyuns_small.bmp 0 6.040267e-01 1 
BMS_077 12 2.797868e+01 Crunch.bmp 0 7.390978e-01 1 
BMS_077 13 3.025002e+01 Sourpatch.bmp 0 7.157499e-01 1 
BMS_077 14 3.250313e+01 Milano.bmp 0 6.866459e-01 1 
BMS_077 15 3.472415e+01 Milkduds.bmp 0 5.455703e-01 1 
BMS_077 16 3.681020e+01 Whatchamacallit.bmp 0 5.395730e-01 1 
BMS_077 17 3.888132e+01 FrootLoops.bmp 0 7.564508e-01 1 
BMS_077 18 4.116847e+01 Oreos.bmp 0 6.453046e-01 1 
BMS_077 19 4.335462e+01 Keeblerfudgestripes.bmp 0 2.790868e+00 1 
BMS_077 20 4.767869e+01 Riprolls.bmp 1 5.308273e-01 1 
BMS_077 21 4.974865e+01 100grand_small.bmp 0 9.568717e-01 1 
BMS_077 22 5.223612e+01 Laysclassic.bmp 0 6.534064e-01 1 
BMS_077 23 5.442308e+01 Almondjoy.bmp 0 1.602442e+00 1 
BMS_077 24 5.756264e+01 Twix.bmp 1 8.948770e-01 1 
BMS_077 25 5.998345e+01 Slimjim.bmp 0 1.706082e+00 1 
BMS_077 26 6.322201e+01 Butterfinger.bmp 1 6.915159e-01 1 
BMS_077 27 6.544201e+01 BabyRuth.bmp 0 1.223513e+00 1 
BMS_077 28 6.819637e+01 PayDay.bmp 0 2.334895e+00 1 
BMS_077 29 7.208614e+01 redvines_small.bmp 0 6.291291e-01 1 
BMS_077 30 7.427415e+01 SourSkittles.bmp 0 8.011255e-01 1 
BMS_077 31 7.661033e+01 PeanutMMs.bmp 0 6.329394e-01 1 
BMS_077 32 7.878083e+01 MrGoodbar.bmp 0 7.904371e-01 1 
BMS_077 33 8.110134e+01 RitzBitz2.bmp 0 9.099449e-01 1 
BMS_077 34 8.355648e+01 Ghiradelli_milk.bmp 0 5.508116e-01 1 
BMS_077 35 8.564303e+01 MilkyWay.bmp 0 6.482439e-01 1 
BMS_077 36 8.783037e+01 CheesyDoritos.bmp 0 5.809027e-01 1 
BMS_077 37 8.995055e+01 Snickers.bmp 0 7.167169e-01 1 
BMS_077 38 9.221993e+01 Fritos.bmp 0 5.513403e-01 1 
BMS_077 39 9.430784e+01 Hersheykisses.bmp 0 5.194317e-01 1 
BMS_077 40 9.636123e+01 FlamingCheetos.bmp 0 7.220383e-01 1 
BMS_077 41 9.861425e+01 Laffytaffyred_one.bmp 0 6.290273e-01 1 
BMS_077 42 1.007844e+02 Goldfish.bmp 0 9.068585e-01 1 
BMS_077 43 1.032229e+02 FamousAmos_small.bmp 0 6.924154e-01 1 
BMS_077 44 1.054429e+02 Lollipopred.bmp 1 5.203672e-01 1 
BMS_077 45 1.074967e+02 Nutterbutter.bmp 1 6.186110e-01 1 
BMS_077 46 1.096670e+02 FigNewton_small.bmp 0 6.402782e-01 1 
BMS_077 47 1.118363e+02 Hersheymilk_several.bmp 0 5.989194e-01 1 
BMS_077 48 1.139741e+02 PringlesRed.bmp 0 3.553454e+00 1 
BMS_077 49 1.190659e+02 Jollyrancherred.bmp 1 6.055961e-01 1 
BMS_077 50 1.212029e+02 KitKat_small.bmp 0 7.166183e-01 1 
BMS_077 51 1.234569e+02 Skittles.bmp 0 5.985858e-01 1 
BMS_077 52 1.255929e+02 Doritosranch.bmp 0 5.026380e-01 1 
BMS_077 53 1.276299e+02 PopTartsCinnamon.bmp 0 5.455853e-01 1 
BMS_077 54 1.297341e+02 TeddyGrahamschocolate.bmp 0 8.013419e-01 1 
BMS_077 55 1.320703e+02 Toberlorone.bmp 1 9.611664e-01 1 
BMS_077 56 1.345589e+02 PopTartsStrawberry.bmp 0 2.752470e+00 1 
