subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidIndexLeft bidIndexRight bidLeft bidRight
BMS_065 1 1 2 39 2.328061e+02 FamousAmos_small.bmp 3Musketeers.bmp 12 11 0 b 1 0 0.799842 17 12 1.606667 1.946667 
BMS_065 1 1 2 40 2.388085e+02 Ghiradelli_milk_Almonds.bmp Milkduds.bmp 22 21 0 b 2 0 1.151511 42 49 1.026667 0.573333 
BMS_065 1 1 2 41 2.448107e+02 PringlesRed.bmp Laysclassic.bmp 12 11 0 b 1 0 0.616234 11 14 1.973333 1.780000 
BMS_065 1 1 2 42 2.508130e+02 Laysclassic.bmp Twix.bmp 11 12 1 b 1 1 1.118947 14 15 1.780000 1.773333 
BMS_065 1 1 2 43 2.568154e+02 BabyRuth.bmp Sourpatch.bmp 22 21 0 y 2 1 1.123641 48 45 0.600000 0.753333 
BMS_065 1 1 2 44 2.628177e+02 Crunch.bmp MrGoodbar.bmp 22 21 0 y 2 1 1.585292 46 39 0.733333 1.040000 
BMS_065 1 1 2 45 2.688033e+02 3Musketeers.bmp PringlesRed.bmp 11 12 1 y 1 0 0.981616 12 11 1.946667 1.973333 
BMS_065 1 1 2 46 2.748056e+02 Milkduds.bmp Crunch.bmp 21 22 1 b 2 1 1.226333 49 46 0.573333 0.733333 
BMS_065 1 1 2 47 2.808079e+02 CheesyDoritos.bmp Jollyrancherred.bmp 11 12 1 b 1 1 1.000041 8 9 2.000000 1.980000 
BMS_065 1 1 2 48 2.868102e+02 CheesyDoritos.bmp Twix.bmp 11 12 1 b 1 1 1.096746 8 15 2.000000 1.773333 
BMS_065 1 1 2 49 2.928125e+02 Crunch.bmp Riprolls.bmp 22 21 0 y 2 1 0.903482 46 43 0.733333 1.000000 
BMS_065 1 1 2 50 2.988148e+02 CheesyDoritos.bmp FamousAmos_small.bmp 11 12 1 b 1 1 0.693174 8 17 2.000000 1.606667 
BMS_065 1 1 2 51 3.048172e+02 Laysclassic.bmp FamousAmos_small.bmp 11 12 1 y 1 0 0.694825 14 17 1.780000 1.606667 
BMS_065 1 1 2 52 3.108028e+02 BabyRuth.bmp MrGoodbar.bmp 22 21 0 y 2 1 1.493193 48 39 0.600000 1.040000 
BMS_065 1 1 2 53 3.168051e+02 Twix.bmp 3Musketeers.bmp 12 11 0 y 1 1 1.064889 15 12 1.773333 1.946667 
BMS_065 1 1 2 54 3.228074e+02 CheesyDoritos.bmp PringlesRed.bmp 11 12 1 y 1 0 0.999631 8 11 2.000000 1.973333 
BMS_065 1 1 2 55 3.288097e+02 Jollyrancherred.bmp Laysclassic.bmp 12 11 0 y 1 1 1.423274 9 14 1.980000 1.780000 
BMS_065 1 1 2 56 3.348120e+02 Ghiradelli_milk_Almonds.bmp Sourpatch.bmp 22 21 0 b 2 0 0.981022 42 45 1.026667 0.753333 
BMS_065 1 1 2 57 3.408143e+02 Twix.bmp TeddyGrahamschocolate.bmp 12 11 0 y 1 1 1.164664 15 18 1.773333 1.540000 
BMS_065 1 1 2 58 3.468166e+02 RitzBitz2.bmp Milkduds.bmp 22 21 0 b 2 0 1.501360 40 49 1.033333 0.573333 
BMS_065 1 1 2 59 3.528023e+02 MrGoodbar.bmp RitzBitz2.bmp 21 22 1 y 2 0 1.276620 39 40 1.040000 1.033333 
BMS_065 1 1 2 60 3.588046e+02 Ghiradelli_milk_Almonds.bmp Riprolls.bmp 22 21 0 b 2 0 0.791409 42 43 1.026667 1.000000 
BMS_065 1 1 2 61 3.648069e+02 Riprolls.bmp RitzBitz2.bmp 21 22 1 y 2 0 1.227059 43 40 1.000000 1.033333 
BMS_065 1 1 2 62 3.708092e+02 FamousAmos_small.bmp TeddyGrahamschocolate.bmp 12 11 0 b 1 0 1.191815 17 18 1.606667 1.540000 
BMS_065 1 1 2 63 3.768115e+02 TeddyGrahamschocolate.bmp Jollyrancherred.bmp 11 12 1 b 1 1 1.656545 18 9 1.540000 1.980000 
BMS_065 1 1 2 64 3.828138e+02 Milkduds.bmp BabyRuth.bmp 21 22 1 y 2 0 1.562113 49 48 0.573333 0.600000 
