subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_077 arizona 2 1 SourSkittles.bmp 2 4.801846e+00 1.131389e+00 y 8.40 26 51 1.980000
BMS_077 arizona 2 2 KitKat_small.bmp 2 1.440558e+01 1.848748e+00 y 18.01 4 29 2.986667
BMS_077 arizona 2 3 SourSkittles.bmp 1 2.400927e+01 1.337078e+00 b 27.61 26 51 1.980000
BMS_077 arizona 2 4 Redvines_small.bmp 2 3.361292e+01 1.826418e+00 y 37.21 53 44 0.313333
BMS_077 arizona 2 5 Chocolate_mm.bmp 1 4.321665e+01 1.474683e+00 y 46.80 44 11 1.046667
BMS_077 arizona 2 6 Cheetos.bmp 1 5.280363e+01 1.249703e+00 b 56.41 28 8 1.886667
BMS_077 arizona 2 7 KitKat_small.bmp 1 6.240732e+01 1.928015e+00 b 66.01 4 29 2.986667
BMS_077 arizona 2 8 100grand_small.bmp 3 7.201105e+01 1.694290e+00 r 75.61 31 1 1.540000
BMS_077 arizona 2 9 Hersheymilk_several.bmp 3 8.161470e+01 1.428570e+00 g 85.22 41 26 1.060000
BMS_077 arizona 2 10 ChipsAhoy_small.bmp 3 9.120176e+01 1.538541e+00 r 94.80 16 10 2.506667
BMS_077 arizona 2 11 MrGoodbar.bmp 3 1.008055e+02 1.609886e+00 r 104.41 38 36 1.473333
BMS_077 arizona 2 12 Ghiradelli_milk_Almonds.bmp 2 1.104091e+02 2.875241e+00 y 114.01 1 22 2.993333
BMS_077 arizona 2 13 BabyRuth.bmp 1 1.200128e+02 1.976486e+00 y 123.61 47 5 1.013333
BMS_077 arizona 2 14 Goldfish.bmp 2 1.296165e+02 1.477859e+00 y 133.22 7 23 2.953333
BMS_077 arizona 2 15 PopTartsCinnamon.bmp 2 1.392035e+02 1.167824e+00 b 142.80 50 41 0.733333
BMS_077 arizona 2 16 FlamingCheetos.bmp 3 1.488072e+02 3.559100e+00 y 152.41 10 17 2.760000
BMS_077 arizona 2 17 100grand_small.bmp 1 1.584109e+02 1.737456e+00 g 162.01 31 1 1.540000
BMS_077 arizona 2 18 BabyRuth.bmp 2 1.680146e+02 1.751630e+00 b 171.62 47 5 1.013333
BMS_077 arizona 2 19 Almondjoy.bmp 1 1.776016e+02 1.214756e+00 r 181.20 56 3 0.020000
BMS_077 arizona 2 20 Fritos.bmp 3 1.872053e+02 1.877062e+00 g 190.81 35 18 1.520000
BMS_077 arizona 2 21 Laysclassic.bmp 2 1.968090e+02 2.199180e+00 y 200.41 32 31 1.526667
BMS_077 arizona 2 22 MrGoodbar.bmp 2 2.064293e+02 2.111000e+00 y 210.01 38 36 1.473333
BMS_077 arizona 2 23 ChipsAhoy_small.bmp 1 2.160164e+02 1.023962e+00 b 219.62 16 10 2.506667
BMS_077 arizona 2 24 Laysclassic.bmp 1 2.256034e+02 1.307907e+00 y 229.20 32 31 1.526667
BMS_077 arizona 2 25 Hersheymilk_several.bmp 2 2.352238e+02 1.203498e+00 b 238.81 41 26 1.060000
BMS_077 arizona 2 26 Crunch.bmp 3 2.448108e+02 2.157540e+00 r 248.41 19 12 2.480000
BMS_077 arizona 2 27 Granolabar.bmp 1 2.544145e+02 1.972906e+00 g 258.02 25 24 1.993333
BMS_077 arizona 2 28 Fritos.bmp 2 2.640015e+02 1.535878e+00 y 267.60 35 18 1.520000
BMS_077 arizona 2 29 CheesyDoritos.bmp 3 2.736052e+02 1.327156e+00 y 277.21 22 7 2.020000
BMS_077 arizona 2 30 Ghiradelli_milk_Almonds.bmp 1 2.832089e+02 1.510503e+00 b 286.81 1 22 2.993333
BMS_077 arizona 2 31 Crunch.bmp 2 2.928125e+02 1.334837e+00 b 296.41 19 12 2.480000
BMS_077 arizona 2 32 Granolabar.bmp 3 3.024162e+02 1.696133e+00 y 306.02 25 24 1.993333
BMS_077 arizona 2 33 FrootLoops.bmp 1 3.120033e+02 2.122135e+00 y 315.60 30 19 1.546667
BMS_077 arizona 2 34 Crunch.bmp 1 3.216069e+02 1.190413e+00 b 325.21 19 12 2.480000
BMS_077 arizona 2 35 FrootLoops.bmp 3 3.312107e+02 2.088688e+00 y 334.81 30 19 1.546667
BMS_077 arizona 2 36 Hersheymilk_several.bmp 1 3.408144e+02 3.600000e+00 x 344.43 41 26 1.060000
