subjid runtrial onsettime Name resp_beep RT order
BMS_069 1 1.043371e+00 Ghiradelli_milk_Almonds.bmp 0 1.475667e+00 1 
BMS_069 2 4.065027e+00 PopTartsStrawberry.bmp 0 1.102014e+00 1 
BMS_069 3 6.702714e+00 Milano.bmp 0 8.963270e-01 1 
BMS_069 4 9.123378e+00 Crunch.bmp 0 7.396611e-01 1 
BMS_069 5 1.139387e+01 Hersheymilk_several.bmp 0 8.451718e-01 1 
BMS_069 6 1.376452e+01 Laysclassic.bmp 0 6.425189e-01 1 
BMS_069 7 1.593466e+01 Almondjoy.bmp 0 6.803795e-01 1 
BMS_069 8 1.813819e+01 Reeses.bmp 1 1.596850e+00 1 
BMS_069 9 2.126023e+01 CheesyDoritos.bmp 0 6.748114e-01 1 
BMS_069 10 2.346372e+01 Oreos.bmp 0 1.391316e+00 1 
BMS_069 11 2.638521e+01 Toberlorone.bmp 0 7.978273e-01 1 
BMS_069 12 2.870586e+01 Twix.bmp 0 7.171862e-01 1 
BMS_069 13 3.095950e+01 BabyRuth.bmp 0 8.075350e-01 1 
BMS_069 14 3.329670e+01 Goldfish.bmp 1 9.583419e-01 1 
BMS_069 15 3.578421e+01 RitzBitz2.bmp 1 3.078828e+00 1 
BMS_069 16 4.039182e+01 PopTartsCinnamon.bmp 0 3.711221e+00 1 
BMS_069 17 4.563373e+01 FlamingCheetos.bmp 0 6.293055e-01 1 
BMS_069 18 4.778729e+01 Granolabar.bmp 0 1.067752e+00 1 
BMS_069 19 5.039145e+01 redvines_small.bmp 0 6.555963e-01 1 
BMS_069 20 5.257853e+01 Cheetos.bmp 0 5.645051e-01 1 
BMS_069 21 5.466524e+01 FamousAmos_small.bmp 0 1.061802e+00 1 
BMS_069 22 5.725299e+01 Dots_one.bmp 0 5.860535e-01 1 
BMS_069 23 5.937294e+01 Hersheykisses.bmp 0 8.580983e-01 1 
BMS_069 24 6.176036e+01 TeddyGrahamschocolate.bmp 0 7.586843e-01 1 
BMS_069 25 6.404740e+01 FigNewton_small.bmp 0 9.836379e-01 1 
BMS_069 26 6.656830e+01 Skittles.bmp 0 7.747442e-01 1 
BMS_069 27 6.887218e+01 Fritos.bmp 0 5.748642e-01 1 
BMS_069 28 7.097557e+01 Laffytaffyred_one.bmp 1 1.527467e+00 1 
BMS_069 29 7.403062e+01 Sourpatch.bmp 0 1.856422e+00 1 
BMS_069 30 7.741962e+01 Lollipopred.bmp 0 7.234187e-01 1 
BMS_069 31 7.967334e+01 Slimjim.bmp 0 7.736978e-01 1 
BMS_069 32 8.197700e+01 Chocolate_mm.bmp 1 7.180421e-01 1 
BMS_069 33 8.423086e+01 PayDay.bmp 0 8.881792e-01 1 
BMS_069 34 8.665145e+01 FrootLoops.bmp 0 5.795871e-01 1 
BMS_069 35 8.875501e+01 Nutterbutter.bmp 0 4.620031e+00 1 
BMS_069 36 9.489848e+01 MilkyWay.bmp 0 1.028560e+00 1 
BMS_069 37 9.745248e+01 100grand_small.bmp 0 9.865555e-01 1 
BMS_069 38 9.997352e+01 Funyuns_small.bmp 0 4.975159e-01 1 
BMS_069 39 1.019935e+02 Riprolls.bmp 0 1.717589e+00 1 
BMS_069 40 1.052488e+02 Jollyrancherred.bmp 1 1.630211e+00 1 
BMS_069 41 1.084040e+02 Whatchamacallit.bmp 0 1.187004e+00 1 
BMS_069 42 1.111252e+02 SourSkittles.bmp 0 5.937842e+00 1 
BMS_069 43 1.185875e+02 PeanutMMs.bmp 0 6.275217e-01 1 
BMS_069 44 1.207411e+02 PringlesRed.bmp 0 6.658947e-01 1 
BMS_069 45 1.229448e+02 Butterfinger.bmp 0 1.910256e+00 1 
BMS_069 46 1.263838e+02 AnimalCrackers.bmp 0 1.071245e+00 1 
BMS_069 47 1.289879e+02 Doritosranch.bmp 0 5.870907e-01 1 
BMS_069 48 1.311083e+02 Snickers.bmp 1 7.787776e-01 1 
BMS_069 49 1.334121e+02 MrGoodbar.bmp 0 6.989732e-01 1 
BMS_069 50 1.356489e+02 Milkduds.bmp 0 5.501600e-01 1 
BMS_069 51 1.377359e+02 Ghiradelli_milk.bmp 0 8.391674e-01 1 
BMS_069 52 1.401062e+02 KitKat_small.bmp 0 1.116805e+00 1 
BMS_069 53 1.427607e+02 ChipsAhoy_small.bmp 0 9.550337e+00 1 
BMS_069 54 1.538458e+02 Cheezits.bmp 1 1.729201e+00 1 
BMS_069 55 1.571011e+02 Keeblerfudgestripes.bmp 0 8.739187e-01 1 
BMS_069 56 1.595051e+02 3Musketeers.bmp 1 1.309962e+00 1 
