subjid test_comp runnum runtrial itemname question onsettime RT response fixationtime bidindex itemnameIndex bid 
BMS_074 arizona 1 1 Doritosranch.bmp 1 4.802267e+00 1.604382e+00 y 8.40 29 13 1.073333
BMS_074 arizona 1 2 Oreos.bmp 3 1.440596e+01 2.053648e+00 g 18.01 31 38 1.073333
BMS_074 arizona 1 3 Oreos.bmp 1 2.400961e+01 1.532046e+00 y 27.61 31 38 1.073333
BMS_074 arizona 1 4 3Musketeers.bmp 3 3.361330e+01 1.883353e+00 r 37.21 7 2 2.033333
BMS_074 arizona 1 5 FamousAmos_small.bmp 3 4.321700e+01 1.618669e+00 b 46.80 13 15 1.713333
BMS_074 arizona 1 6 RitzBitz2.bmp 2 5.280401e+01 1.768642e+00 y 56.41 28 47 1.080000
BMS_074 arizona 1 7 Riprolls.bmp 3 6.240771e+01 2.085901e+00 g 66.01 26 46 1.113333
BMS_074 arizona 1 8 Crunch.bmp 3 7.201140e+01 1.603268e+00 g 75.61 10 12 2.006667
BMS_074 arizona 1 9 Nutterbutter.bmp 2 8.161513e+01 1.300534e+00 y 85.22 25 37 1.186667
BMS_074 arizona 1 10 PopTartsCinnamon.bmp 3 9.120211e+01 1.563515e+00 g 94.80 1 41 2.993333
BMS_074 arizona 1 11 Crunch.bmp 1 1.008058e+02 1.686870e+00 b 104.41 10 12 2.006667
BMS_074 arizona 1 12 Snickers.bmp 1 1.104095e+02 1.318129e+00 y 114.01 16 50 1.593333
BMS_074 arizona 1 13 MilkyWay.bmp 2 1.200132e+02 1.401473e+00 b 123.61 22 35 1.326667
BMS_074 arizona 1 14 Whatchamacallit.bmp 1 1.296169e+02 1.316729e+00 g 133.20 47 56 0.780000
BMS_074 arizona 1 15 3Musketeers.bmp 2 1.392039e+02 1.369695e+00 b 142.81 7 2 2.033333
BMS_074 arizona 1 16 Cheezits.bmp 3 1.488076e+02 2.425074e+00 g 152.41 27 9 1.093333
BMS_074 arizona 1 17 Dots_one.bmp 3 1.584113e+02 1.800357e+00 r 162.01 53 14 0.593333
BMS_074 arizona 1 18 PeanutMMs.bmp 1 1.680150e+02 1.493660e+00 y 171.62 35 40 1.053333
BMS_074 arizona 1 19 PeanutMMs.bmp 3 1.776020e+02 1.531579e+00 g 181.20 35 40 1.053333
BMS_074 arizona 1 20 PopTartsCinnamon.bmp 1 1.872057e+02 1.303986e+00 b 190.81 1 41 2.993333
BMS_074 arizona 1 21 Hersheymilk_several.bmp 3 1.968094e+02 1.891241e+00 g 200.41 41 26 1.006667
BMS_074 arizona 1 22 PopTartsCinnamon.bmp 2 2.064131e+02 2.115597e+00 b 210.01 1 41 2.993333
BMS_074 arizona 1 23 FamousAmos_small.bmp 2 2.160168e+02 1.228875e+00 y 219.60 13 15 1.713333
BMS_074 arizona 1 24 Doritosranch.bmp 3 2.256038e+02 2.156902e+00 g 229.21 29 13 1.073333
BMS_074 arizona 1 25 Whatchamacallit.bmp 2 2.352075e+02 1.278197e+00 b 238.81 47 56 0.780000
BMS_074 arizona 1 26 Nutterbutter.bmp 3 2.448112e+02 1.696516e+00 r 248.41 25 37 1.186667
BMS_074 arizona 1 27 Hersheykisses.bmp 2 2.544149e+02 1.884752e+00 y 258.02 32 25 1.066667
BMS_074 arizona 1 28 Laysclassic.bmp 2 2.640019e+02 1.435821e+00 y 267.60 19 31 1.493333
BMS_074 arizona 1 29 Milkduds.bmp 2 2.736056e+02 1.157066e+00 y 277.21 50 34 0.606667
BMS_074 arizona 1 30 Hersheymilk_several.bmp 2 2.832093e+02 1.750421e+00 b 286.81 41 26 1.006667
BMS_074 arizona 1 31 Dots_one.bmp 1 2.928130e+02 1.518707e+00 g 296.41 53 14 0.593333
BMS_074 arizona 1 32 Dots_one.bmp 2 3.024167e+02 1.270993e+00 y 306.00 53 14 0.593333
BMS_074 arizona 1 33 FamousAmos_small.bmp 1 3.120037e+02 1.483022e+00 y 315.61 13 15 1.713333
BMS_074 arizona 1 34 Jollyrancherred.bmp 1 3.216074e+02 1.233245e+00 g 325.21 30 27 1.073333
BMS_074 arizona 1 35 MilkyWay.bmp 1 3.312111e+02 1.729621e+00 b 334.81 22 35 1.326667
BMS_074 arizona 1 36 Hersheymilk_several.bmp 1 3.408148e+02 1.944848e+00 y 344.42 41 26 1.006667
